case,file_name,frames,input_dtype,raw_negative_rate,denoised_negative_rate,after_iqr_negative_rate,after_cubic_negative_rate,denoise_to_iqr_sign_agreement,denoise_to_iqr_slope_agreement,denoised_zero_crossing_rate,iqr_zero_crossing_rate,signed_iqr_magnitude_gate
bp_fs200_legacy_abs,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_05_16.npy,1000,float64,0.0,0.49275555555555556,0.0,0.008548148148148148,0.5072444444444445,0.5094210680464708,0.12256330404478552,0.0,
bp_fs200_legacy_abs,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_05_17.npy,1000,float64,0.0,0.5045111111111111,0.0,0.007703703703703704,0.49548888888888887,0.49737772117942264,0.12106921736551367,0.0,
bp_fs200_legacy_abs,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_05_18.npy,1000,float64,0.0,0.5115222222222222,0.0,0.008755555555555556,0.4884777777777778,0.49025156278448745,0.1326474622770919,0.0,
bp_fs200_legacy_abs,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_05_19.npy,1000,float64,0.0,0.5008851851851852,0.0,0.010985185185185185,0.4991148148148148,0.5000322430136976,0.16246246246246246,0.0,
bp_fs200_legacy_abs,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_05_20.npy,1000,float64,0.0,0.5191666666666667,0.0,0.009362962962962964,0.48083333333333333,0.47951008102506126,0.1382901419938457,0.0,
bp_fs200_legacy_abs,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_06_01.npy,1000,float64,0.0,0.5163740740740741,0.0,0.012274074074074074,0.4836259259259259,0.48025736076083986,0.1731991250509769,0.0,
bp_fs200_legacy_abs,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_06_02.npy,1000,float64,0.0,0.5089555555555556,0.0,0.013177777777777778,0.49104444444444445,0.49047299666173805,0.18062136210284357,0.0,
bp_fs200_legacy_abs,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_06_03.npy,1000,float64,0.0,0.5091222222222223,0.0,0.011029629629629629,0.4908777777777778,0.490515865981209,0.17000704408111816,0.0,
bp_fs200_legacy_abs,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_06_04.npy,1000,float64,0.0,0.49561481481481484,0.0,0.011266666666666666,0.5043851851851852,0.5067163064336355,0.15842138434731026,0.0,
bp_fs200_legacy_abs,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_06_05.npy,1000,float64,0.0,0.4996888888888889,0.0,0.0112,0.5003111111111112,0.5002749434838394,0.1642939235531828,0.0,
