sample_index,file_name,user_id,position_id,action_id,frames,duration_seconds,median_interval_seconds,p90_interval_seconds,max_interval_seconds,duplicate_timestamp_intervals,valid_frame_rate_hz,default_half_window,default_full_window_frames,default_window_median_span_seconds,default_window_p90_span_seconds,default_window_median_fraction_of_duration,default_window_frame_fraction,sample_not_longer_than_default_window
655,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user0_position6_activity3/20250813=191716_mimo5s_part0.csv,0,6,3,27,5.375268999999999,0.12947299999999995,0.41020900000000005,1.480508,0,4.836967228988913,5,11,1.5662910000000005,2.5936958000000003,0.29138839377154907,0.4074074074074074,0
656,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user0_position6_activity3/20250813=191919_mimo5s_part0.csv,0,6,3,13,3.697834,0.20248699999999997,0.6130605000000001,1.3231669999999998,0,3.2451429674777184,5,11,2.230149,2.946152,0.6030960286481222,0.8461538461538461,0
657,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user0_position6_activity3/20250813=191804_mimo5s_part0.csv,0,6,3,35,6.119072,0.008065000000000211,0.3554072000000001,1.744138,1,5.556398094351562,5,11,0.4206570000000003,5.0660184,0.06874522803457783,0.3142857142857143,0
658,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user0_position6_activity3/20250813=191707_mimo5s_part0.csv,0,6,3,22,5.169998,0.1788400000000001,0.5624717000000005,0.869164,1,4.061897122590763,5,11,2.150417,3.1119536,0.41594155355572676,0.5,0
659,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user0_position6_activity3/20250813=191744_mimo5s_part0.csv,0,6,3,28,5.891902,0.08897399999999989,0.5274610000000001,1.32819,1,4.582560945514708,5,11,0.9145719999999997,4.2345334,0.15522525663189912,0.39285714285714285,0
660,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user0_position6_activity3/20250813=191909_mimo5s_part0.csv,0,6,3,18,4.906806,0.13483299999999976,0.8233300000000003,1.717636,1,3.464575530395944,5,11,2.4295279999999995,3.8444399999999996,0.49513430936539976,0.6111111111111112,0
661,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user0_position6_activity3/20250813=191841_mimo5s_part0.csv,0,6,3,24,2.2363139999999997,0.04414,0.20983139999999986,0.42531700000000017,0,10.284781117499602,5,11,0.768392,1.2161201,0.34359754488859795,0.4583333333333333,0
662,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user0_position6_activity3/20250813=191813_mimo5s_part0.csv,0,6,3,40,4.823024,0.033023000000000025,0.34473640000000005,0.811259,0,8.086213131014897,5,11,0.9079264999999999,2.0734255,0.1882483893922153,0.275,0
663,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user2_position2_activity3/20250813=183415_mimo5s_part0.csv,2,2,3,77,7.4572389999999995,0.019766000000000172,0.21048800000000023,2.394274,0,10.191439485847242,5,11,0.47833900000000007,1.8490912000000017,0.06414424963448269,0.14285714285714285,0
664,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user1_position3_activity3/20250813=184322_mimo5s_part0.csv,1,3,3,14,5.016845,0.20479000000000003,0.6009930000000001,2.777215,0,2.591270011331823,5,11,3.8497585,4.2121125,0.7673664424553679,0.7857142857142857,0
665,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user0_position6_activity3/20250813=191725_mimo5s_part0.csv,0,6,3,25,3.30973,0.04176399999999991,0.3734146,0.9653039999999997,1,7.251346786595885,5,11,1.015798,2.0514844,0.306912648463772,0.44,0
666,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user1_position3_activity3/20250813=184254_mimo5s_part0.csv,1,3,3,7,4.036197,0.3662764999999999,1.4303024999999998,1.494249,0,1.4865478568067914,5,11,4.036197,4.036197,1.0,1.0,1
667,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user1_position3_activity3/20250813=184411_mimo5s_part0.csv,1,3,3,18,4.6881379999999995,0.18481499999999995,0.6465749999999998,1.607126,1,3.6261731203305025,5,11,3.052694,3.7337387,0.6511527604349531,0.6111111111111112,0
668,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user1_position7_activity3/20250813=192306_mimo5s_part0.csv,1,7,3,55,5.124726,0.009743999999999975,0.27303109999999997,0.8639429999999999,2,10.537148717804621,5,11,0.9063379999999999,1.5948422000000004,0.17685589434440005,0.2,0
669,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user1_position3_activity3/20250813=184342_mimo5s_part0.csv,1,3,3,21,5.322527,0.18981100000000017,0.7659283999999997,1.283126,1,3.7576136297664626,5,11,2.396433,2.9509879999999997,0.45024346518110664,0.5238095238095238,0
670,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user1_position3_activity3/20250813=184244_mimo5s_part0.csv,1,3,3,25,4.858315999999999,0.09647000000000006,0.38669780000000026,1.4655319999999998,1,4.939983319322993,5,11,0.8950249999999995,3.5852928,0.1842253570990441,0.44,0
671,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user0_position6_activity3/20250813=191832_mimo5s_part0.csv,0,6,3,35,3.4921409999999997,0.014902999999999889,0.3047976,0.4606969999999999,1,9.736147538143506,5,11,1.023299,1.2884391999999998,0.29302911881278565,0.3142857142857143,0
672,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user1_position3_activity3/20250813=184431_mimo5s_part0.csv,1,3,3,21,4.316496,0.15201599999999993,0.43246920000000055,1.05281,0,4.63338782197412,5,11,1.735151,2.603296,0.40198137563431086,0.5238095238095238,0
673,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user1_position3_activity3/20250813=184234_mimo5s_part0.csv,1,3,3,11,4.101379,0.3826735,0.8650516999999999,0.9407299999999998,0,2.438204321034462,5,11,2.999269,3.8728169999999995,0.7312830635744709,1.0,1
674,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user1_position3_activity3/20250813=184441_mimo5s_part0.csv,1,3,3,7,3.2497879999999997,0.2131935,1.3280079999999996,1.3540899999999998,0,1.8462742800453447,5,11,3.2497879999999997,3.2497879999999997,1.0,1.0,1
675,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user1_position3_activity3/20250813=184332_mimo5s_part0.csv,1,3,3,41,2.3883259999999997,0.009615499999999952,0.18650500000000003,0.30864899999999973,0,16.74813237388866,5,11,0.5138240000000001,0.84696,0.21513980922202416,0.2682926829268293,0
676,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user1_position3_activity3/20250813=184422_mimo5s_part0.csv,1,3,3,15,4.04153,0.12504099999999996,1.0668934000000005,1.4115599999999997,1,3.464034660141085,5,11,2.460355,3.1994447999999998,0.6087682140179586,0.7333333333333333,0
677,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user1_position3_activity3/20250813=184312_mimo5s_part0.csv,1,3,3,14,5.006559,0.2574559999999999,0.9419370000000002,1.4689210000000004,0,2.596593788268549,5,11,2.8401365,3.5935333000000007,0.5672831379795983,0.7857142857142857,0
678,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user1_position3_activity3/20250813=184303_mimo5s_part0.csv,1,3,3,18,5.161519,0.14846100000000018,0.9398682000000002,1.2451690000000002,0,3.2936040727545515,5,11,2.066111,4.3085302,0.4002912708448811,0.6111111111111112,0
679,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user2_position5_activity3/20250813=190830_mimo5s_part0.csv,2,5,3,78,4.895712,0.010234000000000076,0.19838440000000007,0.47319599999999973,0,15.728049362380794,5,11,0.5705484999999999,0.8906275999999997,0.11654045417704309,0.14102564102564102,0
680,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user2_position4_activity3/20250813=185412_mimo5s_part0.csv,2,4,3,14,4.945474,0.2048540000000001,1.1615346000000004,1.650209,0,2.6286661298795626,5,11,3.7876899999999996,4.684726899999999,0.7658901856525784,0.7857142857142857,0
681,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user1_position3_activity3/20250813=184401_mimo5s_part0.csv,1,3,3,28,5.241814,0.07423099999999982,0.43211749999999993,1.506875,1,5.150888604593754,5,11,1.5758635,2.547816,0.30063323498315664,0.39285714285714285,0
682,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user2_position4_activity3/20250813=185308_mimo5s_part0.csv,2,4,3,19,5.484014,0.1262270000000001,0.7996580000000002,1.654492,1,3.282267331921472,5,11,3.146534,3.8941954,0.5737647642766776,0.5789473684210527,0
683,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user2_position4_activity3/20250813=185257_mimo5s_part0.csv,2,4,3,14,3.447818,0.2041949999999999,0.6150974000000002,0.9888899999999998,0,3.770500647075919,5,11,2.2425359999999994,3.0174222,0.6504218030070031,0.7857142857142857,0
684,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user1_position3_activity3/20250813=184450_mimo5s_part0.csv,1,3,3,25,4.023521,0.04511199999999982,0.3410484000000001,1.46773,2,5.964924751231571,5,11,1.0470089999999996,2.6213732,0.26022207911925893,0.44,0
685,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user2_position4_activity3/20250813=185207_mimo5s_part0.csv,2,4,3,14,2.6967209999999997,0.18259900000000007,0.41792140000000016,0.48639,0,4.820669249803744,5,11,1.6082189999999998,1.9131671,0.5963609138653944,0.7857142857142857,0
686,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user2_position4_activity3/20250813=185432_mimo5s_part0.csv,2,4,3,20,5.210126,0.19208099999999995,0.7047343999999999,0.8985430000000001,0,3.6467448196070498,5,11,2.203621,2.9369881000000007,0.42294965611196356,0.55,0
687,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user2_position4_activity3/20250813=185422_mimo5s_part0.csv,2,4,3,14,5.287894,0.208399,0.5825910000000003,2.729805,0,2.4584456496291343,5,11,4.19838,4.4081245,0.7939606958838434,0.7857142857142857,0
688,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user2_position4_activity3/20250813=185227_mimo5s_part0.csv,2,4,3,14,3.567049,0.18746849999999998,0.6476333000000001,0.9909380000000001,1,3.644469139616529,5,11,2.5274659999999995,3.1444132,0.7085593721869252,0.7857142857142857,0
689,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user2_position4_activity3/20250813=185247_mimo5s_part0.csv,2,4,3,31,3.8631659999999997,0.03471399999999997,0.302363,1.2310329999999996,1,7.765651281876058,5,11,0.780596,2.023994,0.2020612109342441,0.3548387096774194,0
690,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user2_position4_activity3/20250813=185318_mimo5s_part0.csv,2,4,3,14,4.558726,0.2614129999999999,0.6998398000000001,0.9247480000000001,0,2.8516739106495983,5,11,2.4474465,3.0320391,0.536870717827744,0.7857142857142857,0
691,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user2_position4_activity3/20250813=185237_mimo5s_part0.csv,2,4,3,14,3.51192,0.22439199999999992,0.6574892000000002,0.7913129999999999,0,3.701678853732431,5,11,2.248404,3.0532201,0.6402207339574933,0.7857142857142857,0
692,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user2_position4_activity3/20250813=185341_mimo5s_part0.csv,2,4,3,18,4.297242,0.20434850000000004,0.555291,1.150655,1,3.9560257486080608,5,11,2.5703055,3.1767647,0.5981291023405245,0.6111111111111112,0
693,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user0_position4_activity3/20250813=185656_mimo5s_part0.csv,0,4,3,11,6.67608,0.45383700000000005,1.7496182000000002,2.0242190000000004,1,1.4978849863992043,5,11,4.295923,4.995112,0.643479856442703,1.0,1
694,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user0_position4_activity3/20250813=185523_mimo5s_part0.csv,0,4,3,16,4.34545,0.20154300000000003,0.6823102,1.429975,2,3.451886455948176,5,11,2.5981249999999996,3.0318974999999995,0.5978954998906902,0.6875,0
695,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user0_position4_activity3/20250813=185541_mimo5s_part0.csv,0,4,3,15,2.932861,0.08000399999999996,0.49751040000000013,1.294247,1,4.77349591405798,5,11,1.074567,2.2469114,0.36638865599153864,0.7333333333333333,0
