sample_index,file_name,user_id,position_id,action_id,half_window,full_window_frames,frames,duration_seconds,median_span_seconds,p25_span_seconds,p75_span_seconds,p90_span_seconds,max_span_seconds,median_fraction_of_sample_duration,nominal_frame_fraction_of_sample
322,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position9_activity1/20250813=123135_mimo5s_part0.csv,2,9,1,3,7,4,4.663762,4.663762,4.663762,4.663762,4.663762,4.663762,1.0,1.0
322,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position9_activity1/20250813=123135_mimo5s_part0.csv,2,9,1,5,11,4,4.663762,4.663762,4.663762,4.663762,4.663762,4.663762,1.0,1.0
323,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position9_activity1/20250813=123116_mimo5s_part0.csv,2,9,1,1,3,8,1.606317,0.34607949999999993,0.25863600000000014,0.55723775,0.7091623999999999,0.9622879999999999,0.21544906764978514,0.375
323,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position9_activity1/20250813=123116_mimo5s_part0.csv,2,9,1,2,5,8,1.606317,0.6645129999999999,0.6151300000000001,0.9640785,0.9694499999999999,0.9694499999999999,0.4136873356877876,0.625
323,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position9_activity1/20250813=123116_mimo5s_part0.csv,2,9,1,3,7,8,1.606317,0.9694499999999999,0.6422385,1.0774375,1.3586493999999998,1.5122069999999999,0.603523463923995,0.875
323,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position9_activity1/20250813=123116_mimo5s_part0.csv,2,9,1,5,11,8,1.606317,1.559262,1.2210385,1.606317,1.606317,1.606317,0.97070628026722,1.0
324,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position3_activity1/20250813=114617_mimo5s_part0.csv,0,3,1,1,3,11,6.560071,1.437573,0.5461709999999999,1.7423469999999996,1.845872,1.9368920000000003,0.21913985382170406,0.2727272727272727
324,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position3_activity1/20250813=114617_mimo5s_part0.csv,0,3,1,2,5,11,6.560071,2.233294,2.1164190000000005,2.4697834999999997,2.8776629999999996,3.715872,0.3404374739236816,0.45454545454545453
324,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position3_activity1/20250813=114617_mimo5s_part0.csv,0,3,1,3,7,11,6.560071,3.5019939999999994,2.3570995,4.051109,4.090707,4.315236,0.5338347709956187,0.6363636363636364
324,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position3_activity1/20250813=114617_mimo5s_part0.csv,0,3,1,5,11,11,6.560071,4.386346,4.2029715,5.607279,6.263669,6.560071,0.6686430680399648,1.0
325,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position5_activity1/20250813=120059_mimo5s_part0.csv,0,5,1,1,3,30,3.6318439999999996,0.052495999999999876,0.021778749999999736,0.34442675,0.7885158999999996,1.219534,0.014454365330669456,0.1
325,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position5_activity1/20250813=120059_mimo5s_part0.csv,0,5,1,2,5,30,3.6318439999999996,0.164061,0.05015174999999972,0.7690357499999998,0.9538747000000005,1.699767,0.0451729204227935,0.16666666666666666
325,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position5_activity1/20250813=120059_mimo5s_part0.csv,0,5,1,3,7,30,3.6318439999999996,0.42459749999999996,0.08964749999999999,0.8622084999999996,1.3137489000000007,1.823813,0.11690961946603433,0.23333333333333334
325,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position5_activity1/20250813=120059_mimo5s_part0.csv,0,5,1,5,11,30,3.6318439999999996,0.8662540000000001,0.22907199999999994,1.4029209999999999,2.1707314,2.505573,0.23851630191164602,0.36666666666666664
326,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position9_activity1/20250813=123227_mimo5s_part0.csv,2,9,1,1,3,11,5.68806,0.6737990000000007,0.5582615000000001,1.2631354999999997,2.349649,3.1519239999999993,0.11845849024096101,0.2727272727272727
326,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position9_activity1/20250813=123227_mimo5s_part0.csv,2,9,1,2,5,11,5.68806,1.693875,1.041732,2.8402385,3.604596,3.6347169999999998,0.2977948544846573,0.45454545454545453
326,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position9_activity1/20250813=123227_mimo5s_part0.csv,2,9,1,3,7,11,5.68806,3.0328440000000003,1.5320114999999999,3.8836215,4.3410139999999995,4.8457989999999995,0.533194797523233,0.6363636363636364
326,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position9_activity1/20250813=123227_mimo5s_part0.csv,2,9,1,5,11,11,5.68806,4.8457989999999995,4.1560485,5.014784,5.024209,5.68806,0.8519247335646951,1.0
327,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position9_activity1/20250813=123233_mimo5s_part0.csv,2,9,1,1,3,7,6.004604,0.9740389999999994,0.5029424999999996,2.652793,4.4541484,4.676332,0.1622153600803649,0.42857142857142855
327,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position9_activity1/20250813=123233_mimo5s_part0.csv,2,9,1,2,5,7,6.004604,4.983199,1.0104824999999997,5.142554499999999,5.4383958,5.675892,0.8298963595267899,0.7142857142857143
327,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position9_activity1/20250813=123233_mimo5s_part0.csv,2,9,1,3,7,7,6.004604,5.327431,4.9941215,5.816565,5.976184399999999,6.004604,0.8872243698335478,1.0
327,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position9_activity1/20250813=123233_mimo5s_part0.csv,2,9,1,5,11,7,6.004604,6.004604,5.9809209999999995,6.004604,6.004604,6.004604,1.0,1.0
328,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position2_activity1/20250813=114330_mimo5s_part0.csv,0,2,1,1,3,3,2.920772,2.90333,1.460386,2.912051,2.9172835999999998,2.920772,0.9940282911504219,1.0
328,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position2_activity1/20250813=114330_mimo5s_part0.csv,0,2,1,2,5,3,2.920772,2.920772,2.920772,2.920772,2.920772,2.920772,1.0,1.0
328,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position2_activity1/20250813=114330_mimo5s_part0.csv,0,2,1,3,7,3,2.920772,2.920772,2.920772,2.920772,2.920772,2.920772,1.0,1.0
328,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position2_activity1/20250813=114330_mimo5s_part0.csv,0,2,1,5,11,3,2.920772,2.920772,2.920772,2.920772,2.920772,2.920772,1.0,1.0
329,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position3_activity1/20250813=114623_mimo5s_part0.csv,0,3,1,1,3,25,5.709477,0.41464100000000004,0.2080510000000002,0.6723270000000001,0.7919976000000002,1.7736589999999999,0.07262328931353959,0.12
329,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position3_activity1/20250813=114623_mimo5s_part0.csv,0,3,1,2,5,25,5.709477,0.7412540000000001,0.5517540000000007,0.9727140000000007,1.5952530000000005,1.7847339999999998,0.12982870410021796,0.2
329,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position3_activity1/20250813=114623_mimo5s_part0.csv,0,3,1,3,7,25,5.709477,1.0886530000000003,0.9030299999999998,1.567834,1.784282,2.524858,0.19067473255431283,0.28
329,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position3_activity1/20250813=114623_mimo5s_part0.csv,0,3,1,5,11,25,5.709477,2.023794,1.3737699999999995,2.11801,2.8245462000000003,3.362538,0.3544622388355361,0.44
330,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position9_activity1/20250813=123130_mimo5s_part0.csv,2,9,1,1,3,11,5.170707999999999,0.5127480000000002,0.2567504999999999,0.725182,3.1986879999999998,3.279973,0.09916398295939362,0.2727272727272727
330,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position9_activity1/20250813=123130_mimo5s_part0.csv,2,9,1,2,5,11,5.170707999999999,1.1766069999999997,0.9375209999999998,3.326148,3.3804779999999996,3.711436,0.22755239707985828,0.45454545454545453
330,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position9_activity1/20250813=123130_mimo5s_part0.csv,2,9,1,3,7,11,5.170707999999999,1.7902299999999998,1.4182529999999995,3.6327745,4.138379,4.215324,0.3462253138254955,0.6363636363636364
330,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position9_activity1/20250813=123130_mimo5s_part0.csv,2,9,1,5,11,11,5.170707999999999,4.138379,1.8445599999999995,4.9139574999999995,5.061678,5.170707999999999,0.8003505516072461,1.0
331,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position3_activity1/20250813=114652_mimo5s_part0.csv,0,3,1,1,3,21,3.9383899999999996,0.27050700000000005,0.12523699999999993,0.547948,0.7249719999999997,1.1759329999999997,0.06868466556130806,0.14285714285714285
331,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position3_activity1/20250813=114652_mimo5s_part0.csv,0,3,1,2,5,21,3.9383899999999996,0.7358449999999999,0.4239879999999999,0.9581869999999999,1.1759329999999997,1.1868059999999998,0.18683903828721887,0.23809523809523808
331,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position3_activity1/20250813=114652_mimo5s_part0.csv,0,3,1,3,7,21,3.9383899999999996,0.9693179999999999,0.772662,1.10654,1.22585,1.9117779999999995,0.24612036898326473,0.3333333333333333
331,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position3_activity1/20250813=114652_mimo5s_part0.csv,0,3,1,5,11,21,3.9383899999999996,1.509218,1.186582,1.9105579999999995,2.1537299999999995,2.157343,0.38320684340555405,0.5238095238095238
332,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position9_activity1/20250813=123221_mimo5s_part0.csv,2,9,1,1,3,11,10.282048999999999,1.106135,0.9915565,2.292367,4.871582999999999,4.997648999999999,0.10757923834052922,0.2727272727272727
332,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position9_activity1/20250813=123221_mimo5s_part0.csv,2,9,1,2,5,11,10.282048999999999,3.3323909999999994,2.1046844999999994,5.6063805,5.931718999999999,6.6375839999999995,0.32409794973745015,0.45454545454545453
332,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position9_activity1/20250813=123221_mimo5s_part0.csv,2,9,1,3,7,11,10.282048999999999,6.415858,3.3798719999999993,6.902177,6.9631739999999995,8.290197000000001,0.6239863280169158,0.6363636363636364
332,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position9_activity1/20250813=123221_mimo5s_part0.csv,2,9,1,5,11,11,10.282048999999999,8.055793,6.902177,8.986252499999999,10.27331,10.282048999999999,0.7834812886030791,1.0
333,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position9_activity1/20250813=123210_mimo5s_part0.csv,2,9,1,1,3,7,6.0847109999999995,1.243481,1.0943105,2.4165979999999996,3.6159719999999997,3.709323,0.204361554722977,0.42857142857142855
333,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position9_activity1/20250813=123210_mimo5s_part0.csv,2,9,1,2,5,7,6.0847109999999995,2.3753879999999996,1.887227,4.1778759999999995,4.7833698,4.9887809999999995,0.39038633059154326,0.7142857142857143
333,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position9_activity1/20250813=123210_mimo5s_part0.csv,2,9,1,3,7,7,6.0847109999999995,4.6464289999999995,2.4531804999999998,5.4393455,5.9678303999999995,6.0847109999999995,0.7636236133482757,1.0
333,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position9_activity1/20250813=123210_mimo5s_part0.csv,2,9,1,5,11,7,6.0847109999999995,6.0847109999999995,5.9873104999999995,6.0847109999999995,6.0847109999999995,6.0847109999999995,1.0,1.0
334,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position2_activity1/20250813=114335_mimo5s_part0.csv,0,2,1,1,3,8,4.910391,0.6841939999999997,0.23114475,1.811545,2.994592,3.875675,0.13933595104748273,0.375
334,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position2_activity1/20250813=114335_mimo5s_part0.csv,0,2,1,2,5,8,4.910391,2.4247755,0.7503409999999997,4.16005,4.2784036,4.554562,0.4938049739827236,0.625
334,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position2_activity1/20250813=114335_mimo5s_part0.csv,0,2,1,3,7,8,4.910391,4.16005,2.71307975,4.67924625,4.842121199999999,4.849551,0.8471932275861536,0.875
334,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position2_activity1/20250813=114335_mimo5s_part0.csv,0,2,1,5,11,8,4.910391,4.879970999999999,4.785706749999999,4.910391,4.910391,4.910391,0.9938049739827235,1.0
335,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position2_activity1/20250813=114446_mimo5s_part0.csv,0,2,1,1,3,3,1.11585,0.756448,0.557925,0.936149,1.0439696,1.11585,0.6779119057220953,1.0
335,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position2_activity1/20250813=114446_mimo5s_part0.csv,0,2,1,2,5,3,1.11585,1.11585,1.11585,1.11585,1.11585,1.11585,1.0,1.0
335,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position2_activity1/20250813=114446_mimo5s_part0.csv,0,2,1,3,7,3,1.11585,1.11585,1.11585,1.11585,1.11585,1.11585,1.0,1.0
335,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position2_activity1/20250813=114446_mimo5s_part0.csv,0,2,1,5,11,3,1.11585,1.11585,1.11585,1.11585,1.11585,1.11585,1.0,1.0
336,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position5_activity1/20250813=120150_mimo5s_part0.csv,0,5,1,1,3,41,5.890171,0.18198800000000048,0.06922099999999975,0.454955,0.5401189999999998,1.5277049999999999,0.03089689586261596,0.07317073170731707
336,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position5_activity1/20250813=120150_mimo5s_part0.csv,0,5,1,2,5,41,5.890171,0.3623789999999998,0.247865,0.656968,1.1474879999999998,2.173523,0.06152266207551526,0.12195121951219512
336,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position5_activity1/20250813=120150_mimo5s_part0.csv,0,5,1,3,7,41,5.890171,0.6419210000000004,0.3243860000000005,1.111923,1.8718,2.4119189999999997,0.10898172565787996,0.17073170731707318
336,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position5_activity1/20250813=120150_mimo5s_part0.csv,0,5,1,5,11,41,5.890171,0.885713,0.590808,1.8948869999999998,2.528768,2.983723,0.15037135594195822,0.2682926829268293
337,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position9_activity1/20250813=123204_mimo5s_part0.csv,2,9,1,1,3,11,5.843128,0.489931,0.1027404999999999,0.8922105000000005,3.9971609999999997,4.116689999999999,0.08384738448310562,0.2727272727272727
337,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position9_activity1/20250813=123204_mimo5s_part0.csv,2,9,1,2,5,11,5.843128,1.0155370000000001,0.4234075,4.6970785,4.901959,4.996313,0.17380023165674277,0.45454545454545453
337,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position9_activity1/20250813=123204_mimo5s_part0.csv,2,9,1,3,7,11,5.843128,4.606621,0.9229835000000002,5.1355765,5.486244,5.692334,0.7883826950222551,0.6363636363636364
337,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position9_activity1/20250813=123204_mimo5s_part0.csv,2,9,1,5,11,11,5.843128,5.486244,4.920144499999999,5.780058,5.834471,5.843128,0.9389224401724556,1.0
338,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position2_activity1/20250813=114440_mimo5s_part0.csv,0,2,1,1,3,4,4.58416,2.29208,1.70962325,2.87453675,2.8789390999999998,2.881874,0.5,0.75
338,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position2_activity1/20250813=114440_mimo5s_part0.csv,0,2,1,2,5,4,4.58416,3.733017,2.5894227499999998,4.58416,4.58416,4.58416,0.8143295609228299,1.0
338,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position2_activity1/20250813=114440_mimo5s_part0.csv,0,2,1,3,7,4,4.58416,4.58416,4.58416,4.58416,4.58416,4.58416,1.0,1.0
338,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position2_activity1/20250813=114440_mimo5s_part0.csv,0,2,1,5,11,4,4.58416,4.58416,4.58416,4.58416,4.58416,4.58416,1.0,1.0
339,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position9_activity1/20250813=123147_mimo5s_part0.csv,2,9,1,1,3,11,4.312931,0.37291199999999997,0.162232,0.7124219999999999,2.523682,3.0038940000000003,0.08646370646782894,0.2727272727272727
339,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position9_activity1/20250813=123147_mimo5s_part0.csv,2,9,1,2,5,11,4.312931,0.854008,0.6513450000000001,2.8716990000000004,3.2630049999999997,3.302946,0.19801105095351632,0.45454545454545453
339,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position9_activity1/20250813=123147_mimo5s_part0.csv,2,9,1,3,7,11,4.312931,2.583527,1.000033,3.3256040000000002,3.399078,3.458923,0.5990188574776643,0.6363636363636364
339,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position9_activity1/20250813=123147_mimo5s_part0.csv,2,9,1,5,11,11,4.312931,3.458923,2.526127,3.9769490000000003,4.253086,4.312931,0.8019889490464838,1.0
340,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position2_activity1/20250813=114404_mimo5s_part0.csv,0,2,1,1,3,7,3.713567,0.467949,0.4059115,1.626509,2.445762,2.890704,0.12601065229198774,0.42857142857142855
340,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position2_activity1/20250813=114404_mimo5s_part0.csv,0,2,1,2,5,7,3.713567,2.6060429999999997,0.7877365000000001,3.2493179999999997,3.2952719999999998,3.358653,0.7017627526310956,0.7142857142857143
340,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position2_activity1/20250813=114404_mimo5s_part0.csv,0,2,1,3,7,7,3.713567,3.256658,2.9258305,3.53429,3.711383,3.713567,0.8769622306531698,1.0
340,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position2_activity1/20250813=114404_mimo5s_part0.csv,0,2,1,5,11,7,3.713567,3.713567,3.711747,3.713567,3.713567,3.713567,1.0,1.0
341,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position2_activity1/20250813=114434_mimo5s_part0.csv,0,2,1,1,3,10,3.278381,0.4599384999999998,0.20518550000000024,0.9464094999999999,1.3476986999999998,2.1177449999999998,0.1402944014133805,0.3
341,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position2_activity1/20250813=114434_mimo5s_part0.csv,0,2,1,2,5,10,3.278381,0.6927095000000001,0.435152,2.041515,2.3641585,2.7139029999999997,0.21129621602858242,0.5
341,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position2_activity1/20250813=114434_mimo5s_part0.csv,0,2,1,3,7,10,3.278381,1.5083735,0.6616292500000002,2.6167517499999997,2.8761998,2.878133,0.4600970723048968,0.7
341,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position2_activity1/20250813=114434_mimo5s_part0.csv,0,2,1,5,11,10,3.278381,2.877059,1.42428225,3.1730745,3.278381,3.278381,0.8775853081139746,1.0
342,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position9_activity1/20250813=123153_mimo5s_part0.csv,2,9,1,1,3,15,4.273645999999999,0.256036,0.121584,0.6886579999999998,1.8287699999999993,2.233822,0.05991043713026302,0.2
342,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position9_activity1/20250813=123153_mimo5s_part0.csv,2,9,1,2,5,15,4.273645999999999,0.30449199999999976,0.2510365,1.8857864999999996,2.6957297999999996,3.4648719999999997,0.07124876510595399,0.3333333333333333
342,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position9_activity1/20250813=123153_mimo5s_part0.csv,2,9,1,3,7,15,4.273645999999999,1.5355419999999995,0.310382,2.7647690000000003,3.549571999999999,3.7693639999999995,0.35930491201189796,0.4666666666666667
342,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position9_activity1/20250813=123153_mimo5s_part0.csv,2,9,1,5,11,15,4.273645999999999,3.156162,1.0243024999999997,3.771572999999999,3.8901695999999997,4.008068,0.7385174158084222,0.7333333333333333
343,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position2_activity1/20250813=114359_mimo5s_part0.csv,0,2,1,1,3,14,2.270031,0.26595650000000004,0.09364275,0.49163949999999995,0.6468472000000003,0.7119549999999999,0.11715985376411162,0.21428571428571427
343,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position2_activity1/20250813=114359_mimo5s_part0.csv,0,2,1,2,5,14,2.270031,0.7496085,0.28565725,0.7551512499999999,1.0674699000000005,1.208092,0.3302194992050769,0.35714285714285715
343,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position2_activity1/20250813=114359_mimo5s_part0.csv,0,2,1,3,7,14,2.270031,0.7664054999999999,0.75636725,1.18475075,1.3971508000000001,1.461301,0.3376189576265698,0.5
343,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position2_activity1/20250813=114359_mimo5s_part0.csv,0,2,1,5,11,14,2.270031,1.5052975,0.97187275,1.5185777500000002,1.6924475,2.005756,0.6631175961914176,0.7857142857142857
344,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position2_activity1/20250813=114428_mimo5s_part0.csv,0,2,1,1,3,4,4.6168819999999995,2.3084409999999997,1.0945892499999998,3.5222927499999996,4.065849099999999,4.42822,0.5,0.75
344,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position2_activity1/20250813=114428_mimo5s_part0.csv,0,2,1,2,5,4,4.6168819999999995,4.522551,3.6703062499999994,4.6168819999999995,4.6168819999999995,4.6168819999999995,0.9795682454089146,1.0
344,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position2_activity1/20250813=114428_mimo5s_part0.csv,0,2,1,3,7,4,4.6168819999999995,4.6168819999999995,4.6168819999999995,4.6168819999999995,4.6168819999999995,4.6168819999999995,1.0,1.0
344,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position2_activity1/20250813=114428_mimo5s_part0.csv,0,2,1,5,11,4,4.6168819999999995,4.6168819999999995,4.6168819999999995,4.6168819999999995,4.6168819999999995,4.6168819999999995,1.0,1.0
345,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position2_activity1/20250813=114422_mimo5s_part0.csv,0,2,1,1,3,7,6.486758999999999,1.7343960000000003,1.5164214999999999,2.214609,2.3489674,2.5122519999999993,0.2673748169155044,0.42857142857142855
345,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position2_activity1/20250813=114422_mimo5s_part0.csv,0,2,1,2,5,7,6.486758999999999,3.519844,2.5538989999999995,3.93286,4.0833634,4.2466479999999995,0.5426198198514852,0.7142857142857143
345,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position2_activity1/20250813=114422_mimo5s_part0.csv,0,2,1,3,7,7,6.486758999999999,4.2466479999999995,3.93286,5.003301499999999,5.7278736,6.486758999999999,0.654664062592737,1.0
345,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position2_activity1/20250813=114422_mimo5s_part0.csv,0,2,1,5,11,7,6.486758999999999,6.486758999999999,5.8543544999999995,6.486758999999999,6.486758999999999,6.486758999999999,1.0,1.0
346,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position2_activity1/20250813=114410_mimo5s_part0.csv,0,2,1,1,3,11,7.464632,0.8834769999999996,0.5632620000000002,2.5493265000000003,2.6815599999999997,2.7498260000000005,0.11835506425500944,0.2727272727272727
346,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position2_activity1/20250813=114410_mimo5s_part0.csv,0,2,1,2,5,11,7.464632,2.699537,1.8238754999999998,2.994761,3.304591,3.633303,0.3616436818318706,0.45454545454545453
346,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position2_activity1/20250813=114410_mimo5s_part0.csv,0,2,1,3,7,11,7.464632,3.322568,2.7614644999999998,3.9866965,4.298502,4.623263,0.4451080776654496,0.6363636363636364
346,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position2_activity1/20250813=114410_mimo5s_part0.csv,0,2,1,5,11,11,7.464632,4.714805999999999,4.220283,4.9153055,7.446655,7.464632,0.6316193484153002,1.0
347,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position2_activity1/20250813=114452_mimo5s_part0.csv,0,2,1,1,3,11,1.340647,0.2612809999999999,0.13702499999999998,0.3277235,0.47851599999999994,0.489605,0.19489172019181775,0.2727272727272727
347,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position2_activity1/20250813=114452_mimo5s_part0.csv,0,2,1,2,5,11,1.340647,0.352132,0.2617505,0.6283259999999999,0.7508859999999999,0.829542,0.2626582538132708,0.45454545454545453
347,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position2_activity1/20250813=114452_mimo5s_part0.csv,0,2,1,3,7,11,1.340647,0.763282,0.4310655,0.830095,0.987381,1.0908229999999999,0.5693385357965222,0.6363636363636364
347,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position2_activity1/20250813=114452_mimo5s_part0.csv,0,2,1,5,11,11,1.340647,1.025137,0.9095814999999999,1.0984325,1.339513,1.340647,0.7646584074704229,1.0
348,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position9_activity1/20250813=123122_mimo5s_part0.csv,2,9,1,1,3,25,5.171107999999999,0.323998,0.16835599999999928,0.5172130000000001,0.877162,1.5317729999999998,0.06265543090571693,0.12
348,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position9_activity1/20250813=123122_mimo5s_part0.csv,2,9,1,2,5,25,5.171107999999999,0.7225230000000002,0.4679289999999998,1.130927,1.4847338000000005,1.8136489999999994,0.13972305355061243,0.2
348,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position9_activity1/20250813=123122_mimo5s_part0.csv,2,9,1,3,7,25,5.171107999999999,1.2282380000000002,0.7212169999999998,1.6769920000000003,1.9030746,2.254296,0.23751930920800732,0.28
