half_window,full_window_frames,sample_index,file_name,user_id,position_id,action_id,frames,values,replaced_values,mad_zero_values,zero_mad_replacements,frames_with_any_replacement,frames_with_at_least_1pct_channels_replaced,absolute_change_sum,raw_total_variation,filtered_total_variation,raw_dynamic_peak_sum,filtered_dynamic_peak_sum,waveform_correlation,normalized_mae,high_motion_values,high_motion_replacements,high_motion_replacement_rate,high_motion_replacement_enrichment,median_window_span_seconds,p90_window_span_seconds,median_window_fraction_of_sample,replacement_run_count,replacement_rate,mad_zero_rate,zero_mad_share_of_replacements,total_variation_retention,dynamic_peak_retention
1,3,1,/home/test/bupt_hjk/sdp_dataset/elderAL/action0_static_new/user0_position1_activity0/20250813=205008_mimo5s_part0.csv,0,1,0,14,21504,2159,271,13,12,10,1194246.179672854,5582702.135186073,3212497.5340186814,1313094.2039427662,1302835.8562609819,0.8941669400500949,0.11497359958443255,3072,22,0.007161458333333333,0.07132931912922649,0.31343549999999987,0.8154045000000001,0.11086224362030689,2116,0.1003999255952381,0.012602306547619048,0.006021306160259379,0.5754377461357443,0.9921876529109778
1,3,2,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position1_activity1/20250813=114101_mimo5s_part0.csv,0,1,1,4,6144,88,36,0,2,2,6784.7735067919275,1259412.625835122,1245843.078821538,1025753.3781657147,1025884.6767747425,0.9998226848425043,0.002040231552526617,3072,21,0.0068359375,0.4772727272727273,1.4254544999999998,2.5424276,0.5,88,0.014322916666666666,0.005859375,0.0,0.9892254954927214,1.0001280021219747
1,3,3,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position1_activity2/20250813=230733_mimo5s_part0.csv,0,1,2,4,6144,61,81,0,2,1,1798.4331488705936,950673.5400086202,947076.6737108789,880910.6894660462,879874.4359857725,0.9998256380698931,0.0006722560844366376,3072,11,0.0035807291666666665,0.36065573770491804,0.162127,0.2997612,0.5,61,0.009928385416666666,0.01318359375,0.0,0.996216507406203,0.9988236565946297
1,3,4,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user0_position1_activity3/20250813=182727_mimo5s_part0.csv,0,1,3,14,21504,2025,364,7,12,10,966049.6383336614,4443723.21748704,2516600.4018206783,1415089.0399728718,1152980.630216238,0.9236723212487986,0.08604946301407153,3072,7,0.0022786458333333335,0.02419753086419753,0.36845150000000004,1.774033400000001,0.07785924196745035,1987,0.09416852678571429,0.016927083333333332,0.0034567901234567903,0.5663269917256087,0.8147760300923125
1,3,5,/home/test/bupt_hjk/sdp_dataset/elderAL/action5_drink_new/user0_position1_activity5/20250813=155105_mimo5s_part0.csv,0,1,5,7,10752,1022,99,0,5,4,623979.8069011358,2919350.0745180226,1672306.6288371296,1229924.1187428813,1042438.0937451269,0.8899700609836433,0.12058638241175536,3072,37,0.012044270833333334,0.1267123287671233,1.5334180000000002,2.256428,0.3069107753559185,1015,0.09505208333333333,0.009207589285714286,0.0,0.5728352496790654,0.8475629332406409
1,3,6,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=170026_mimo5s_part0.csv,0,1,6,7,10752,388,162,0,5,5,31758.08511149913,1517541.3076346505,1458212.3199765026,1104254.2844479256,1103445.099394766,0.9990504905515718,0.0058388633669241635,3072,16,0.005208333333333333,0.1443298969072165,1.4710699999999999,1.9189662,0.319236802106906,361,0.03608630952380952,0.015066964285714286,0.0,0.960904531982314,0.9992672113076163
1,3,7,/home/test/bupt_hjk/sdp_dataset/elderAL/action0_static_new/user0_position2_activity0/20250813=205231_mimo5s_part0.csv,0,2,0,7,10752,459,121,0,5,4,9130.582288319045,1224834.731319159,1207517.3905385346,1068748.1790432702,1069260.0929042147,0.9998299886258349,0.0018019468110689006,3072,2,0.0006510416666666666,0.015250544662309367,1.487895,2.9582699999999997,0.31110113528564465,433,0.042689732142857144,0.011253720238095238,0.0,0.9858614878090749,1.0004789845456419
1,3,8,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position2_activity1/20250813=114330_mimo5s_part0.csv,0,2,1,3,4608,86,77,0,1,1,8010.212570294218,383383.46769063384,367363.04255004536,262165.25602836773,254900.46430435654,0.9996799081424269,0.0032485943321889253,3072,86,0.027994791666666668,1.5,2.90333,2.9172835999999998,0.9940282911504219,86,0.018663194444444444,0.016710069444444444,0.0,0.9582130517074984,0.9722892658086428
1,3,9,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position2_activity2/20250813=232625_mimo5s_part0.csv,0,2,2,7,10752,1548,74,33,5,4,862386.1668242777,2221761.54612773,499732.513592176,882785.291334573,225822.89717786142,0.8387484686845853,0.17750248206828462,3072,1343,0.4371744791666667,3.0364987080103365,0.6213610000000003,2.9463434000000004,0.1466190553496898,1535,0.14397321428571427,0.006882440476190476,0.02131782945736434,0.22492625928428334,0.2558072720451288
1,3,10,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user0_position2_activity3/20250813=183755_mimo5s_part0.csv,0,2,3,7,10752,470,126,0,5,5,57434.49895053372,1827573.003295503,1719619.8033053235,1091588.3533388781,1087900.7957841866,0.9983094348117627,0.010576808831541355,3072,32,0.010416666666666666,0.23829787234042554,1.4146779999999999,1.7297539999999998,0.39943394526989384,442,0.043712797619047616,0.01171875,0.0,0.9409308411781543,0.9966218423424799
1,3,11,/home/test/bupt_hjk/sdp_dataset/elderAL/action5_drink_new/user0_position2_activity5/20250813=155959_mimo5s_part0.csv,0,2,5,8,12288,545,243,0,6,5,23853.55336781679,2060257.8171915552,2014887.9119690435,1126976.6422404684,1127445.2987776506,0.9998073589736907,0.003668211839632217,3072,8,0.0026041666666666665,0.05871559633027523,1.1016394999999999,2.227843,0.23045800421654408,513,0.044352213541666664,0.019775390625,0.0,0.977978530238338,1.0004158529286378
1,3,12,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position2_activity6/20250813=171419_mimo5s_part0.csv,0,2,6,7,10752,548,186,0,5,4,51475.2919527318,1699811.2007625867,1602673.2097849129,1040326.8604007519,1037205.4534613392,0.9985828732957003,0.009803114253697155,3072,3,0.0009765625,0.01916058394160584,0.8557490000000003,1.7530386000000002,0.24689509045329222,510,0.050967261904761904,0.017299107142857144,0.0,0.9428536587274547,0.9969995901689875
1,3,13,/home/test/bupt_hjk/sdp_dataset/elderAL/action0_static_new/user0_position3_activity0/20250813=205410_mimo5s_part0.csv,0,3,0,7,10752,323,162,1,5,4,19583.82585084963,1565168.7999842833,1526399.8230439976,1066507.945057728,1066602.097046282,0.9975994441520205,0.0037850930687976275,3072,14,0.004557291666666667,0.15170278637770898,0.516307,1.6721872000000002,0.21199393959301654,313,0.03004092261904762,0.015066964285714286,0.0030959752321981426,0.975230162433167,1.0000882806255595
1,3,14,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position3_activity1/20250813=114605_mimo5s_part0.csv,0,3,1,4,6144,137,30,0,2,2,18875.27008754555,1316181.0765692317,1280211.3860056861,1073170.8769979675,1068940.9535603959,0.9971756921894094,0.005453994638301636,3072,21,0.0068359375,0.30656934306569344,2.5018279999999997,4.414187500000001,0.5,130,0.022298177083333332,0.0048828125,0.0,0.9726711687290746,0.9960584809667924
1,3,15,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position3_activity2/20250813=232948_mimo5s_part0.csv,0,3,2,4,6144,60,12,0,2,2,3682.4717349693187,2197375.596806199,2190010.65333626,1061222.4669822203,1062276.793515862,0.99991222701271,0.001050690009305886,3072,42,0.013671875,1.4,1.7228299999999999,2.8723767999999996,0.5,60,0.009765625,0.001953125,0.0,0.9966483001446619,1.0009935018965814
1,3,16,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user0_position3_activity3/20250813=184601_mimo5s_part0.csv,0,3,3,15,23040,3115,415,34,13,10,2015579.1841202807,6297599.865577627,2273570.556529969,1398964.1681296146,1205046.3714037216,0.8334148386390982,0.16856365779315508,3072,1428,0.46484375,3.4382022471910108,0.38707800000000003,1.2110118,0.09255888081320623,3072,0.1351996527777778,0.018012152777777776,0.010914927768860353,0.36102175512248635,0.8613847293993548
1,3,17,/home/test/bupt_hjk/sdp_dataset/elderAL/action5_drink_new/user0_position3_activity5/20250813=160218_mimo5s_part0.csv,0,3,5,7,10752,1198,63,0,5,2,809236.429313842,3241189.151286568,1622716.2926588843,1309598.8904006518,1121161.9651129823,0.8644747559900847,0.1479940743062155,3072,15,0.0048828125,0.04382303839732888,1.558011,2.2545226,0.35073243581281555,1198,0.11142113095238096,0.005859375,0.0,0.5006546106742207,0.8561109614028307
1,3,18,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position3_activity6/20250813=171627_mimo5s_part0.csv,0,3,6,10,15360,640,1189,0,8,8,207233.15046491192,4454852.562449911,4051089.8994895685,1485219.3162727007,1416274.618803603,0.9845317102789898,0.025231208098164006,3072,265,0.08626302083333333,2.0703125,0.5073075,2.2377007,0.11551395778713779,605,0.041666666666666664,0.07740885416666667,0.0,0.909365650759428,0.9535794500423541
1,3,19,/home/test/bupt_hjk/sdp_dataset/elderAL/action0_static_new/user0_position4_activity0/20250813=205610_mimo5s_part0.csv,0,4,0,17,26112,5002,395,61,14,8,2516526.465051087,6075162.82905416,1047128.3125279853,1018483.8577817453,738972.9751955019,0.8044760383485489,0.2312659993022612,3072,1381,0.4495442708333333,2.3467612954818073,0.5906069999999994,1.3075222000000002,0.09864275128842834,4983,0.1915594362745098,0.015127144607843137,0.012195121951219513,0.17236218056907823,0.7255617941800107
1,3,20,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position4_activity1/20250813=115259_mimo5s_part0.csv,0,4,1,3,4608,99,63,0,1,1,21213.284145978912,565086.7700490309,522660.2017570731,311363.68578135094,292371.93505946384,0.9970848550960034,0.009435828427277103,3072,99,0.0322265625,1.5,2.850239,2.9761302,0.947677934887018,99,0.021484375,0.013671875,0.0,0.9249202590811381,0.9390046059024889
1,3,21,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position4_activity2/20250813=235318_mimo5s_part0.csv,0,4,2,4,6144,382,30,0,2,1,63403.59209890292,1523364.5045986767,1396557.3204008706,1094274.4830218693,1091227.5215089829,0.9963833918294517,0.019459713990675503,3072,9,0.0029296875,0.04712041884816754,1.004495,1.592845,0.5,382,0.062174479166666664,0.0048828125,0.0,0.916758475194213,0.9972155418405881
1,3,22,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user0_position4_activity3/20250813=185656_mimo5s_part0.csv,0,4,3,11,16896,1181,1256,0,9,8,474398.31676485087,4626907.051977005,3683346.359261604,1379443.1403661123,1252662.7506421343,0.9607966360408313,0.05540065504516478,3072,404,0.13151041666666666,1.8814563928873833,0.8405149999999999,2.0356099999999997,0.1258994799343327,1153,0.06989820075757576,0.07433712121212122,0.0,0.7960709644443296,0.9080930659524468
1,3,23,/home/test/bupt_hjk/sdp_dataset/elderAL/action5_drink_new/user0_position4_activity5/20250813=161131_mimo5s_part0.csv,0,4,5,10,15360,1255,206,0,8,8,741294.0098447466,2723494.322721951,1247982.6862370656,973879.7445749583,408937.60822328646,0.8897404046002559,0.10431901945892993,3072,919,0.2991536458333333,3.661354581673306,0.7362584999999999,2.0010619,0.16583676039911183,1222,0.08170572916666667,0.013411458333333333,0.0,0.45822848824218954,0.41990565108401945
1,3,24,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position4_activity6/20250813=173514_mimo5s_part0.csv,0,4,6,7,10752,751,50,0,5,5,177406.32209463898,1871820.3387219913,1535508.1592463995,1011895.6227292533,1000408.5490552373,0.9844978871391672,0.03569201953598662,3072,28,0.009114583333333334,0.1304926764314248,1.379475,2.3400362,0.2797922259147668,717,0.06984747023809523,0.004650297619047619,0.0,0.8203288144068287,0.9886479658415427
1,3,25,/home/test/bupt_hjk/sdp_dataset/elderAL/action0_static_new/user0_position5_activity0/20250813=205731_mimo5s_part0.csv,0,5,0,15,23040,3200,1377,58,13,8,1570166.3584357188,5724630.145772705,2586878.8939684536,1481354.9094798462,1028233.8046826461,0.8668972452114371,0.1388094197391957,3072,924,0.30078125,2.165625,0.585682,1.2759615999999998,0.12032305998526167,3169,0.1388888888888889,0.059765625,0.018125,0.4518857687039761,0.6941171208212984
1,3,26,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position5_activity1/20250813=120145_mimo5s_part0.csv,0,5,1,7,10752,809,99,0,5,5,454308.17532647593,3784327.2756234934,2887948.479188051,1240206.9305440348,1174402.2415456187,0.9314395299489392,0.08385358392572802,3072,56,0.018229166666666668,0.242274412855377,1.5987609999999997,2.3256267999999998,0.2817826128413732,784,0.07524181547619048,0.009207589285714286,0.0,0.7631339122783037,0.9469405569524193
1,3,27,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position5_activity2/20250813=235646_mimo5s_part0.csv,0,5,2,3,4608,167,77,0,1,1,11339.463061645218,188077.60685189115,165398.6807286007,107352.22727751195,97223.60883694202,0.9995493082553292,0.005040989263110903,3072,167,0.054361979166666664,1.4999999999999998,2.684272,2.7671599999999996,0.9628355862981289,167,0.03624131944444445,0.016710069444444444,0.0,0.8794171911111681,0.9056505980599094
1,3,28,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user0_position5_activity3/20250813=190517_mimo5s_part0.csv,0,5,3,21,32256,3551,1625,8,19,17,1532604.1269799778,7813851.295655442,4763314.33326045,1411850.7587037822,1308845.4975186,0.9105878700543495,0.09920510130625713,6144,418,0.06803385416666667,0.6179949310053506,0.24224999999999985,0.8983909999999997,0.052859508481850885,3414,0.11008804563492064,0.05037822420634921,0.002252886510842016,0.6095987948873415,0.9270423870581398
1,3,29,/home/test/bupt_hjk/sdp_dataset/elderAL/action5_drink_new/user0_position5_activity5/20250813=161914_mimo5s_part0.csv,0,5,5,7,10752,712,156,0,5,5,65036.30344793684,1917887.0698128948,1802092.4007525449,1150820.121750392,1152548.1729732328,0.9985988257689357,0.011936136230197805,3072,18,0.005859375,0.08848314606741572,1.4935630000000004,2.8001587999999997,0.2991603832616661,619,0.0662202380952381,0.014508928571428572,0.0,0.9396238334973255,1.001501582384754
1,3,30,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position5_activity6/20250813=173659_mimo5s_part0.csv,0,5,6,4,6144,250,78,0,2,2,22225.684452238085,1176013.4212256032,1132604.8414433834,912231.6294413784,915419.7059826289,0.9989587888282941,0.00834268682454786,3072,19,0.006184895833333333,0.152,1.9838989999999999,2.3753753,0.5,243,0.040690104166666664,0.0126953125,0.0,0.9630883636200505,1.0034948103511854
1,3,31,/home/test/bupt_hjk/sdp_dataset/elderAL/action0_static_new/user0_position6_activity0/20250813=210002_mimo5s_part0.csv,0,6,0,11,16896,1527,255,0,9,6,655556.0038626486,2829051.5192374336,1519357.1834193505,1170853.969545253,1021111.7401822509,0.9184963461982033,0.0907493874604153,3072,6,0.001953125,0.021611001964636542,0.39143399999999984,2.7584220000000004,0.07626660442210462,1505,0.09037642045454546,0.015092329545454546,0.0,0.5370553251108311,0.8721085350881456
1,3,32,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position6_activity1/20250813=120612_mimo5s_part0.csv,0,6,1,11,16896,1253,311,1,9,9,297209.2149915796,3497855.6414889144,2957821.978423736,1060912.0233016296,1068442.0582697645,0.9875855089500946,0.03705335755382178,3072,40,0.013020833333333334,0.17557861133280128,0.586946,2.3964060000000003,0.11421224923288813,1127,0.07415956439393939,0.018406723484848484,0.0007980845969672786,0.8456100770255616,1.0070976997175516
1,3,33,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position6_activity2/20250814=001457_mimo5s_part0.csv,0,6,2,4,6144,64,111,0,2,1,15060.835435376019,1297836.3011803993,1267714.6303096472,815882.9491080027,801914.2579578259,0.9984944509666219,0.005108326218910356,3072,62,0.020182291666666668,1.9375000000000002,0.1223505,0.22445879999999999,0.5,64,0.010416666666666666,0.01806640625,0.0,0.9767908550228129,0.9828790500335267
1,3,34,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user0_position6_activity3/20250813=191734_mimo5s_part0.csv,0,6,3,7,10752,368,192,0,5,4,35343.00480460447,1704055.6830554788,1635035.9490089735,1074335.3128819887,1077164.5985704558,0.9991072787952316,0.006528422749183505,3072,15,0.0048828125,0.14266304347826086,0.9182649999999999,1.6295518,0.26590287500524845,357,0.03422619047619048,0.017857142857142856,0.0,0.9594967847982828,1.0026335220061577
1,3,35,/home/test/bupt_hjk/sdp_dataset/elderAL/action5_drink_new/user0_position6_activity5/20250813=162031_mimo5s_part0.csv,0,6,5,7,10752,1148,67,1,5,5,692487.1101396827,3285035.5529170814,1901209.006796814,1250048.9232056488,1070977.8941967105,0.871928297062908,0.134997391552213,3072,72,0.0234375,0.21951219512195122,1.789592,2.9658922,0.3525039394894422,1139,0.10677083333333333,0.00623139880952381,0.0008710801393728223,0.5787483807012554,0.8567487834398312
1,3,36,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position6_activity6/20250813=174557_mimo5s_part0.csv,0,6,6,8,12288,563,1144,2,6,6,176349.78171412135,3329263.23826083,2979308.828522577,1197822.2236052589,1131340.499617347,0.9793583769896831,0.03261558906177614,3072,117,0.0380859375,0.8312611012433393,1.0728385,2.5790026,0.21289629377681699,549,0.045817057291666664,0.09309895833333333,0.003552397868561279,0.8948853290672608,0.9444978372601802
1,3,37,/home/test/bupt_hjk/sdp_dataset/elderAL/action0_static_new/user0_position7_activity0/20250813=210033_mimo5s_part0.csv,0,7,0,13,19968,2813,358,10,11,8,1570414.1772063756,4419994.588699722,1279930.2780495058,1109661.918852712,1017241.4514325673,0.8378862006065838,0.16542227380711622,3072,1325,0.4313151041666667,3.061677923924636,0.26035099999999994,0.5981988000000003,0.1405687302051804,2783,0.14087540064102563,0.017928685897435896,0.0035549235691432635,0.2895773405066627,0.9167129502689442
1,3,38,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position7_activity1/20250813=121246_mimo5s_part0.csv,0,7,1,4,6144,258,78,0,2,2,49451.08756420838,1529465.8948280865,1432187.292098822,1028885.3189784144,1033619.920886465,0.9964749261501381,0.015438432837398085,3072,50,0.016276041666666668,0.3875968992248062,1.9268824999999998,3.2937241,0.5,254,0.0419921875,0.0126953125,0.0,0.9363970108400498,1.0046016808877705
1,3,39,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position7_activity2/20250814=002612_mimo5s_part0.csv,0,7,2,7,10752,670,217,27,5,4,465079.58532648796,3652640.2237701127,2723023.184567719,1327473.1298977463,1273293.3725482137,0.9348297335773467,0.07448758490781203,3072,1,0.0003255208333333333,0.005223880597014925,1.112965,1.6223262000000003,0.3120914711944254,665,0.062313988095238096,0.020182291666666668,0.04029850746268657,0.7454944965143928,0.9591857973398633
1,3,40,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user0_position7_activity3/20250813=192754_mimo5s_part0.csv,0,7,3,7,10752,923,144,0,4,4,649642.5101062143,3479226.4241862595,2194065.3862917586,1304843.13211726,1145440.012362143,0.8872161330332204,0.12019876395992576,3072,26,0.008463541666666666,0.09859154929577466,1.481236,1.7895954,0.39288735213039133,897,0.08584449404761904,0.013392857142857142,0.0,0.6306187407176062,0.8778373309161946
1,3,41,/home/test/bupt_hjk/sdp_dataset/elderAL/action5_drink_new/user0_position7_activity5/20250813=163219_mimo5s_part0.csv,0,7,5,4,6144,70,80,0,2,2,7876.423363516227,2287123.7750407504,2271370.928313718,1027990.6117490318,1029144.9485393756,0.999705379332343,0.0023632337980474074,3072,42,0.013671875,1.2,1.3738255,2.4590767999999996,0.5,70,0.011393229166666666,0.013020833333333334,0.0,0.9931123768206417,1.0011229059654345
1,3,42,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position7_activity6/20250813=175816_mimo5s_part0.csv,0,7,6,8,12288,369,1123,12,6,6,122236.8925139126,4252826.671031602,4010449.759587691,1372377.8111013651,1344592.5766645768,0.9892021720939955,0.02005627108085447,3072,159,0.0517578125,1.7235772357723578,0.5286160000000001,1.5396609999999997,0.18633388428120692,358,0.030029296875,0.09138997395833333,0.032520325203252036,0.9430080437806515,0.9797539466085581
1,3,43,/home/test/bupt_hjk/sdp_dataset/elderAL/action0_static_new/user0_position8_activity0/20250813=210228_mimo5s_part0.csv,0,8,0,14,21504,4176,320,9,12,7,1447702.4821728761,4919373.382443109,2059891.5338245127,1236262.3947480323,1235452.8120678207,0.875465685237153,0.14991375247410235,3072,29,0.009440104166666666,0.048611111111111105,0.32877649999999997,1.7411219999999998,0.07257930816467409,3673,0.19419642857142858,0.01488095238095238,0.0021551724137931034,0.41873047107505973,0.9993451368547236
1,3,44,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position8_activity1/20250813=122031_mimo5s_part0.csv,0,8,1,3,4608,81,27,0,1,1,5331.176987052812,241984.12394385846,231321.76996975284,167046.70092573785,162257.9253069107,0.9998122483035727,0.0023735702376461863,3072,81,0.0263671875,1.5,1.8521759999999998,1.9368463999999999,0.9459462496182356,81,0.017578125,0.005859375,0.0,0.9559377954209123,0.9713327135927333
1,3,45,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position8_activity2/20250814=004004_mimo5s_part0.csv,0,8,2,4,6144,78,105,0,2,2,7213.203496288716,1423872.1348576902,1409553.617368876,1041856.0565809781,1041628.1049791031,0.999732465248515,0.0022918065325944013,3072,22,0.007161458333333333,0.5641025641025641,1.4862069999999998,1.8497524999999997,0.5,77,0.0126953125,0.01708984375,0.0,0.9899439583525207,0.9997812062420378
1,3,46,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user0_position8_activity3/20250813=193657_mimo5s_part0.csv,0,8,3,11,16896,1548,255,1,9,8,762783.6087333586,3217403.8734988663,1695036.92173671,1194336.9784996624,1035657.4789564502,0.9075399652118695,0.10020703665419244,3072,18,0.005859375,0.06395348837209303,0.749446,1.515086,0.18777055816095364,1521,0.09161931818181818,0.015092329545454546,0.0006459948320413437,0.5268337418557867,0.8671400932904658
1,3,47,/home/test/bupt_hjk/sdp_dataset/elderAL/action5_drink_new/user0_position8_activity5/20250813=163529_mimo5s_part0.csv,0,8,5,7,10752,1248,180,0,5,3,875909.6017316306,3552312.0501449974,1800917.7034473969,1360952.9558444116,1128589.4216780758,0.8574557717625888,0.15225296836665622,3072,48,0.015625,0.1346153846153846,1.1996350000000002,1.8079948000000001,0.31867580729867445,1245,0.11607142857142858,0.016741071428571428,0.0,0.5069705808570188,0.8292640953028648
1,3,48,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position8_activity6/20250813=180037_mimo5s_part0.csv,0,8,6,8,12288,431,1166,2,6,5,246539.25681619754,4239998.502531269,3748915.937328412,1512490.648673986,1409555.04911098,0.970656338084098,0.0359885926347769,3072,104,0.033854166666666664,0.9651972157772621,0.8638024999999999,1.4890733999999999,0.2294620991497601,426,0.035074869791666664,0.09488932291666667,0.004640371229698376,0.8841785993769381,0.9319429844718374
1,3,49,/home/test/bupt_hjk/sdp_dataset/elderAL/action0_static_new/user0_position9_activity0/20250813=210525_mimo5s_part0.csv,0,9,0,11,16896,2241,197,27,9,7,963065.9893389363,3314083.319817865,1392970.911956829,1257081.7693931947,1055554.1146832984,0.891339380100384,0.12204445167157371,3072,10,0.0032552083333333335,0.024542614904060688,0.9195589999999996,2.0948160000000002,0.16655865350270563,2187,0.13263494318181818,0.011659564393939394,0.012048192771084338,0.420318615294616,0.8396861209695408
1,3,50,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position9_activity1/20250813=122658_mimo5s_part0.csv,0,9,1,4,6144,74,78,0,2,2,9185.430391350706,2307443.77984453,2289072.919061829,1052626.801563671,1052382.3846853436,0.9996239887034086,0.002672709049207796,3072,56,0.018229166666666668,1.5135135135135136,1.6036875,2.9918268,0.5,74,0.012044270833333334,0.0126953125,0.0,0.9920384362370298,0.999767802911759
1,3,51,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position9_activity2/20250814=004905_mimo5s_part0.csv,0,9,2,8,12288,296,1237,10,6,4,84108.38134198832,4355611.717558198,4187532.283499348,1346127.8038846424,1326962.362373537,0.9952358053146831,0.01227332149387174,3072,48,0.015625,0.6486486486486486,1.0772645,2.6946097,0.2216139905513172,295,0.024088541666666668,0.10066731770833333,0.033783783783783786,0.9614108315988559,0.9857625394440275
1,3,52,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user0_position9_activity3/20250813=194425_mimo5s_part0.csv,0,9,3,15,23040,1240,1248,4,13,10,312612.113740672,5295616.062385585,4686393.186146904,1356581.6648616442,1258418.4217713908,0.9809240861286816,0.02728963177247648,3072,358,0.11653645833333333,2.165322580645161,0.6757780000000002,1.6688862,0.11063088011711084,1175,0.05381944444444445,0.05416666666666667,0.0032258064516129032,0.8849571288662802,0.9276392674080076
1,3,53,/home/test/bupt_hjk/sdp_dataset/elderAL/action5_drink_new/user0_position9_activity5/20250813=164600_mimo5s_part0.csv,0,9,5,7,10752,896,41,0,5,4,667301.09220824,3642990.3440052588,2308388.1595887784,1411370.5726097638,1303162.4196484727,0.8968652129558258,0.1103679390708143,3072,20,0.006510416666666667,0.07812500000000001,1.5344640000000003,1.9788659999999998,0.34800633842250217,896,0.08333333333333333,0.0038132440476190475,0.0,0.6336520115644441,0.9233311540843567
1,3,54,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position9_activity6/20250813=181137_mimo5s_part0.csv,0,9,6,15,23040,1877,1417,3,13,10,972428.2316580222,7440528.420581382,5503298.754534054,1422191.1835403405,1339775.5713838763,0.936835864200801,0.08078269096776398,3072,124,0.040364583333333336,0.49547149706979227,0.6932909999999994,1.2137564,0.1318218152059663,1841,0.08146701388888888,0.06150173611111111,0.0015982951518380393,0.7396381605520488,0.942050258003075
1,3,55,/home/test/bupt_hjk/sdp_dataset/elderAL/action0_static_new/user1_position1_activity0/20250813=210706_mimo5s_part0.csv,1,1,0,21,32256,4723,538,11,19,14,2627109.269490243,8069785.393436847,2817356.672586443,1547959.6392557884,1386760.2094732374,0.8540175474413486,0.16122028739565636,6144,45,0.00732421875,0.05002117298327335,0.36939800000000034,1.0706129999999994,0.06863603991316962,4699,0.14642237103174602,0.01667906746031746,0.0023290281600677537,0.3491241136198985,0.8958632862934005
1,3,56,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user1_position1_activity1/20250813=145841_mimo5s_part0.csv,1,1,1,3,4608,49,12,0,1,1,2957.676456437018,278992.16578507423,273076.81287220016,188734.72774750972,186085.52010370942,0.999870887582565,0.0015110268881037949,3072,49,0.015950520833333332,1.4999999999999998,1.130032,1.4063592,0.765894400386054,49,0.010633680555555556,0.0026041666666666665,0.0,0.9787974228730456,0.9859633270706575
1,3,57,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user1_position1_activity2/20250813=225433_mimo5s_part0.csv,1,1,2,4,6144,69,12,0,2,2,5293.683275532238,2014186.7879160228,2003599.4213649582,971139.5490628278,971151.2458312375,0.9998338622949415,0.0016867852705348028,3072,41,0.013346354166666666,1.1884057971014492,1.9187619999999999,3.1881097,0.5,69,0.01123046875,0.001953125,0.0,0.9947436024232793,1.0000120443744887
