train_loss,train_acc,val_loss,val_acc,epoch,lr
0.9927234150139631,68.43925985518906,1.183621072531207,56.05280103026401,39.59589457511902,0.0003
0.32142991571299795,89.76669348350764,0.730400895283672,73.59948486799742,39.51888728141785,0.0003
0.21966192534947146,92.50201126307321,0.6371513191377894,75.88538312942691,39.30443835258484,0.0003
0.16774956144973913,94.070796460177,0.393161271647799,87.25048293625241,39.222280979156494,0.0003
0.13882737746544643,95.04424778761062,0.9172433257457985,69.47842884739214,39.212602615356445,0.0003
0.12358727748067458,95.45454545454545,0.5194632532096036,83.41918866709594,39.315093755722046,0.0003
0.10971631603622667,96.06596942880128,0.39222640156055066,86.6709594333548,39.558157444000244,0.0003
0.09781785171691774,96.58889782783588,0.44380357691685923,85.73728267868641,39.42775273323059,0.0003
0.09537049682746467,96.60498793242157,0.420926790168726,86.28461043142305,39.2258358001709,0.0003
0.08418429689429406,96.91874497184232,0.7188387570299415,80.87572440437862,39.364033699035645,0.0003
0.07502954397065834,97.33708769107,0.44656690093044,86.25241468126207,39.43518114089966,0.0003
0.0736522122120675,97.33708769107,0.5342622967958642,84.73921442369607,39.72900438308716,0.0003
0.06259519259894172,97.77152051488335,0.49412294472906565,84.15969092079845,39.51274037361145,0.0003
0.046224765604839915,98.42316975060338,0.3595024264139931,88.92466194462331,39.44622540473938,2.9999999999999997e-05
0.03471285612865599,98.93805309734513,0.3341505364014144,90.1481004507405,39.30369257926941,2.9999999999999997e-05
0.03367381582871283,98.97023330651649,0.3347300514893658,90.11590470057952,39.309877157211304,2.9999999999999997e-05
0.031560457960574356,99.01045856798069,0.3603452719467364,89.56857694784289,39.19955587387085,2.9999999999999997e-05
0.029882569031449736,99.0345937248592,0.3381827063966454,90.21249195106246,39.24301028251648,2.9999999999999997e-05
0.02713189002632951,99.17940466613032,0.36225258709811253,89.60077269800387,39.69739007949829,2.9999999999999997e-05
0.027825834300318077,99.13917940466614,0.3535317505208484,89.98712169993561,39.67912578582764,2.9999999999999997e-05
0.027201900832888492,99.10699919549477,0.351810251089162,90.11590470057952,39.680748462677,2.9999999999999997e-05
0.024646817393636906,99.19549477071601,0.34978442367451734,89.72955569864777,39.58463263511658,3e-06
0.02140118938631716,99.38857602574417,0.36379925466783664,89.66516419832583,39.668570041656494,3e-06
0.023759344464867757,99.28399034593726,0.34521732563688134,90.1481004507405,39.71658778190613,3e-06
0.024426146106658112,99.27594529364441,0.35068477536428716,89.79394719896973,39.61261057853699,3e-06
0.023710529092018966,99.28399034593726,0.34387089306506924,90.1481004507405,39.67966866493225,3e-06
0.023723004465249883,99.2115848753017,0.3460207741296174,89.98712169993561,39.71042037010193,3e-06
0.02366644457620977,99.29203539823008,0.3475970430833366,89.76175144880875,39.38021683692932,3.0000000000000004e-07
0.022666646494535387,99.35639581657281,0.3559130034355491,89.6973599484868,39.45917296409607,3.0000000000000004e-07
0.025202814427714673,99.24376508447305,0.35856944770421484,89.95492594977463,39.40113115310669,3.0000000000000004e-07
0.023745221150357182,99.21962992759453,0.34219942822919275,89.92273019961365,39.40746831893921,3.0000000000000004e-07
