dataset,preset,model,status,test_acc,test_acc_pct,source_file
Gait,activity_detection,wiflexformer,ok,0.731175905158603,73.1175905158603,SDP/test_gait/result/preset_tests/user_id_v2_all_presets_models_summary.csv
Gait,activity_detection,attentiongru,ok,0.4867029798141621,48.67029798141621,SDP/test_gait/result/preset_tests/user_id_v2_all_presets_models_summary.csv
Gait,activity_detection,ei,ok,0.7859660365267542,78.59660365267543,SDP/test_gait/result/preset_tests/user_id_v2_all_presets_models_summary.csv
Gait,activity_detection,fewsense,ok,0.899391220762576,89.9391220762576,SDP/test_gait/result/preset_tests/user_id_v2_all_presets_models_summary.csv
Gait,localization,visiontransformercsi,skipped,,,SDP/test_gait/result/preset_tests/user_id_v2_all_presets_models_summary.csv
Gait,localization,mambacsi,skipped,,,SDP/test_gait/result/preset_tests/user_id_v2_all_presets_models_summary.csv
Gait,localization,graphneuralcsi,skipped,,,SDP/test_gait/result/preset_tests/user_id_v2_all_presets_models_summary.csv
Gait,localization,csimodel,ok,0.7151553989106055,71.51553989106056,SDP/test_gait/result/preset_tests/user_id_v2_all_presets_models_summary.csv
Gait,localization,mlpmodel,ok,0.7866068567766742,78.66068567766742,SDP/test_gait/result/preset_tests/user_id_v2_all_presets_models_summary.csv
Gait,localization,cnn1dmodel,ok,0.7712271707785966,77.12271707785966,SDP/test_gait/result/preset_tests/user_id_v2_all_presets_models_summary.csv
Gait,localization,cnn2dmodel,failed,,,SDP/test_gait/result/preset_tests/user_id_v2_all_presets_models_summary.csv
Gait,localization,lstmmodel,ok,0.4604293495674463,46.04293495674463,SDP/test_gait/result/preset_tests/user_id_v2_all_presets_models_summary.csv
Gait,localization,resnet1d,ok,0.7888497276513938,78.88497276513938,SDP/test_gait/result/preset_tests/user_id_v2_all_presets_models_summary.csv
Gait,localization,resnet2d,ok,0.8096763857737904,80.96763857737905,SDP/test_gait/result/preset_tests/user_id_v2_all_presets_models_summary.csv
Gait,localization,bilstmattention,ok,0.6731816725408523,67.31816725408522,SDP/test_gait/result/preset_tests/user_id_v2_all_presets_models_summary.csv
Gait,localization,efficientnetcsi,failed,,,SDP/test_gait/result/preset_tests/user_id_v2_all_presets_models_summary.csv
Gait,localization,that,ok,0.7202819609099648,72.02819609099647,SDP/test_gait/result/preset_tests/user_id_v2_all_presets_models_summary.csv
Gait,localization,csitime,ok,0.8176866388977891,81.76866388977892,SDP/test_gait/result/preset_tests/user_id_v2_all_presets_models_summary.csv
Gait,localization,pa_csi,ok,0.6914450496635693,69.14450496635693,SDP/test_gait/result/preset_tests/user_id_v2_all_presets_models_summary.csv
Gait,localization,wiflexformer,ok,0.7010573534123679,70.10573534123678,SDP/test_gait/result/preset_tests/user_id_v2_all_presets_models_summary.csv
Gait,localization,attentiongru,ok,0.6344120474206985,63.44120474206984,SDP/test_gait/result/preset_tests/user_id_v2_all_presets_models_summary.csv
Gait,localization,ei,ok,0.7882089074014739,78.82089074014739,SDP/test_gait/result/preset_tests/user_id_v2_all_presets_models_summary.csv
Gait,localization,fewsense,ok,0.7295738545338033,72.95738545338033,SDP/test_gait/result/preset_tests/user_id_v2_all_presets_models_summary.csv
XRF55,high_quality,cnn2dmodel,skipped,,,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,high_quality,efficientnetcsi,skipped,,,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,high_quality,visiontransformercsi,skipped,,,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,high_quality,mambacsi,skipped,,,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,high_quality,graphneuralcsi,skipped,,,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,high_quality,csimodel,ok,0.8045454545454546,80.45454545454545,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,high_quality,mlpmodel,ok,0.8212121212121212,82.12121212121211,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,high_quality,cnn1dmodel,ok,0.8121212121212121,81.21212121212122,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,high_quality,lstmmodel,ok,0.1772727272727272,17.72727272727272,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,high_quality,resnet1d,ok,0.8257575757575758,82.57575757575758,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,high_quality,resnet2d,ok,0.7924242424242425,79.24242424242425,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,high_quality,bilstmattention,ok,0.8106060606060606,81.06060606060606,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,high_quality,that,ok,0.7757575757575758,77.57575757575758,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,high_quality,csitime,ok,0.8151515151515152,81.51515151515152,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,high_quality,pa_csi,ok,0.7909090909090909,79.0909090909091,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,high_quality,wiflexformer,ok,0.8136363636363636,81.36363636363636,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,high_quality,attentiongru,ok,0.5545454545454546,55.45454545454545,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,high_quality,ei,ok,0.793939393939394,79.39393939393939,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,high_quality,fewsense,ok,0.7787878787878788,77.87878787878788,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,fast,cnn2dmodel,skipped,,,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,fast,efficientnetcsi,skipped,,,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,fast,visiontransformercsi,skipped,,,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,fast,mambacsi,skipped,,,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,fast,graphneuralcsi,skipped,,,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,fast,csimodel,ok,0.803030303030303,80.3030303030303,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,fast,mlpmodel,ok,0.8409090909090909,84.0909090909091,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,fast,cnn1dmodel,ok,0.8469696969696969,84.69696969696969,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,fast,lstmmodel,ok,0.1469696969696969,14.696969696969688,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,fast,resnet1d,ok,0.8181818181818182,81.81818181818183,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,fast,resnet2d,ok,0.8075757575757576,80.75757575757576,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,fast,bilstmattention,ok,0.6909090909090909,69.0909090909091,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,fast,that,ok,0.8090909090909091,80.9090909090909,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,fast,csitime,ok,0.8333333333333334,83.33333333333334,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,fast,pa_csi,ok,0.7833333333333333,78.33333333333333,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,fast,wiflexformer,ok,0.8106060606060606,81.06060606060606,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,fast,attentiongru,ok,0.2136363636363636,21.36363636363636,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,fast,ei,ok,0.7954545454545454,79.54545454545455,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,fast,fewsense,ok,0.7757575757575758,77.57575757575758,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,robust,cnn2dmodel,skipped,,,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,robust,efficientnetcsi,skipped,,,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,robust,visiontransformercsi,skipped,,,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,robust,mambacsi,skipped,,,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,robust,graphneuralcsi,skipped,,,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,robust,csimodel,ok,0.8015151515151515,80.15151515151516,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,robust,mlpmodel,ok,0.8454545454545455,84.54545454545455,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,robust,cnn1dmodel,ok,0.7984848484848485,79.84848484848484,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,robust,lstmmodel,ok,0.2196969696969697,21.96969696969697,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,robust,resnet1d,ok,0.8378787878787879,83.78787878787878,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,robust,resnet2d,ok,0.793939393939394,79.39393939393939,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,robust,bilstmattention,ok,0.7893939393939394,78.93939393939394,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,robust,that,ok,0.7712121212121212,77.12121212121212,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,robust,csitime,ok,0.8181818181818182,81.81818181818183,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,robust,pa_csi,ok,0.7833333333333333,78.33333333333333,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,robust,wiflexformer,ok,0.8121212121212121,81.21212121212122,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,robust,attentiongru,ok,0.5636363636363636,56.36363636363636,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,robust,ei,ok,0.8136363636363636,81.36363636363636,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,robust,fewsense,ok,0.7742424242424243,77.42424242424242,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,gesture_recognition,cnn2dmodel,skipped,,,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,gesture_recognition,efficientnetcsi,skipped,,,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,gesture_recognition,visiontransformercsi,skipped,,,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,gesture_recognition,mambacsi,skipped,,,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,gesture_recognition,graphneuralcsi,skipped,,,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,gesture_recognition,csimodel,ok,0.7984848484848485,79.84848484848484,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,gesture_recognition,mlpmodel,ok,0.8303030303030303,83.03030303030303,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,gesture_recognition,cnn1dmodel,ok,0.8242424242424242,82.42424242424242,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,gesture_recognition,lstmmodel,ok,0.2121212121212121,21.21212121212121,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,gesture_recognition,resnet1d,ok,0.8363636363636363,83.63636363636363,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,gesture_recognition,resnet2d,ok,0.7954545454545454,79.54545454545455,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,gesture_recognition,bilstmattention,ok,0.793939393939394,79.39393939393939,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,gesture_recognition,that,ok,0.7818181818181819,78.18181818181819,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,gesture_recognition,csitime,ok,0.8196969696969697,81.96969696969697,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,gesture_recognition,pa_csi,ok,0.7712121212121212,77.12121212121212,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,gesture_recognition,wiflexformer,ok,0.8212121212121212,82.12121212121211,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,gesture_recognition,attentiongru,ok,0.5742424242424242,57.42424242424242,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,gesture_recognition,ei,ok,0.8242424242424242,82.42424242424242,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,gesture_recognition,fewsense,ok,0.8,80.0,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,activity_detection,cnn2dmodel,skipped,,,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,activity_detection,efficientnetcsi,skipped,,,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,activity_detection,visiontransformercsi,skipped,,,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,activity_detection,mambacsi,skipped,,,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,activity_detection,graphneuralcsi,skipped,,,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,activity_detection,csimodel,ok,0.7984848484848485,79.84848484848484,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,activity_detection,mlpmodel,ok,0.8318181818181818,83.18181818181817,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,activity_detection,cnn1dmodel,ok,0.8212121212121212,82.12121212121211,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,activity_detection,lstmmodel,ok,0.2106060606060606,21.06060606060606,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,activity_detection,resnet1d,ok,0.8318181818181818,83.18181818181817,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,activity_detection,resnet2d,ok,0.7909090909090909,79.0909090909091,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,activity_detection,bilstmattention,ok,0.8151515151515152,81.51515151515152,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,activity_detection,that,ok,0.7757575757575758,77.57575757575758,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,activity_detection,csitime,ok,0.8121212121212121,81.21212121212122,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,activity_detection,pa_csi,ok,0.7636363636363637,76.36363636363637,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,activity_detection,wiflexformer,ok,0.8015151515151515,80.15151515151516,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,activity_detection,attentiongru,ok,0.5787878787878787,57.878787878787875,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,activity_detection,ei,ok,0.8469696969696969,84.69696969696969,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,activity_detection,fewsense,ok,0.7833333333333333,78.33333333333333,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,localization,cnn2dmodel,skipped,,,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,localization,efficientnetcsi,skipped,,,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,localization,visiontransformercsi,skipped,,,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,localization,mambacsi,skipped,,,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,localization,graphneuralcsi,skipped,,,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,localization,csimodel,ok,0.8106060606060606,81.06060606060606,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,localization,mlpmodel,ok,0.8151515151515152,81.51515151515152,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,localization,cnn1dmodel,ok,0.7954545454545454,79.54545454545455,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,localization,lstmmodel,ok,0.2212121212121212,22.121212121212118,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,localization,resnet1d,ok,0.8409090909090909,84.0909090909091,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,localization,resnet2d,ok,0.7439393939393939,74.39393939393939,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,localization,bilstmattention,ok,0.7924242424242425,79.24242424242425,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,localization,that,ok,0.7772727272727272,77.72727272727272,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,localization,csitime,ok,0.8257575757575758,82.57575757575758,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,localization,pa_csi,ok,0.759090909090909,75.9090909090909,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,localization,wiflexformer,ok,0.8090909090909091,80.9090909090909,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,localization,attentiongru,ok,0.5969696969696969,59.696969696969695,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,localization,ei,ok,0.8348484848484848,83.48484848484848,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
XRF55,localization,fewsense,ok,0.7560606060606061,75.60606060606061,SDP/test_xrf55/result/preset_tests/train_norm_nosplit_repetition_all_presets_models_summary.csv
ElderAL,high_quality,csimodel,ok,0.6370370370370371,63.70370370370371,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,high_quality,mlpmodel,ok,0.5666666666666667,56.666666666666664,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,high_quality,cnn1dmodel,ok,0.5111111111111111,51.11111111111111,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,high_quality,cnn2dmodel,ok,0.4185185185185185,41.85185185185185,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,high_quality,lstmmodel,ok,0.1666666666666666,16.66666666666666,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,high_quality,resnet1d,ok,0.7481481481481481,74.81481481481481,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,high_quality,resnet2d,ok,0.4703703703703704,47.03703703703704,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,high_quality,bilstmattention,ok,0.6222222222222222,62.22222222222222,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,high_quality,efficientnetcsi,failed,,,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,high_quality,visiontransformercsi,failed,,,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,high_quality,mambacsi,ok,0.6555555555555556,65.55555555555556,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,high_quality,graphneuralcsi,ok,0.1666666666666666,16.66666666666666,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,high_quality,that,ok,0.8,80.0,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,high_quality,csitime,ok,0.9148148148148147,91.48148148148148,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,high_quality,pa_csi,ok,0.7111111111111111,71.11111111111111,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,high_quality,wiflexformer,ok,0.7481481481481481,74.81481481481481,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,high_quality,attentiongru,ok,0.7962962962962963,79.62962962962963,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,high_quality,ei,ok,0.6888888888888889,68.88888888888889,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,high_quality,fewsense,ok,0.3148148148148148,31.48148148148148,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,fast,csimodel,ok,0.6,60.0,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,fast,mlpmodel,ok,0.5555555555555556,55.55555555555556,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,fast,cnn1dmodel,ok,0.6444444444444445,64.44444444444444,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,fast,cnn2dmodel,ok,0.4629629629629629,46.29629629629629,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,fast,lstmmodel,ok,0.1666666666666666,16.66666666666666,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,fast,resnet1d,ok,0.762962962962963,76.29629629629629,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,fast,resnet2d,ok,0.4666666666666667,46.666666666666664,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,fast,bilstmattention,ok,0.6074074074074074,60.74074074074074,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,fast,efficientnetcsi,failed,,,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,fast,visiontransformercsi,failed,,,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,fast,mambacsi,ok,0.7777777777777778,77.77777777777779,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,fast,graphneuralcsi,ok,0.1666666666666666,16.66666666666666,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,fast,that,ok,0.7777777777777778,77.77777777777779,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,fast,csitime,ok,0.825925925925926,82.5925925925926,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,fast,pa_csi,ok,0.7222222222222222,72.22222222222221,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,fast,wiflexformer,ok,0.737037037037037,73.70370370370371,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,fast,attentiongru,ok,0.7962962962962963,79.62962962962963,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,fast,ei,ok,0.5888888888888889,58.88888888888889,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,fast,fewsense,ok,0.3333333333333333,33.33333333333333,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,robust,csimodel,ok,0.6,60.0,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,robust,mlpmodel,ok,0.5148148148148148,51.48148148148148,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,robust,cnn1dmodel,ok,0.5777777777777777,57.77777777777777,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,robust,cnn2dmodel,ok,0.437037037037037,43.7037037037037,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,robust,lstmmodel,ok,0.1666666666666666,16.66666666666666,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,robust,resnet1d,ok,0.7111111111111111,71.11111111111111,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,robust,resnet2d,ok,0.4296296296296296,42.96296296296296,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,robust,bilstmattention,ok,0.5851851851851851,58.51851851851851,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,robust,efficientnetcsi,failed,,,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,robust,visiontransformercsi,failed,,,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
