dataset,combo_index,combo_id,combo_name,model,status,best_val_acc,test_acc,denoise,outliers,calibrate,normalize,interpolate,pipeline_steps,output_dir,duration_sec,error,test_acc_pct,interpolate_method
Widar,103,widar_103,butterworth_o5_c0.3+outlier_z-score+linear+min-max+nearest15,mlpmodel,ok,0.7053140096618357,0.7353535353535353,butterworth_o5_c0.3,outlier_z-score,linear,min-max,nearest15,"{""calibrate"": {""method"": ""linear""}, ""denoise"": {""cutoff"": 0.3, ""method"": ""butterworth"", ""order"": 5}, ""interpolate"": {""method"": ""nearest"", ""target_K"": 15}, ""normalize"": {""method"": ""min-max""}, ""outliers"": {""factor"": 3.0, ""method"": ""z-score""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_103+butterworth_o5_c0.3+outlier_z-score+linear+min-max+nearest15+mlpmodel,1501.67,,73.53535353535354,nearest
Widar,104,widar_104,butterworth_o5_c0.3+outlier_z-score+linear+min-max+decimate15,mlpmodel,ok,0.6927536231884058,0.702020202020202,butterworth_o5_c0.3,outlier_z-score,linear,min-max,decimate15,"{""calibrate"": {""method"": ""linear""}, ""denoise"": {""cutoff"": 0.3, ""method"": ""butterworth"", ""order"": 5}, ""interpolate"": {""method"": ""decimate"", ""target_K"": 15}, ""normalize"": {""method"": ""min-max""}, ""outliers"": {""factor"": 3.0, ""method"": ""z-score""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_104+butterworth_o5_c0.3+outlier_z-score+linear+min-max+decimate15+mlpmodel,1214.73,,70.2020202020202,decimate
Widar,105,widar_105,butterworth_o5_c0.3+outlier_z-score+polynomial_d3+z-score+linear15,mlpmodel,ok,0.7594202898550725,0.7282828282828283,butterworth_o5_c0.3,outlier_z-score,polynomial_d3,z-score,linear15,"{""calibrate"": {""degree"": 3, ""method"": ""polynomial""}, ""denoise"": {""cutoff"": 0.3, ""method"": ""butterworth"", ""order"": 5}, ""interpolate"": {""method"": ""linear"", ""target_K"": 15}, ""normalize"": {""method"": ""z-score""}, ""outliers"": {""factor"": 3.0, ""method"": ""z-score""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_105+butterworth_o5_c0.3+outlier_z-score+polynomial_d3+z-score+linear15+mlpmodel,1572.89,,72.82828282828284,linear
Widar,106,widar_106,butterworth_o5_c0.3+outlier_z-score+polynomial_d3+z-score+cubic15,mlpmodel,ok,0.7594202898550725,0.7242424242424242,butterworth_o5_c0.3,outlier_z-score,polynomial_d3,z-score,cubic15,"{""calibrate"": {""degree"": 3, ""method"": ""polynomial""}, ""denoise"": {""cutoff"": 0.3, ""method"": ""butterworth"", ""order"": 5}, ""interpolate"": {""method"": ""cubic"", ""target_K"": 15}, ""normalize"": {""method"": ""z-score""}, ""outliers"": {""factor"": 3.0, ""method"": ""z-score""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_106+butterworth_o5_c0.3+outlier_z-score+polynomial_d3+z-score+cubic15+mlpmodel,2120.74,,72.42424242424242,cubic
Widar,107,widar_107,butterworth_o5_c0.3+outlier_z-score+polynomial_d3+z-score+nearest15,mlpmodel,ok,0.7304347826086957,0.7080808080808081,butterworth_o5_c0.3,outlier_z-score,polynomial_d3,z-score,nearest15,"{""calibrate"": {""degree"": 3, ""method"": ""polynomial""}, ""denoise"": {""cutoff"": 0.3, ""method"": ""butterworth"", ""order"": 5}, ""interpolate"": {""method"": ""nearest"", ""target_K"": 15}, ""normalize"": {""method"": ""z-score""}, ""outliers"": {""factor"": 3.0, ""method"": ""z-score""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_107+butterworth_o5_c0.3+outlier_z-score+polynomial_d3+z-score+nearest15+mlpmodel,1495.38,,70.8080808080808,nearest
Widar,108,widar_108,butterworth_o5_c0.3+outlier_z-score+polynomial_d3+z-score+decimate15,mlpmodel,ok,0.7178743961352657,0.7232323232323232,butterworth_o5_c0.3,outlier_z-score,polynomial_d3,z-score,decimate15,"{""calibrate"": {""degree"": 3, ""method"": ""polynomial""}, ""denoise"": {""cutoff"": 0.3, ""method"": ""butterworth"", ""order"": 5}, ""interpolate"": {""method"": ""decimate"", ""target_K"": 15}, ""normalize"": {""method"": ""z-score""}, ""outliers"": {""factor"": 3.0, ""method"": ""z-score""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_108+butterworth_o5_c0.3+outlier_z-score+polynomial_d3+z-score+decimate15+mlpmodel,1194.59,,72.32323232323232,decimate
Widar,109,widar_109,butterworth_o5_c0.3+outlier_z-score+polynomial_d3+min-max+linear15,mlpmodel,ok,0.7285024154589372,0.692929292929293,butterworth_o5_c0.3,outlier_z-score,polynomial_d3,min-max,linear15,"{""calibrate"": {""degree"": 3, ""method"": ""polynomial""}, ""denoise"": {""cutoff"": 0.3, ""method"": ""butterworth"", ""order"": 5}, ""interpolate"": {""method"": ""linear"", ""target_K"": 15}, ""normalize"": {""method"": ""min-max""}, ""outliers"": {""factor"": 3.0, ""method"": ""z-score""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_109+butterworth_o5_c0.3+outlier_z-score+polynomial_d3+min-max+linear15+mlpmodel,1579.68,,69.2929292929293,linear
Widar,110,widar_110,butterworth_o5_c0.3+outlier_z-score+polynomial_d3+min-max+cubic15,mlpmodel,ok,0.7265700483091787,0.696969696969697,butterworth_o5_c0.3,outlier_z-score,polynomial_d3,min-max,cubic15,"{""calibrate"": {""degree"": 3, ""method"": ""polynomial""}, ""denoise"": {""cutoff"": 0.3, ""method"": ""butterworth"", ""order"": 5}, ""interpolate"": {""method"": ""cubic"", ""target_K"": 15}, ""normalize"": {""method"": ""min-max""}, ""outliers"": {""factor"": 3.0, ""method"": ""z-score""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_110+butterworth_o5_c0.3+outlier_z-score+polynomial_d3+min-max+cubic15+mlpmodel,2130.73,,69.6969696969697,cubic
Widar,111,widar_111,butterworth_o5_c0.3+outlier_z-score+polynomial_d3+min-max+nearest15,mlpmodel,ok,0.7169082125603865,0.6797979797979798,butterworth_o5_c0.3,outlier_z-score,polynomial_d3,min-max,nearest15,"{""calibrate"": {""degree"": 3, ""method"": ""polynomial""}, ""denoise"": {""cutoff"": 0.3, ""method"": ""butterworth"", ""order"": 5}, ""interpolate"": {""method"": ""nearest"", ""target_K"": 15}, ""normalize"": {""method"": ""min-max""}, ""outliers"": {""factor"": 3.0, ""method"": ""z-score""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_111+butterworth_o5_c0.3+outlier_z-score+polynomial_d3+min-max+nearest15+mlpmodel,1488.27,,67.97979797979798,nearest
Widar,112,widar_112,butterworth_o5_c0.3+outlier_z-score+polynomial_d3+min-max+decimate15,mlpmodel,ok,0.7256038647342996,0.7,butterworth_o5_c0.3,outlier_z-score,polynomial_d3,min-max,decimate15,"{""calibrate"": {""degree"": 3, ""method"": ""polynomial""}, ""denoise"": {""cutoff"": 0.3, ""method"": ""butterworth"", ""order"": 5}, ""interpolate"": {""method"": ""decimate"", ""target_K"": 15}, ""normalize"": {""method"": ""min-max""}, ""outliers"": {""factor"": 3.0, ""method"": ""z-score""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_112+butterworth_o5_c0.3+outlier_z-score+polynomial_d3+min-max+decimate15+mlpmodel,1199.54,,70.0,decimate
Widar,113,widar_113,butterworth_o5_c0.3+outlier_z-score+stc+z-score+linear15,mlpmodel,ok,0.7304347826086957,0.7191919191919192,butterworth_o5_c0.3,outlier_z-score,stc,z-score,linear15,"{""calibrate"": {""method"": ""stc""}, ""denoise"": {""cutoff"": 0.3, ""method"": ""butterworth"", ""order"": 5}, ""interpolate"": {""method"": ""linear"", ""target_K"": 15}, ""normalize"": {""method"": ""z-score""}, ""outliers"": {""factor"": 3.0, ""method"": ""z-score""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_113+butterworth_o5_c0.3+outlier_z-score+stc+z-score+linear15+mlpmodel,1574.33,,71.91919191919192,linear
Widar,114,widar_114,butterworth_o5_c0.3+outlier_z-score+stc+z-score+cubic15,mlpmodel,ok,0.7275362318840579,0.7393939393939394,butterworth_o5_c0.3,outlier_z-score,stc,z-score,cubic15,"{""calibrate"": {""method"": ""stc""}, ""denoise"": {""cutoff"": 0.3, ""method"": ""butterworth"", ""order"": 5}, ""interpolate"": {""method"": ""cubic"", ""target_K"": 15}, ""normalize"": {""method"": ""z-score""}, ""outliers"": {""factor"": 3.0, ""method"": ""z-score""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_114+butterworth_o5_c0.3+outlier_z-score+stc+z-score+cubic15+mlpmodel,2137.37,,73.93939393939394,cubic
Widar,115,widar_115,butterworth_o5_c0.3+outlier_z-score+stc+z-score+nearest15,mlpmodel,ok,0.7381642512077294,0.7474747474747475,butterworth_o5_c0.3,outlier_z-score,stc,z-score,nearest15,"{""calibrate"": {""method"": ""stc""}, ""denoise"": {""cutoff"": 0.3, ""method"": ""butterworth"", ""order"": 5}, ""interpolate"": {""method"": ""nearest"", ""target_K"": 15}, ""normalize"": {""method"": ""z-score""}, ""outliers"": {""factor"": 3.0, ""method"": ""z-score""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_115+butterworth_o5_c0.3+outlier_z-score+stc+z-score+nearest15+mlpmodel,1487.71,,74.74747474747475,nearest
Widar,116,widar_116,butterworth_o5_c0.3+outlier_z-score+stc+z-score+decimate15,mlpmodel,ok,0.7410628019323672,0.7494949494949495,butterworth_o5_c0.3,outlier_z-score,stc,z-score,decimate15,"{""calibrate"": {""method"": ""stc""}, ""denoise"": {""cutoff"": 0.3, ""method"": ""butterworth"", ""order"": 5}, ""interpolate"": {""method"": ""decimate"", ""target_K"": 15}, ""normalize"": {""method"": ""z-score""}, ""outliers"": {""factor"": 3.0, ""method"": ""z-score""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_116+butterworth_o5_c0.3+outlier_z-score+stc+z-score+decimate15+mlpmodel,1187.64,,74.94949494949495,decimate
Widar,117,widar_117,butterworth_o5_c0.3+outlier_z-score+stc+min-max+linear15,mlpmodel,ok,0.7014492753623189,0.7252525252525253,butterworth_o5_c0.3,outlier_z-score,stc,min-max,linear15,"{""calibrate"": {""method"": ""stc""}, ""denoise"": {""cutoff"": 0.3, ""method"": ""butterworth"", ""order"": 5}, ""interpolate"": {""method"": ""linear"", ""target_K"": 15}, ""normalize"": {""method"": ""min-max""}, ""outliers"": {""factor"": 3.0, ""method"": ""z-score""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_117+butterworth_o5_c0.3+outlier_z-score+stc+min-max+linear15+mlpmodel,1585.72,,72.52525252525253,linear
Widar,118,widar_118,butterworth_o5_c0.3+outlier_z-score+stc+min-max+cubic15,mlpmodel,ok,0.6956521739130435,0.7101010101010101,butterworth_o5_c0.3,outlier_z-score,stc,min-max,cubic15,"{""calibrate"": {""method"": ""stc""}, ""denoise"": {""cutoff"": 0.3, ""method"": ""butterworth"", ""order"": 5}, ""interpolate"": {""method"": ""cubic"", ""target_K"": 15}, ""normalize"": {""method"": ""min-max""}, ""outliers"": {""factor"": 3.0, ""method"": ""z-score""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_118+butterworth_o5_c0.3+outlier_z-score+stc+min-max+cubic15+mlpmodel,2139.6,,71.01010101010101,cubic
Widar,119,widar_119,butterworth_o5_c0.3+outlier_z-score+stc+min-max+nearest15,mlpmodel,ok,0.702415458937198,0.7252525252525253,butterworth_o5_c0.3,outlier_z-score,stc,min-max,nearest15,"{""calibrate"": {""method"": ""stc""}, ""denoise"": {""cutoff"": 0.3, ""method"": ""butterworth"", ""order"": 5}, ""interpolate"": {""method"": ""nearest"", ""target_K"": 15}, ""normalize"": {""method"": ""min-max""}, ""outliers"": {""factor"": 3.0, ""method"": ""z-score""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_119+butterworth_o5_c0.3+outlier_z-score+stc+min-max+nearest15+mlpmodel,1492.31,,72.52525252525253,nearest
Widar,120,widar_120,butterworth_o5_c0.3+outlier_z-score+stc+min-max+decimate15,mlpmodel,ok,0.697584541062802,0.702020202020202,butterworth_o5_c0.3,outlier_z-score,stc,min-max,decimate15,"{""calibrate"": {""method"": ""stc""}, ""denoise"": {""cutoff"": 0.3, ""method"": ""butterworth"", ""order"": 5}, ""interpolate"": {""method"": ""decimate"", ""target_K"": 15}, ""normalize"": {""method"": ""min-max""}, ""outliers"": {""factor"": 3.0, ""method"": ""z-score""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_120+butterworth_o5_c0.3+outlier_z-score+stc+min-max+decimate15+mlpmodel,1187.07,,70.2020202020202,decimate
Widar,121,widar_121,butterworth_o5_c0.3+outlier_z-score+robust+z-score+linear15,mlpmodel,ok,0.6280193236714976,0.6141414141414141,butterworth_o5_c0.3,outlier_z-score,robust,z-score,linear15,"{""calibrate"": {""method"": ""robust""}, ""denoise"": {""cutoff"": 0.3, ""method"": ""butterworth"", ""order"": 5}, ""interpolate"": {""method"": ""linear"", ""target_K"": 15}, ""normalize"": {""method"": ""z-score""}, ""outliers"": {""factor"": 3.0, ""method"": ""z-score""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_121+butterworth_o5_c0.3+outlier_z-score+robust+z-score+linear15+mlpmodel,1569.58,,61.41414141414141,linear
Widar,122,widar_122,butterworth_o5_c0.3+outlier_z-score+robust+z-score+cubic15,mlpmodel,ok,0.6260869565217392,0.6131313131313131,butterworth_o5_c0.3,outlier_z-score,robust,z-score,cubic15,"{""calibrate"": {""method"": ""robust""}, ""denoise"": {""cutoff"": 0.3, ""method"": ""butterworth"", ""order"": 5}, ""interpolate"": {""method"": ""cubic"", ""target_K"": 15}, ""normalize"": {""method"": ""z-score""}, ""outliers"": {""factor"": 3.0, ""method"": ""z-score""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_122+butterworth_o5_c0.3+outlier_z-score+robust+z-score+cubic15+mlpmodel,2119.05,,61.31313131313131,cubic
Widar,123,widar_123,butterworth_o5_c0.3+outlier_z-score+robust+z-score+nearest15,mlpmodel,ok,0.6231884057971014,0.6161616161616161,butterworth_o5_c0.3,outlier_z-score,robust,z-score,nearest15,"{""calibrate"": {""method"": ""robust""}, ""denoise"": {""cutoff"": 0.3, ""method"": ""butterworth"", ""order"": 5}, ""interpolate"": {""method"": ""nearest"", ""target_K"": 15}, ""normalize"": {""method"": ""z-score""}, ""outliers"": {""factor"": 3.0, ""method"": ""z-score""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_123+butterworth_o5_c0.3+outlier_z-score+robust+z-score+nearest15+mlpmodel,1484.4,,61.61616161616161,nearest
Widar,124,widar_124,butterworth_o5_c0.3+outlier_z-score+robust+z-score+decimate15,mlpmodel,ok,0.6570048309178743,0.6535353535353535,butterworth_o5_c0.3,outlier_z-score,robust,z-score,decimate15,"{""calibrate"": {""method"": ""robust""}, ""denoise"": {""cutoff"": 0.3, ""method"": ""butterworth"", ""order"": 5}, ""interpolate"": {""method"": ""decimate"", ""target_K"": 15}, ""normalize"": {""method"": ""z-score""}, ""outliers"": {""factor"": 3.0, ""method"": ""z-score""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_124+butterworth_o5_c0.3+outlier_z-score+robust+z-score+decimate15+mlpmodel,1189.96,,65.35353535353535,decimate
Widar,125,widar_125,butterworth_o5_c0.3+outlier_z-score+robust+min-max+linear15,mlpmodel,ok,0.5671497584541063,0.5383838383838384,butterworth_o5_c0.3,outlier_z-score,robust,min-max,linear15,"{""calibrate"": {""method"": ""robust""}, ""denoise"": {""cutoff"": 0.3, ""method"": ""butterworth"", ""order"": 5}, ""interpolate"": {""method"": ""linear"", ""target_K"": 15}, ""normalize"": {""method"": ""min-max""}, ""outliers"": {""factor"": 3.0, ""method"": ""z-score""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_125+butterworth_o5_c0.3+outlier_z-score+robust+min-max+linear15+mlpmodel,1575.51,,53.83838383838384,linear
Widar,126,widar_126,butterworth_o5_c0.3+outlier_z-score+robust+min-max+cubic15,mlpmodel,ok,0.5700483091787439,0.5535353535353535,butterworth_o5_c0.3,outlier_z-score,robust,min-max,cubic15,"{""calibrate"": {""method"": ""robust""}, ""denoise"": {""cutoff"": 0.3, ""method"": ""butterworth"", ""order"": 5}, ""interpolate"": {""method"": ""cubic"", ""target_K"": 15}, ""normalize"": {""method"": ""min-max""}, ""outliers"": {""factor"": 3.0, ""method"": ""z-score""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_126+butterworth_o5_c0.3+outlier_z-score+robust+min-max+cubic15+mlpmodel,2124.69,,55.35353535353536,cubic
Widar,127,widar_127,butterworth_o5_c0.3+outlier_z-score+robust+min-max+nearest15,mlpmodel,ok,0.5893719806763285,0.5505050505050505,butterworth_o5_c0.3,outlier_z-score,robust,min-max,nearest15,"{""calibrate"": {""method"": ""robust""}, ""denoise"": {""cutoff"": 0.3, ""method"": ""butterworth"", ""order"": 5}, ""interpolate"": {""method"": ""nearest"", ""target_K"": 15}, ""normalize"": {""method"": ""min-max""}, ""outliers"": {""factor"": 3.0, ""method"": ""z-score""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_127+butterworth_o5_c0.3+outlier_z-score+robust+min-max+nearest15+mlpmodel,1487.17,,55.05050505050505,nearest
Widar,128,widar_128,butterworth_o5_c0.3+outlier_z-score+robust+min-max+decimate15,mlpmodel,ok,0.5681159420289855,0.5565656565656566,butterworth_o5_c0.3,outlier_z-score,robust,min-max,decimate15,"{""calibrate"": {""method"": ""robust""}, ""denoise"": {""cutoff"": 0.3, ""method"": ""butterworth"", ""order"": 5}, ""interpolate"": {""method"": ""decimate"", ""target_K"": 15}, ""normalize"": {""method"": ""min-max""}, ""outliers"": {""factor"": 3.0, ""method"": ""z-score""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_128+butterworth_o5_c0.3+outlier_z-score+robust+min-max+decimate15+mlpmodel,1204.27,,55.65656565656566,decimate
Widar,129,widar_129,savgol_w7_p3+iqr+linear+z-score+linear15,mlpmodel,ok,0.7584541062801933,0.7505050505050505,savgol_w7_p3,iqr,linear,z-score,linear15,"{""calibrate"": {""method"": ""linear""}, ""denoise"": {""method"": ""savgol"", ""polyorder"": 3, ""window_length"": 7}, ""interpolate"": {""method"": ""linear"", ""target_K"": 15}, ""normalize"": {""method"": ""z-score""}, ""outliers"": {""factor"": 1.5, ""method"": ""iqr""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_129+savgol_w7_p3+iqr+linear+z-score+linear15+mlpmodel,1579.6,,75.05050505050505,linear
Widar,130,widar_130,savgol_w7_p3+iqr+linear+z-score+cubic15,mlpmodel,ok,0.7719806763285024,0.7606060606060606,savgol_w7_p3,iqr,linear,z-score,cubic15,"{""calibrate"": {""method"": ""linear""}, ""denoise"": {""method"": ""savgol"", ""polyorder"": 3, ""window_length"": 7}, ""interpolate"": {""method"": ""cubic"", ""target_K"": 15}, ""normalize"": {""method"": ""z-score""}, ""outliers"": {""factor"": 1.5, ""method"": ""iqr""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_130+savgol_w7_p3+iqr+linear+z-score+cubic15+mlpmodel,2123.2,,76.06060606060606,cubic
Widar,131,widar_131,savgol_w7_p3+iqr+linear+z-score+nearest15,mlpmodel,ok,0.7719806763285024,0.7555555555555555,savgol_w7_p3,iqr,linear,z-score,nearest15,"{""calibrate"": {""method"": ""linear""}, ""denoise"": {""method"": ""savgol"", ""polyorder"": 3, ""window_length"": 7}, ""interpolate"": {""method"": ""nearest"", ""target_K"": 15}, ""normalize"": {""method"": ""z-score""}, ""outliers"": {""factor"": 1.5, ""method"": ""iqr""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_131+savgol_w7_p3+iqr+linear+z-score+nearest15+mlpmodel,1498.55,,75.55555555555556,nearest
Widar,132,widar_132,savgol_w7_p3+iqr+linear+z-score+decimate15,mlpmodel,ok,0.7806763285024155,0.7646464646464647,savgol_w7_p3,iqr,linear,z-score,decimate15,"{""calibrate"": {""method"": ""linear""}, ""denoise"": {""method"": ""savgol"", ""polyorder"": 3, ""window_length"": 7}, ""interpolate"": {""method"": ""decimate"", ""target_K"": 15}, ""normalize"": {""method"": ""z-score""}, ""outliers"": {""factor"": 1.5, ""method"": ""iqr""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_132+savgol_w7_p3+iqr+linear+z-score+decimate15+mlpmodel,1206.71,,76.46464646464646,decimate
Widar,133,widar_133,savgol_w7_p3+iqr+linear+min-max+linear15,mlpmodel,ok,0.7236714975845411,0.7090909090909091,savgol_w7_p3,iqr,linear,min-max,linear15,"{""calibrate"": {""method"": ""linear""}, ""denoise"": {""method"": ""savgol"", ""polyorder"": 3, ""window_length"": 7}, ""interpolate"": {""method"": ""linear"", ""target_K"": 15}, ""normalize"": {""method"": ""min-max""}, ""outliers"": {""factor"": 1.5, ""method"": ""iqr""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_133+savgol_w7_p3+iqr+linear+min-max+linear15+mlpmodel,1559.27,,70.9090909090909,linear
Widar,134,widar_134,savgol_w7_p3+iqr+linear+min-max+cubic15,mlpmodel,ok,0.7149758454106281,0.6898989898989899,savgol_w7_p3,iqr,linear,min-max,cubic15,"{""calibrate"": {""method"": ""linear""}, ""denoise"": {""method"": ""savgol"", ""polyorder"": 3, ""window_length"": 7}, ""interpolate"": {""method"": ""cubic"", ""target_K"": 15}, ""normalize"": {""method"": ""min-max""}, ""outliers"": {""factor"": 1.5, ""method"": ""iqr""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_134+savgol_w7_p3+iqr+linear+min-max+cubic15+mlpmodel,2123.11,,68.98989898989899,cubic
Widar,135,widar_135,savgol_w7_p3+iqr+linear+min-max+nearest15,mlpmodel,ok,0.7111111111111111,0.695959595959596,savgol_w7_p3,iqr,linear,min-max,nearest15,"{""calibrate"": {""method"": ""linear""}, ""denoise"": {""method"": ""savgol"", ""polyorder"": 3, ""window_length"": 7}, ""interpolate"": {""method"": ""nearest"", ""target_K"": 15}, ""normalize"": {""method"": ""min-max""}, ""outliers"": {""factor"": 1.5, ""method"": ""iqr""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_135+savgol_w7_p3+iqr+linear+min-max+nearest15+mlpmodel,1504.53,,69.5959595959596,nearest
Widar,136,widar_136,savgol_w7_p3+iqr+linear+min-max+decimate15,mlpmodel,ok,0.6946859903381644,0.6767676767676768,savgol_w7_p3,iqr,linear,min-max,decimate15,"{""calibrate"": {""method"": ""linear""}, ""denoise"": {""method"": ""savgol"", ""polyorder"": 3, ""window_length"": 7}, ""interpolate"": {""method"": ""decimate"", ""target_K"": 15}, ""normalize"": {""method"": ""min-max""}, ""outliers"": {""factor"": 1.5, ""method"": ""iqr""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_136+savgol_w7_p3+iqr+linear+min-max+decimate15+mlpmodel,1213.62,,67.67676767676768,decimate
Widar,137,widar_137,savgol_w7_p3+iqr+polynomial_d3+z-score+linear15,mlpmodel,ok,0.7642512077294685,0.7505050505050505,savgol_w7_p3,iqr,polynomial_d3,z-score,linear15,"{""calibrate"": {""degree"": 3, ""method"": ""polynomial""}, ""denoise"": {""method"": ""savgol"", ""polyorder"": 3, ""window_length"": 7}, ""interpolate"": {""method"": ""linear"", ""target_K"": 15}, ""normalize"": {""method"": ""z-score""}, ""outliers"": {""factor"": 1.5, ""method"": ""iqr""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_137+savgol_w7_p3+iqr+polynomial_d3+z-score+linear15+mlpmodel,1599.2,,75.05050505050505,linear
Widar,138,widar_138,savgol_w7_p3+iqr+polynomial_d3+z-score+cubic15,mlpmodel,ok,0.7710144927536231,0.7606060606060606,savgol_w7_p3,iqr,polynomial_d3,z-score,cubic15,"{""calibrate"": {""degree"": 3, ""method"": ""polynomial""}, ""denoise"": {""method"": ""savgol"", ""polyorder"": 3, ""window_length"": 7}, ""interpolate"": {""method"": ""cubic"", ""target_K"": 15}, ""normalize"": {""method"": ""z-score""}, ""outliers"": {""factor"": 1.5, ""method"": ""iqr""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_138+savgol_w7_p3+iqr+polynomial_d3+z-score+cubic15+mlpmodel,2149.83,,76.06060606060606,cubic
Widar,139,widar_139,savgol_w7_p3+iqr+polynomial_d3+z-score+nearest15,mlpmodel,ok,0.7681159420289855,0.7424242424242424,savgol_w7_p3,iqr,polynomial_d3,z-score,nearest15,"{""calibrate"": {""degree"": 3, ""method"": ""polynomial""}, ""denoise"": {""method"": ""savgol"", ""polyorder"": 3, ""window_length"": 7}, ""interpolate"": {""method"": ""nearest"", ""target_K"": 15}, ""normalize"": {""method"": ""z-score""}, ""outliers"": {""factor"": 1.5, ""method"": ""iqr""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_139+savgol_w7_p3+iqr+polynomial_d3+z-score+nearest15+mlpmodel,1486.65,,74.24242424242425,nearest
Widar,140,widar_140,savgol_w7_p3+iqr+polynomial_d3+z-score+decimate15,mlpmodel,ok,0.782608695652174,0.7545454545454545,savgol_w7_p3,iqr,polynomial_d3,z-score,decimate15,"{""calibrate"": {""degree"": 3, ""method"": ""polynomial""}, ""denoise"": {""method"": ""savgol"", ""polyorder"": 3, ""window_length"": 7}, ""interpolate"": {""method"": ""decimate"", ""target_K"": 15}, ""normalize"": {""method"": ""z-score""}, ""outliers"": {""factor"": 1.5, ""method"": ""iqr""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_140+savgol_w7_p3+iqr+polynomial_d3+z-score+decimate15+mlpmodel,1186.88,,75.45454545454545,decimate
Widar,141,widar_141,savgol_w7_p3+iqr+polynomial_d3+min-max+linear15,mlpmodel,ok,0.7333333333333333,0.7080808080808081,savgol_w7_p3,iqr,polynomial_d3,min-max,linear15,"{""calibrate"": {""degree"": 3, ""method"": ""polynomial""}, ""denoise"": {""method"": ""savgol"", ""polyorder"": 3, ""window_length"": 7}, ""interpolate"": {""method"": ""linear"", ""target_K"": 15}, ""normalize"": {""method"": ""min-max""}, ""outliers"": {""factor"": 1.5, ""method"": ""iqr""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_141+savgol_w7_p3+iqr+polynomial_d3+min-max+linear15+mlpmodel,1570.61,,70.8080808080808,linear
Widar,142,widar_142,savgol_w7_p3+iqr+polynomial_d3+min-max+cubic15,mlpmodel,ok,0.7246376811594203,0.7272727272727273,savgol_w7_p3,iqr,polynomial_d3,min-max,cubic15,"{""calibrate"": {""degree"": 3, ""method"": ""polynomial""}, ""denoise"": {""method"": ""savgol"", ""polyorder"": 3, ""window_length"": 7}, ""interpolate"": {""method"": ""cubic"", ""target_K"": 15}, ""normalize"": {""method"": ""min-max""}, ""outliers"": {""factor"": 1.5, ""method"": ""iqr""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_142+savgol_w7_p3+iqr+polynomial_d3+min-max+cubic15+mlpmodel,2118.41,,72.72727272727273,cubic
