dataset,preset,model,status,best_val_acc,test_acc,output_dir,error,test_acc_pct
Gait,high_quality,wiflexformer,ok,58.46748229233741,0.7334187760333226,/home/test/bupt_hjk/test_gait/result/user_id_v2+high_quality+wiflexformer,,73.34187760333226
Gait,high_quality,attentiongru,ok,45.52479072762395,0.669016340916373,/home/test/bupt_hjk/test_gait/result/user_id_v2+high_quality+attentiongru,,66.90163409163729
Gait,high_quality,ei,ok,67.64327108821635,0.8096763857737904,/home/test/bupt_hjk/test_gait/result/user_id_v2+high_quality+ei,,80.96763857737905
Gait,high_quality,fewsense,ok,82.61429491307148,0.9061198333867352,/home/test/bupt_hjk/test_gait/result/user_id_v2+high_quality+fewsense,,90.61198333867353
Gait,fast,csimodel,ok,80.52157115260786,0.8923421980134573,/home/test/bupt_hjk/test_gait/result/user_id_v2+fast+csimodel,,89.23421980134573
Gait,fast,mlpmodel,ok,83.61236316806182,0.9154117270105736,/home/test/bupt_hjk/test_gait/result/user_id_v2+fast+mlpmodel,,91.54117270105736
Gait,fast,visiontransformercsi,skipped,,,/home/test/bupt_hjk/test_gait/result/user_id_v2+fast+visiontransformercsi,skipped_by_config,
Gait,fast,mambacsi,skipped,,,/home/test/bupt_hjk/test_gait/result/user_id_v2+fast+mambacsi,skipped_by_config,
Gait,fast,graphneuralcsi,skipped,,,/home/test/bupt_hjk/test_gait/result/user_id_v2+fast+graphneuralcsi,skipped_by_config,
Gait,fast,cnn1dmodel,ok,84.06310367031551,0.9038769625120152,/home/test/bupt_hjk/test_gait/result/user_id_v2+fast+cnn1dmodel,,90.38769625120152
Gait,fast,cnn2dmodel,failed,,,/home/test/bupt_hjk/test_gait/result/user_id_v2+fast+cnn2dmodel,"OutOfMemoryError('CUDA out of memory. Tried to allocate 23.44 GiB. GPU 1 has a total capacity of 79.25 GiB of which 22.13 GiB is free. Including non-PyTorch memory, this process has 57.11 GiB memory in use. Of the allocated memory 56.57 GiB is allocated by PyTorch, and 33.49 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)')",
Gait,fast,lstmmodel,ok,39.27881519639408,0.5498237744312721,/home/test/bupt_hjk/test_gait/result/user_id_v2+fast+lstmmodel,,54.982377443127206
Gait,fast,resnet1d,ok,66.29104958145525,0.8164049983979493,/home/test/bupt_hjk/test_gait/result/user_id_v2+fast+resnet1d,,81.64049983979493
Gait,fast,resnet2d,ok,87.54024468770122,0.9272669016340916,/home/test/bupt_hjk/test_gait/result/user_id_v2+fast+resnet2d,,92.72669016340916
Gait,fast,bilstmattention,ok,59.88409529942048,0.7856456264017943,/home/test/bupt_hjk/test_gait/result/user_id_v2+fast+bilstmattention,,78.56456264017943
Gait,fast,efficientnetcsi,failed,,,/home/test/bupt_hjk/test_gait/result/user_id_v2+fast+efficientnetcsi,"OutOfMemoryError('CUDA out of memory. Tried to allocate 986.00 MiB. GPU 1 has a total capacity of 79.25 GiB of which 771.25 MiB is free. Including non-PyTorch memory, this process has 78.48 GiB memory in use. Of the allocated memory 77.87 GiB is allocated by PyTorch, and 101.90 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)')",
Gait,fast,that,ok,48.22923374114617,0.6645305991669337,/home/test/bupt_hjk/test_gait/result/user_id_v2+fast+that,,66.45305991669336
Gait,fast,csitime,ok,64.29491307147457,0.8157641781480295,/home/test/bupt_hjk/test_gait/result/user_id_v2+fast+csitime,,81.57641781480295
Gait,fast,pa_csi,ok,50.51513200257566,0.6507529637936559,/home/test/bupt_hjk/test_gait/result/user_id_v2+fast+pa_csi,,65.07529637936558
Gait,fast,wiflexformer,ok,52.221506761107534,0.719000320410125,/home/test/bupt_hjk/test_gait/result/user_id_v2+fast+wiflexformer,,71.9000320410125
Gait,fast,attentiongru,ok,50.03219575016098,0.6898429990387697,/home/test/bupt_hjk/test_gait/result/user_id_v2+fast+attentiongru,,68.98429990387697
Gait,fast,ei,ok,61.8158403090792,0.7914130086510733,/home/test/bupt_hjk/test_gait/result/user_id_v2+fast+ei,,79.14130086510734
Gait,fast,fewsense,ok,82.71088216355442,0.8971483498878564,/home/test/bupt_hjk/test_gait/result/user_id_v2+fast+fewsense,,89.71483498878564
Gait,robust,visiontransformercsi,skipped,,,/home/test/bupt_hjk/test_gait/result/user_id_v2+robust+visiontransformercsi,skipped_by_config,
Gait,robust,mambacsi,skipped,,,/home/test/bupt_hjk/test_gait/result/user_id_v2+robust+mambacsi,skipped_by_config,
Gait,robust,graphneuralcsi,skipped,,,/home/test/bupt_hjk/test_gait/result/user_id_v2+robust+graphneuralcsi,skipped_by_config,
Gait,robust,csimodel,ok,66.64520283322601,0.7696251201537968,/home/test/bupt_hjk/test_gait/result/user_id_v2+robust+csimodel,,76.96251201537969
Gait,robust,mlpmodel,ok,79.81326464906633,0.8606215956424224,/home/test/bupt_hjk/test_gait/result/user_id_v2+robust+mlpmodel,,86.06215956424224
Gait,robust,cnn1dmodel,ok,77.8815196394076,0.8577379045177828,/home/test/bupt_hjk/test_gait/result/user_id_v2+robust+cnn1dmodel,,85.77379045177828
Gait,robust,cnn2dmodel,failed,,,/home/test/bupt_hjk/test_gait/result/user_id_v2+robust+cnn2dmodel,"OutOfMemoryError('CUDA out of memory. Tried to allocate 23.44 GiB. GPU 1 has a total capacity of 79.25 GiB of which 22.13 GiB is free. Including non-PyTorch memory, this process has 57.11 GiB memory in use. Of the allocated memory 56.57 GiB is allocated by PyTorch, and 33.49 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)')",
Gait,robust,lstmmodel,ok,24.91951062459756,0.4777314963152835,/home/test/bupt_hjk/test_gait/result/user_id_v2+robust+lstmmodel,,47.77314963152835
Gait,robust,resnet1d,ok,70.79845460399227,0.8080743351489907,/home/test/bupt_hjk/test_gait/result/user_id_v2+robust+resnet1d,,80.80743351489907
Gait,robust,resnet2d,ok,79.42691564713458,0.8570970842678629,/home/test/bupt_hjk/test_gait/result/user_id_v2+robust+resnet2d,,85.70970842678629
Gait,robust,bilstmattention,ok,56.406954282034775,0.7154758090355655,/home/test/bupt_hjk/test_gait/result/user_id_v2+robust+bilstmattention,,71.54758090355655
Gait,robust,efficientnetcsi,failed,,,/home/test/bupt_hjk/test_gait/result/user_id_v2+robust+efficientnetcsi,"OutOfMemoryError('CUDA out of memory. Tried to allocate 986.00 MiB. GPU 1 has a total capacity of 79.25 GiB of which 753.25 MiB is free. Including non-PyTorch memory, this process has 78.50 GiB memory in use. Of the allocated memory 77.87 GiB is allocated by PyTorch, and 121.90 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)')",
Gait,robust,that,ok,59.81970379909852,0.7340595962832426,/home/test/bupt_hjk/test_gait/result/user_id_v2+robust+that,,73.40595962832425
Gait,robust,csitime,ok,74.72633612363168,0.8458827298942646,/home/test/bupt_hjk/test_gait/result/user_id_v2+robust+csitime,,84.58827298942646
Gait,robust,pa_csi,ok,60.20605280103026,0.7077859660365268,/home/test/bupt_hjk/test_gait/result/user_id_v2+robust+pa_csi,,70.77859660365267
Gait,robust,wiflexformer,ok,65.16419832582099,0.7305350849086831,/home/test/bupt_hjk/test_gait/result/user_id_v2+robust+wiflexformer,,73.05350849086831
Gait,robust,attentiongru,ok,42.11204121056021,0.6119833386735021,/home/test/bupt_hjk/test_gait/result/user_id_v2+robust+attentiongru,,61.19833386735021
Gait,robust,ei,ok,69.02768834513844,0.787247677026594,/home/test/bupt_hjk/test_gait/result/user_id_v2+robust+ei,,78.7247677026594
Gait,robust,fewsense,ok,76.14294913071474,0.8183274591477091,/home/test/bupt_hjk/test_gait/result/user_id_v2+robust+fewsense,,81.83274591477091
Gait,gesture_recognition,visiontransformercsi,skipped,,,/home/test/bupt_hjk/test_gait/result/user_id_v2+gesture_recognition+visiontransformercsi,skipped_by_config,
Gait,gesture_recognition,mambacsi,skipped,,,/home/test/bupt_hjk/test_gait/result/user_id_v2+gesture_recognition+mambacsi,skipped_by_config,
Gait,gesture_recognition,graphneuralcsi,skipped,,,/home/test/bupt_hjk/test_gait/result/user_id_v2+gesture_recognition+graphneuralcsi,skipped_by_config,
Gait,gesture_recognition,csimodel,ok,81.10109465550548,0.8945850688881769,/home/test/bupt_hjk/test_gait/result/user_id_v2+gesture_recognition+csimodel,,89.4585068888177
Gait,gesture_recognition,mlpmodel,ok,79.71667739858339,0.9041973726369752,/home/test/bupt_hjk/test_gait/result/user_id_v2+gesture_recognition+mlpmodel,,90.41973726369751
Gait,gesture_recognition,cnn1dmodel,ok,81.55183515775917,0.881448253764819,/home/test/bupt_hjk/test_gait/result/user_id_v2+gesture_recognition+cnn1dmodel,,88.14482537648189
Gait,gesture_recognition,cnn2dmodel,failed,,,/home/test/bupt_hjk/test_gait/result/user_id_v2+gesture_recognition+cnn2dmodel,"OutOfMemoryError('CUDA out of memory. Tried to allocate 23.44 GiB. GPU 1 has a total capacity of 79.25 GiB of which 22.12 GiB is free. Including non-PyTorch memory, this process has 57.11 GiB memory in use. Of the allocated memory 56.58 GiB is allocated by PyTorch, and 28.43 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)')",
Gait,gesture_recognition,lstmmodel,ok,42.53058596265293,0.594040371675745,/home/test/bupt_hjk/test_gait/result/user_id_v2+gesture_recognition+lstmmodel,,59.4040371675745
Gait,gesture_recognition,resnet1d,ok,67.51448808757245,0.8048702338993913,/home/test/bupt_hjk/test_gait/result/user_id_v2+gesture_recognition+resnet1d,,80.48702338993913
Gait,gesture_recognition,resnet2d,ok,86.99291693496458,0.9272669016340916,/home/test/bupt_hjk/test_gait/result/user_id_v2+gesture_recognition+resnet2d,,92.72669016340916
Gait,gesture_recognition,bilstmattention,ok,60.3026400515132,0.7548862544056392,/home/test/bupt_hjk/test_gait/result/user_id_v2+gesture_recognition+bilstmattention,,75.48862544056392
Gait,gesture_recognition,efficientnetcsi,failed,,,/home/test/bupt_hjk/test_gait/result/user_id_v2+gesture_recognition+efficientnetcsi,"OutOfMemoryError('CUDA out of memory. Tried to allocate 986.00 MiB. GPU 1 has a total capacity of 79.25 GiB of which 771.25 MiB is free. Including non-PyTorch memory, this process has 78.48 GiB memory in use. Of the allocated memory 77.87 GiB is allocated by PyTorch, and 101.90 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)')",
Gait,gesture_recognition,that,ok,51.513200257566,0.6763857737904517,/home/test/bupt_hjk/test_gait/result/user_id_v2+gesture_recognition+that,,67.63857737904517
Gait,gesture_recognition,csitime,ok,61.04314230521571,0.8019865427747517,/home/test/bupt_hjk/test_gait/result/user_id_v2+gesture_recognition+csitime,,80.19865427747517
Gait,gesture_recognition,pa_csi,ok,52.7366387636832,0.6507529637936559,/home/test/bupt_hjk/test_gait/result/user_id_v2+gesture_recognition+pa_csi,,65.07529637936558
Gait,gesture_recognition,wiflexformer,ok,58.85383129426916,0.7209227811598846,/home/test/bupt_hjk/test_gait/result/user_id_v2+gesture_recognition+wiflexformer,,72.09227811598846
Gait,gesture_recognition,attentiongru,ok,44.71989697359948,0.6215956424223006,/home/test/bupt_hjk/test_gait/result/user_id_v2+gesture_recognition+attentiongru,,62.15956424223006
Gait,gesture_recognition,ei,ok,62.07340631036704,0.7853252162768344,/home/test/bupt_hjk/test_gait/result/user_id_v2+gesture_recognition+ei,,78.53252162768344
Gait,gesture_recognition,fewsense,ok,80.0064391500322,0.8942646587632169,/home/test/bupt_hjk/test_gait/result/user_id_v2+gesture_recognition+fewsense,,89.42646587632169
Gait,activity_detection,visiontransformercsi,skipped,,,/home/test/bupt_hjk/test_gait/result/user_id_v2+activity_detection+visiontransformercsi,skipped_by_config,
Gait,activity_detection,mambacsi,skipped,,,/home/test/bupt_hjk/test_gait/result/user_id_v2+activity_detection+mambacsi,skipped_by_config,
Gait,activity_detection,graphneuralcsi,skipped,,,/home/test/bupt_hjk/test_gait/result/user_id_v2+activity_detection+graphneuralcsi,skipped_by_config,
Gait,activity_detection,csimodel,ok,80.48937540244688,0.8763216917654598,/home/test/bupt_hjk/test_gait/result/user_id_v2+activity_detection+csimodel,,87.63216917654599
Gait,activity_detection,mlpmodel,ok,81.16548615582744,0.9074014738865748,/home/test/bupt_hjk/test_gait/result/user_id_v2+activity_detection+mlpmodel,,90.74014738865748
Gait,activity_detection,cnn1dmodel,ok,81.61622665808113,0.8926626081384171,/home/test/bupt_hjk/test_gait/result/user_id_v2+activity_detection+cnn1dmodel,,89.26626081384171
Gait,activity_detection,cnn2dmodel,failed,,,/home/test/bupt_hjk/test_gait/result/user_id_v2+activity_detection+cnn2dmodel,"OutOfMemoryError('CUDA out of memory. Tried to allocate 23.44 GiB. GPU 1 has a total capacity of 79.25 GiB of which 22.13 GiB is free. Including non-PyTorch memory, this process has 57.11 GiB memory in use. Of the allocated memory 56.57 GiB is allocated by PyTorch, and 33.49 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)')",
Gait,activity_detection,lstmmodel,ok,35.511912427559565,0.4155719320730535,/home/test/bupt_hjk/test_gait/result/user_id_v2+activity_detection+lstmmodel,,41.557193207305346
Gait,activity_detection,resnet1d,ok,60.72118480360592,0.7785966036526755,/home/test/bupt_hjk/test_gait/result/user_id_v2+activity_detection+resnet1d,,77.85966036526754
Gait,activity_detection,resnet2d,ok,86.18802318094012,0.9288689522588914,/home/test/bupt_hjk/test_gait/result/user_id_v2+activity_detection+resnet2d,,92.88689522588915
Gait,activity_detection,bilstmattention,ok,60.33483580167418,0.756167894905479,/home/test/bupt_hjk/test_gait/result/user_id_v2+activity_detection+bilstmattention,,75.6167894905479
Gait,activity_detection,efficientnetcsi,failed,,,/home/test/bupt_hjk/test_gait/result/user_id_v2+activity_detection+efficientnetcsi,"OutOfMemoryError('CUDA out of memory. Tried to allocate 986.00 MiB. GPU 1 has a total capacity of 79.25 GiB of which 773.25 MiB is free. Including non-PyTorch memory, this process has 78.48 GiB memory in use. Of the allocated memory 77.87 GiB is allocated by PyTorch, and 101.90 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)')",
Gait,activity_detection,that,ok,48.80875724404379,0.6712592117910926,/home/test/bupt_hjk/test_gait/result/user_id_v2+activity_detection+that,,67.12592117910926
Gait,activity_detection,csitime,ok,59.30457179652286,0.787247677026594,/home/test/bupt_hjk/test_gait/result/user_id_v2+activity_detection+csitime,,78.7247677026594
Gait,activity_detection,pa_csi,ok,48.74436574372183,0.6270426145466197,/home/test/bupt_hjk/test_gait/result/user_id_v2+activity_detection+pa_csi,,62.70426145466197
Gait,activity_detection,wiflexformer,ok,54.41081777205409,0.731175905158603,/home/test/bupt_hjk/test_gait/result/user_id_v2+activity_detection+wiflexformer,,73.1175905158603
Gait,activity_detection,attentiongru,ok,29.94204764971024,0.4867029798141621,/home/test/bupt_hjk/test_gait/result/user_id_v2+activity_detection+attentiongru,,48.67029798141621
Gait,activity_detection,ei,ok,61.04314230521571,0.7859660365267542,/home/test/bupt_hjk/test_gait/result/user_id_v2+activity_detection+ei,,78.59660365267543
Gait,activity_detection,fewsense,ok,80.84352865421765,0.899391220762576,/home/test/bupt_hjk/test_gait/result/user_id_v2+activity_detection+fewsense,,89.9391220762576
Gait,localization,visiontransformercsi,skipped,,,/home/test/bupt_hjk/test_gait/result/user_id_v2+localization+visiontransformercsi,skipped_by_config,
Gait,localization,mambacsi,skipped,,,/home/test/bupt_hjk/test_gait/result/user_id_v2+localization+mambacsi,skipped_by_config,
Gait,localization,graphneuralcsi,skipped,,,/home/test/bupt_hjk/test_gait/result/user_id_v2+localization+graphneuralcsi,skipped_by_config,
Gait,localization,csimodel,ok,61.49388280746941,0.7151553989106055,/home/test/bupt_hjk/test_gait/result/user_id_v2+localization+csimodel,,71.51553989106056
Gait,localization,mlpmodel,ok,64.32710882163555,0.7866068567766742,/home/test/bupt_hjk/test_gait/result/user_id_v2+localization+mlpmodel,,78.66068567766742
Gait,localization,cnn1dmodel,ok,64.68126207340632,0.7712271707785966,/home/test/bupt_hjk/test_gait/result/user_id_v2+localization+cnn1dmodel,,77.12271707785966
Gait,localization,cnn2dmodel,failed,,,/home/test/bupt_hjk/test_gait/result/user_id_v2+localization+cnn2dmodel,"OutOfMemoryError('CUDA out of memory. Tried to allocate 23.44 GiB. GPU 1 has a total capacity of 79.25 GiB of which 18.00 GiB is free. Including non-PyTorch memory, this process has 61.23 GiB memory in use. Of the allocated memory 60.70 GiB is allocated by PyTorch, and 27.48 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)')",
Gait,localization,lstmmodel,ok,27.269800386349,0.4604293495674463,/home/test/bupt_hjk/test_gait/result/user_id_v2+localization+lstmmodel,,46.04293495674463
Gait,localization,resnet1d,ok,68.9311010946555,0.7888497276513938,/home/test/bupt_hjk/test_gait/result/user_id_v2+localization+resnet1d,,78.88497276513938
Gait,localization,resnet2d,ok,70.57308435286542,0.8096763857737904,/home/test/bupt_hjk/test_gait/result/user_id_v2+localization+resnet2d,,80.96763857737905
Gait,localization,bilstmattention,ok,57.115260785576304,0.6731816725408523,/home/test/bupt_hjk/test_gait/result/user_id_v2+localization+bilstmattention,,67.31816725408522
Gait,localization,efficientnetcsi,failed,,,/home/test/bupt_hjk/test_gait/result/user_id_v2+localization+efficientnetcsi,"OutOfMemoryError('CUDA out of memory. Tried to allocate 2.75 GiB. GPU 1 has a total capacity of 79.25 GiB of which 651.25 MiB is free. Including non-PyTorch memory, this process has 78.60 GiB memory in use. Of the allocated memory 78.02 GiB is allocated by PyTorch, and 75.84 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)')",
Gait,localization,that,ok,59.59433354797167,0.7202819609099648,/home/test/bupt_hjk/test_gait/result/user_id_v2+localization+that,,72.02819609099647
Gait,localization,csitime,ok,69.51062459755312,0.8176866388977891,/home/test/bupt_hjk/test_gait/result/user_id_v2+localization+csitime,,81.76866388977892
Gait,localization,pa_csi,ok,57.01867353509337,0.6914450496635693,/home/test/bupt_hjk/test_gait/result/user_id_v2+localization+pa_csi,,69.14450496635693
Gait,localization,wiflexformer,ok,60.59240180296201,0.7010573534123679,/home/test/bupt_hjk/test_gait/result/user_id_v2+localization+wiflexformer,,70.10573534123678
Gait,localization,attentiongru,ok,42.56278171281391,0.6344120474206985,/home/test/bupt_hjk/test_gait/result/user_id_v2+localization+attentiongru,,63.44120474206984
Gait,localization,ei,ok,67.61107533805537,0.7882089074014739,/home/test/bupt_hjk/test_gait/result/user_id_v2+localization+ei,,78.82089074014739
Gait,localization,fewsense,ok,56.98647778493239,0.7295738545338033,/home/test/bupt_hjk/test_gait/result/user_id_v2+localization+fewsense,,72.95738545338033
XRF55,high_quality,cnn2dmodel,skipped,,,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+high_quality+cnn2dmodel,skipped_by_config,
XRF55,high_quality,efficientnetcsi,skipped,,,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+high_quality+efficientnetcsi,skipped_by_config,
XRF55,high_quality,visiontransformercsi,skipped,,,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+high_quality+visiontransformercsi,skipped_by_config,
XRF55,high_quality,mambacsi,skipped,,,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+high_quality+mambacsi,skipped_by_config,
XRF55,high_quality,graphneuralcsi,skipped,,,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+high_quality+graphneuralcsi,skipped_by_config,
XRF55,high_quality,csimodel,ok,87.87878787878788,0.8045454545454546,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+high_quality+csimodel,,80.45454545454545
XRF55,high_quality,mlpmodel,ok,89.0909090909091,0.8212121212121212,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+high_quality+mlpmodel,,82.12121212121211
XRF55,high_quality,cnn1dmodel,ok,89.24242424242425,0.8121212121212121,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+high_quality+cnn1dmodel,,81.21212121212122
XRF55,high_quality,lstmmodel,ok,24.09090909090909,0.1772727272727272,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+high_quality+lstmmodel,,17.72727272727272
XRF55,high_quality,resnet1d,ok,90.45454545454544,0.8257575757575758,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+high_quality+resnet1d,,82.57575757575758
XRF55,high_quality,resnet2d,ok,86.36363636363636,0.7924242424242425,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+high_quality+resnet2d,,79.24242424242425
XRF55,high_quality,bilstmattention,ok,87.57575757575758,0.8106060606060606,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+high_quality+bilstmattention,,81.06060606060606
XRF55,high_quality,that,ok,82.57575757575758,0.7757575757575758,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+high_quality+that,,77.57575757575758
XRF55,high_quality,csitime,ok,88.78787878787878,0.8151515151515152,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+high_quality+csitime,,81.51515151515152
XRF55,high_quality,pa_csi,ok,83.93939393939394,0.7909090909090909,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+high_quality+pa_csi,,79.0909090909091
XRF55,high_quality,wiflexformer,ok,86.21212121212122,0.8136363636363636,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+high_quality+wiflexformer,,81.36363636363636
XRF55,high_quality,attentiongru,ok,59.84848484848485,0.5545454545454546,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+high_quality+attentiongru,,55.45454545454545
XRF55,high_quality,ei,ok,86.21212121212122,0.793939393939394,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+high_quality+ei,,79.39393939393939
XRF55,high_quality,fewsense,ok,82.57575757575758,0.7787878787878788,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+high_quality+fewsense,,77.87878787878788
XRF55,fast,cnn2dmodel,skipped,,,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+fast+cnn2dmodel,skipped_by_config,
XRF55,fast,efficientnetcsi,skipped,,,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+fast+efficientnetcsi,skipped_by_config,
XRF55,fast,visiontransformercsi,skipped,,,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+fast+visiontransformercsi,skipped_by_config,
XRF55,fast,mambacsi,skipped,,,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+fast+mambacsi,skipped_by_config,
XRF55,fast,graphneuralcsi,skipped,,,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+fast+graphneuralcsi,skipped_by_config,
XRF55,fast,csimodel,ok,85.15151515151516,0.803030303030303,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+fast+csimodel,,80.3030303030303
XRF55,fast,mlpmodel,ok,90.0,0.8409090909090909,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+fast+mlpmodel,,84.0909090909091
XRF55,fast,cnn1dmodel,ok,90.6060606060606,0.8469696969696969,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+fast+cnn1dmodel,,84.69696969696969
XRF55,fast,lstmmodel,ok,17.424242424242426,0.1469696969696969,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+fast+lstmmodel,,14.696969696969688
XRF55,fast,resnet1d,ok,88.63636363636364,0.8181818181818182,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+fast+resnet1d,,81.81818181818183
XRF55,fast,resnet2d,ok,87.57575757575758,0.8075757575757576,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+fast+resnet2d,,80.75757575757576
XRF55,fast,bilstmattention,ok,73.63636363636364,0.6909090909090909,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+fast+bilstmattention,,69.0909090909091
XRF55,fast,that,ok,87.27272727272727,0.8090909090909091,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+fast+that,,80.9090909090909
XRF55,fast,csitime,ok,89.0909090909091,0.8333333333333334,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+fast+csitime,,83.33333333333334
XRF55,fast,pa_csi,ok,84.84848484848484,0.7833333333333333,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+fast+pa_csi,,78.33333333333333
XRF55,fast,wiflexformer,ok,85.15151515151516,0.8106060606060606,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+fast+wiflexformer,,81.06060606060606
XRF55,fast,attentiongru,ok,22.424242424242426,0.2136363636363636,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+fast+attentiongru,,21.36363636363636
XRF55,fast,ei,ok,85.0,0.7954545454545454,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+fast+ei,,79.54545454545455
XRF55,fast,fewsense,ok,82.87878787878788,0.7757575757575758,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+fast+fewsense,,77.57575757575758
XRF55,robust,cnn2dmodel,skipped,,,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+robust+cnn2dmodel,skipped_by_config,
XRF55,robust,efficientnetcsi,skipped,,,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+robust+efficientnetcsi,skipped_by_config,
XRF55,robust,visiontransformercsi,skipped,,,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+robust+visiontransformercsi,skipped_by_config,
XRF55,robust,mambacsi,skipped,,,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+robust+mambacsi,skipped_by_config,
XRF55,robust,graphneuralcsi,skipped,,,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+robust+graphneuralcsi,skipped_by_config,
XRF55,robust,csimodel,ok,87.72727272727273,0.8015151515151515,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+robust+csimodel,,80.15151515151516
