train_loss,train_acc,val_loss,val_acc,epoch,lr
1.9315416718143086,28.42316975060338,2.7526550636856464,17.933032839665163,39.33104848861694,0.0003
1.5612650167721467,42.54223652453741,2.579176082353168,20.09014810045074,39.430800914764404,0.0003
1.3692540738434917,49.8390989541432,2.8780399367491505,16.065679330328397,39.7995069026947,0.0003
1.2449087507765042,54.505229283990346,2.9698468287069417,18.094011590470057,39.60195970535278,0.0003
1.1440950391758669,58.31053901850362,2.8343701368750716,24.46877012234385,39.62865138053894,0.0003
1.0600561826821786,61.3917940466613,2.099247296548857,29.587894397939472,39.61205768585205,0.0003
0.9923620231095956,63.773129525341915,2.830761687032499,26.400515132002575,39.6596200466156,0.0003
0.9226749853462533,66.6130329847144,2.549750345565393,28.976175144880877,39.64503240585327,0.0003
0.8936711539209417,67.31295253419147,2.232626131021508,29.13715389568577,39.65297055244446,0.0003
0.8421275990295103,69.75864843121481,3.9401976651939665,17.997424339987123,39.61133551597595,0.0003
0.7973732846644456,70.89300080450523,4.9591316510728305,15.357372826786865,39.643072843551636,0.0003
0.7597796903343231,72.3974255832663,3.2699052323392337,27.752736638763682,39.70615577697754,0.0003
0.6494590470604809,76.64521319388577,1.516163527543362,48.100450740502254,39.71256709098816,2.9999999999999997e-05
0.6266435423975305,77.98873692679003,1.5031344179790862,49.96780424983902,39.43739676475525,2.9999999999999997e-05
0.6085233275485633,78.55993563958165,1.5185273502691286,49.06632324533162,39.35643172264099,2.9999999999999997e-05
0.5867531545921765,79.66210780370072,1.5595299290290434,47.00579523502898,39.360769271850586,2.9999999999999997e-05
0.5770287096740158,79.77473853580048,1.5082472933543858,49.67804249839021,39.525389194488525,2.9999999999999997e-05
0.5626350056520893,80.28962188254224,1.5872721886987926,47.4243399871217,39.37201929092407,2.9999999999999997e-05
0.5644998991719581,79.97586484312149,1.5233617111397648,48.29362524146813,39.423580169677734,2.9999999999999997e-05
0.5614214198827168,80.37811745776348,1.5148815147660275,50.03219575016098,39.466543674468994,2.9999999999999997e-05
0.5440900031252437,80.57924376508447,1.4991887480078094,50.09658725048293,39.268309116363525,3e-06
0.5431134714201776,80.84473049074819,1.5166391425184949,50.160978750804894,39.39372944831848,3e-06
0.5358258442637044,81.01367658889782,1.493985250851299,50.676110753380556,39.28956961631775,3e-06
0.5293743688544245,81.68141592920354,1.508816221953206,50.09658725048293,39.4345977306366,3e-06
0.5362265881855259,81.02976669348351,1.5009699058164263,50.25756600128783,39.519514322280884,3e-06
0.532931269955846,81.40788415124699,1.5116772656278001,50.09658725048293,39.47825813293457,3e-06
0.5355273397527006,81.15044247787611,1.4707612449402818,51.416613007083065,39.51531791687012,3e-06
0.5313650490867449,81.2308930008045,1.4895776300682073,50.643915003219576,39.50129771232605,3e-06
0.527528711613972,81.93081255028157,1.494094620807203,50.06439150032196,39.30091595649719,3e-06
