epoch,train_loss,train_acc,val_loss,val_acc,lr
0.5813777446746826,1.5524029779434203,48.0,1.458507628476575,53.558052434456926,0.0003
0.2805800437927246,1.1526412928104401,72.4375,1.09724089402831,66.10486891385767,0.0003
0.31960368156433105,0.8683245360851288,82.9375,0.9179024017705453,74.34456928838951,0.0003
0.3287069797515869,0.6661791503429413,86.6875,0.7388422149843937,84.26966292134831,0.0003
0.3289494514465332,0.5200374400615693,91.0,0.598557198315524,86.89138576779027,0.0003
0.3290855884552002,0.4315731060504913,93.25,1.067225826701868,61.42322097378277,0.0003
0.33228135108947754,0.35598344743251803,95.0,0.7579617592391004,74.53183520599251,0.0003
0.33286190032958984,0.2928131681680679,96.375,0.47303856312112413,86.89138576779027,0.0003
0.3345146179199219,0.2585508117079735,97.1875,0.6680474714393473,79.21348314606742,0.0003
0.33318138122558594,0.21308239579200744,98.25,0.42006247175320255,87.64044943820225,0.0003
0.32862377166748047,0.18116520196199418,98.4375,0.5195442451519913,85.0187265917603,0.0003
0.3319096565246582,0.16137545108795165,98.875,0.33367506796947577,91.76029962546816,0.0003
0.3288092613220215,0.1421402736008167,98.9375,0.3284986291485333,90.2621722846442,0.0003
0.3322920799255371,0.11164211802184582,99.5,0.414793531546432,85.95505617977528,0.0003
0.334428071975708,0.10643887400627136,99.3125,0.44029256288478436,85.95505617977528,0.0003
0.3339245319366455,0.09519095838069916,99.625,0.44890086492349146,84.45692883895131,0.0003
0.3323385715484619,0.07256304539740085,99.9375,0.26304108239291757,91.94756554307116,0.0003
0.3295130729675293,0.06391772761940956,100.0,0.33114407716618943,89.88764044943821,0.0003
0.33133864402770996,0.07780907690525055,99.6875,0.699837141366822,75.46816479400749,0.0003
0.3317289352416992,0.06320002168416977,99.8125,0.422704913642969,85.95505617977528,0.0003
