run_signature,file_name,record_index,frames,features,antennas,input_representation,input_dtype,max_abs_imaginary,raw_is_nonnegative,raw_negative_rate,method,values,finite_values,nonfinite_count,negative_count_strict,negative_rate_strict,negative_count_meaningful,negative_rate_meaningful,negative_energy_fraction,meaningful_negative_tolerance,step_pairs,rising_step_count,rising_step_rate,falling_step_count,falling_step_rate,flat_step_count,flat_step_rate,zero_crossing_count,zero_crossing_rate,negative_negative_pair_count,negative_negative_pair_rate,comparable_abs_slope_count,abs_slope_direction_disagreement_count,abs_slope_direction_disagreement_rate,meaningful_original_slope_count,abs_slope_direction_changed_or_lost_count,abs_slope_direction_changed_or_lost_rate,minimum,p01,p05,median,p95,p99,maximum,mean,std
cc8a7f0f52562f9c,01_01_02.npy,0,1000,30,9,real_reader_values_nonnegative,float64,0.0,True,0.0,savgol_w7_p3,270000,270000,0,0,0.0,0,0.0,0.0,9.64990510523992e-06,269730,135040,0.5006487969450932,134676,0.4992992992992993,14,5.1903755607459314e-05,0,0.0,0,0.0,269716,0,0.0,269716,0,0.0,0.13421954085409077,1.6221400551621654,3.62746446576979,9.645051573439936,18.143290314199355,20.180006047085936,24.376346177203708,10.435385933901452,4.513693089337317
cc8a7f0f52562f9c,01_01_02.npy,0,1000,30,9,real_reader_values_nonnegative,float64,0.0,True,0.0,bandpass_fs1000,270000,270000,0,131629,0.4875148148148148,131629,0.4875148148148148,0.4181783061090513,9.64990510523992e-06,269730,133041,0.49323768212657104,136666,0.5066770474177882,23,8.527045564082602e-05,6263,0.023219515812108404,128351,0.47584992399807213,269707,131555,0.48777006158535,269707,131555,0.48777006158535,-8.645636162673526,-4.00520325294397,-2.515883270923914,0.03802823752942705,2.8571445419766746,4.820373575342381,9.574489661303321,0.10610291036234688,1.65158302859352
cc8a7f0f52562f9c,01_01_02.npy,0,1000,30,9,real_reader_values_nonnegative,float64,0.0,True,0.0,bandpass_fs200,270000,270000,0,138162,0.5117111111111111,138160,0.5117037037037037,0.45156945292693584,9.64990510523992e-06,269730,135376,0.5018944870796722,134351,0.4980943906869833,3,1.1122233344455567e-05,33190,0.12304897490082675,121409,0.45011307603900197,269724,138010,0.5116711898088416,269727,138013,0.5116766211762264,-6.341619300970286,-3.2833435892372256,-2.006194549367927,-0.029254218329431626,2.1813499634376017,3.8424893923880887,9.247508923573436,0.018198264741885697,1.2968058685079786
cc8a7f0f52562f9c,01_01_02.npy,0,1000,30,9,real_reader_values_nonnegative,float64,0.0,True,0.0,hampel_w5_s3,270000,270000,0,0,0.0,0,0.0,0.0,9.64990510523992e-06,269730,134486,0.4985948911874838,133916,0.4964816668520372,1328,0.004923441960478997,0,0.0,0,0.0,268402,0,0.0,268402,0,0.0,0.0,1.5996196324470926,3.6074149458311333,9.643842545824334,18.2973631550016,20.3677598735459,26.1434483507066,10.43394973084565,4.542148285367254
cc8a7f0f52562f9c,01_01_03.npy,0,1000,30,9,real_reader_values_nonnegative,float64,0.0,True,0.0,raw,270000,270000,0,0,0.0,0,0.0,0.0,9.802337297910499e-06,269730,134900,0.5001297593890186,134824,0.49984799614429243,6,2.2244466688911134e-05,0,0.0,0,0.0,269724,0,0.0,269724,0,0.0,0.0,2.08713361514314,4.239774329619074,9.802161849540624,18.571778625734638,21.010098588840446,27.0574821938434,10.64515502149765,4.49449505019633
cc8a7f0f52562f9c,01_01_03.npy,0,1000,30,9,real_reader_values_nonnegative,float64,0.0,True,0.0,wavelet,270000,270000,0,0,0.0,0,0.0,0.0,9.802337297910499e-06,269730,135594,0.5027027027027027,134127,0.4972639305972639,9,3.33667000333667e-05,0,0.0,0,0.0,269721,0,0.0,269721,0,0.0,0.2315543177113067,2.115396571301705,4.263086736195543,9.799676160851124,18.372811085789643,20.82584774404409,25.83981865037286,10.645316477293191,4.460563361814277
cc8a7f0f52562f9c,01_01_03.npy,0,1000,30,9,real_reader_values_nonnegative,float64,0.0,True,0.0,butterworth_o5_c0.3,270000,270000,0,0,0.0,0,0.0,0.0,9.802337297910499e-06,269730,135134,0.5009972935898862,134589,0.4989767545323101,7,2.5951877803729657e-05,0,0.0,0,0.0,269723,0,0.0,269723,0,0.0,0.2360819463260527,2.1179017873536377,4.263354757884273,9.79958741519128,18.393068892017784,20.84008944870913,25.50145546817327,10.645290073002574,4.462394285237598
cc8a7f0f52562f9c,01_01_03.npy,0,1000,30,9,real_reader_values_nonnegative,float64,0.0,True,0.0,savgol_w7_p3,270000,270000,0,0,0.0,0,0.0,0.0,9.802337297910499e-06,269730,135022,0.5005820635450265,134700,0.49938827716605494,8,2.965928891854818e-05,0,0.0,0,0.0,269722,0,0.0,269722,0,0.0,0.23066461172925906,2.1143289429074166,4.263331910711106,9.800801033924126,18.402639636534115,20.857401458215904,25.677245833392927,10.645175800333375,4.464409787243371
cc8a7f0f52562f9c,01_01_03.npy,0,1000,30,9,real_reader_values_nonnegative,float64,0.0,True,0.0,bandpass_fs1000,270000,270000,0,124441,0.4608925925925926,124441,0.4608925925925926,0.5219059618625645,9.802337297910499e-06,269730,135918,0.5039039039039039,133785,0.495995995995996,27,0.0001001001001001001,6511,0.0241389537685834,120983,0.4485337189040893,269701,124245,0.46067682359353507,269703,124247,0.46068082297935137,-8.508235149030039,-5.531683045274503,-3.3345653095048755,0.12918586366493023,2.7129154748497113,5.1261657175958115,12.234405403003118,0.013201145993198493,1.9023844985329303
cc8a7f0f52562f9c,01_01_03.npy,0,1000,30,9,real_reader_values_nonnegative,float64,0.0,True,0.0,bandpass_fs200,270000,270000,0,139152,0.5153777777777778,139150,0.5153703703703704,0.5161575130371688,9.802337297910499e-06,269730,134832,0.499877655433211,134892,0.5001001001001001,6,2.2244466688911134e-05,30156,0.11180068957846735,123908,0.45937789641493343,269723,139057,0.51555484700971,269724,139058,0.5155566430870074,-7.962517801161034,-4.1010480850065525,-2.2450509575968303,-0.04340046226023275,2.211907401457612,3.8364599576192275,9.787357446556646,-0.03505875827144679,1.4265523664275035
cc8a7f0f52562f9c,01_01_03.npy,0,1000,30,9,real_reader_values_nonnegative,float64,0.0,True,0.0,hampel_w5_s3,270000,270000,0,0,0.0,0,0.0,0.0,9.802337297910499e-06,269730,134267,0.4977829681533385,134218,0.4976013050087124,1245,0.0046157268379490605,0,0.0,0,0.0,268485,0,0.0,268485,0,0.0,0.0,2.0925864076328473,4.243604882226061,9.80020477678255,18.553146011635476,20.9930066881589,27.0574821938434,10.643787583037842,4.490394525967474
cc8a7f0f52562f9c,01_01_04.npy,0,1000,30,9,real_reader_values_nonnegative,float64,0.0,True,0.0,raw,270000,270000,0,0,0.0,0,0.0,0.0,9.283054204677199e-06,269730,134913,0.5001779557335113,134807,0.4997849701553405,10,3.7074111148185224e-05,0,0.0,0,0.0,269720,0,0.0,269720,0,0.0,0.0,1.9747514193178455,4.03317717472445,9.28274824375359,18.2480058516732,20.25121697723918,25.2089290075937,10.305512979546597,4.477561793799202
cc8a7f0f52562f9c,01_01_04.npy,0,1000,30,9,real_reader_values_nonnegative,float64,0.0,True,0.0,wavelet,270000,270000,0,0,0.0,0,0.0,0.0,9.283054204677199e-06,269730,135317,0.501675749823898,134401,0.4982797612427242,12,4.448893337782227e-05,0,0.0,0,0.0,269718,0,0.0,269718,0,0.0,0.20071930714855213,2.013374871412077,4.063325787028129,9.266231474235166,18.08818811267694,19.929044699619126,24.290406452296896,10.305504144551382,4.444137365736752
cc8a7f0f52562f9c,01_01_04.npy,0,1000,30,9,real_reader_values_nonnegative,float64,0.0,True,0.0,butterworth_o5_c0.3,270000,270000,0,0,0.0,0,0.0,0.0,9.283054204677199e-06,269730,134867,0.5000074148222297,134856,0.49996663329996666,7,2.5951877803729657e-05,0,0.0,0,0.0,269723,0,0.0,269723,0,0.0,0.17171473031896914,2.013797013105044,4.060152000781302,9.264761205698335,18.10246894555478,19.947734230088837,24.2389230240891,10.305460748769619,4.446101511261815
cc8a7f0f52562f9c,01_01_04.npy,0,1000,30,9,real_reader_values_nonnegative,float64,0.0,True,0.0,savgol_w7_p3,270000,270000,0,0,0.0,0,0.0,0.0,9.283054204677199e-06,269730,135224,0.5013309605902199,134499,0.49864308753197645,7,2.5951877803729657e-05,0,0.0,0,0.0,269723,0,0.0,269723,0,0.0,0.08893334296108266,2.0157552194254476,4.058454786350211,9.268986699623357,18.11493308721747,19.96297585442327,24.16959985263714,10.305572465920214,4.4483420096355655
cc8a7f0f52562f9c,01_01_04.npy,0,1000,30,9,real_reader_values_nonnegative,float64,0.0,True,0.0,bandpass_fs1000,270000,270000,0,124577,0.4613962962962963,124573,0.4613814814814815,0.44436368406167964,9.283054204677199e-06,269730,136316,0.5053794535276017,133394,0.49454639825010194,20,7.414822229637045e-05,7152,0.02651540429318207,120858,0.44807029251473696,269709,124375,0.461145160154092,269710,124376,0.4611471580586556,-8.947387908142339,-4.176481428423885,-2.640784801720877,0.12877426599734867,2.804772054709939,4.888767662237072,9.270068709957341,0.10057939118330762,1.6775151919392355
cc8a7f0f52562f9c,01_01_04.npy,0,1000,30,9,real_reader_values_nonnegative,float64,0.0,True,0.0,bandpass_fs200,270000,270000,0,134836,0.4993925925925926,134836,0.4993925925925926,0.48664847029617025,9.283054204677199e-06,269730,134781,0.49968857746635525,134945,0.5002965928891855,4,1.482964445927409e-05,29933,0.11097393689986283,119763,0.4440106773440107,269724,134680,0.4993252361673414,269726,134682,0.4993289486367647,-8.088886990455586,-3.664786118723305,-2.1632219210720267,0.0017266109335341978,2.311331578494265,3.803366788456641,6.951999393914852,0.015730638459377867,1.3888753456919711
cc8a7f0f52562f9c,01_01_04.npy,0,1000,30,9,real_reader_values_nonnegative,float64,0.0,True,0.0,hampel_w5_s3,270000,270000,0,0,0.0,0,0.0,0.0,9.283054204677199e-06,269730,134262,0.4977644310977644,134269,0.49779038297556816,1199,0.0044451859266674085,0,0.0,0,0.0,268531,0,0.0,268531,0,0.0,0.0,1.980821388005398,4.035933026107654,9.276889293329798,18.229939872356915,20.200727706947816,25.2089290075937,10.30280219804805,4.4727411557737895
cc8a7f0f52562f9c,01_01_05.npy,0,1000,30,9,real_reader_values_nonnegative,float64,0.0,True,0.0,raw,270000,270000,0,0,0.0,0,0.0,0.0,9.064979037169748e-06,269730,134565,0.49888777666555445,135155,0.5010751492232973,10,3.7074111148185224e-05,0,0.0,0,0.0,269720,0,0.0,269720,0,0.0,0.0,2.1071638394009002,4.00092352915785,9.064699902207309,18.3270252200286,20.15120541042503,27.2469606412341,10.237001189025383,4.534148472162317
cc8a7f0f52562f9c,01_01_05.npy,0,1000,30,9,real_reader_values_nonnegative,float64,0.0,True,0.0,wavelet,270000,270000,0,0,0.0,0,0.0,0.0,9.064979037169748e-06,269730,134652,0.4992103214325437,135068,0.5007526044563082,10,3.7074111148185224e-05,0,0.0,0,0.0,269720,0,0.0,269720,0,0.0,0.25667735418048615,2.156559762379311,4.03220706756645,9.046032276699325,18.189673381899716,19.803097280300815,25.827294716514377,10.237009584266218,4.502226953777591
cc8a7f0f52562f9c,01_01_05.npy,0,1000,30,9,real_reader_values_nonnegative,float64,0.0,True,0.0,butterworth_o5_c0.3,270000,270000,0,0,0.0,0,0.0,0.0,9.064979037169748e-06,269730,135154,0.5010714418121825,134566,0.4988914840766693,10,3.7074111148185224e-05,0,0.0,0,0.0,269720,0,0.0,269720,0,0.0,0.2922067281899131,2.1603339896267557,4.035711578968686,9.045408145589064,18.20017416577636,19.83241944008479,26.170877058651076,10.237006341489732,4.504342862105986
cc8a7f0f52562f9c,01_01_05.npy,0,1000,30,9,real_reader_values_nonnegative,float64,0.0,True,0.0,savgol_w7_p3,270000,270000,0,0,0.0,0,0.0,0.0,9.064979037169748e-06,269730,135450,0.5021688355021688,134276,0.4978163348533719,4,1.482964445927409e-05,0,0.0,0,0.0,269726,0,0.0,269726,0,0.0,0.32464678943442055,2.1585429885924063,4.030931619774747,9.049740245027746,18.210130894388406,19.851980019454096,26.397805742681527,10.237027664736424,4.506323901190454
cc8a7f0f52562f9c,01_01_05.npy,0,1000,30,9,real_reader_values_nonnegative,float64,0.0,True,0.0,bandpass_fs1000,270000,270000,0,150469,0.5572925925925926,150469,0.5572925925925926,0.5249364175964766,9.064979037169748e-06,269730,135688,0.5030511993474956,134018,0.4968598227857487,24,8.897786675564454e-05,7190,0.026656285915545176,146775,0.5441552663774886,269706,150338,0.5574143697211037,269706,150338,0.5574143697211037,-7.520080858365731,-4.048668639710234,-2.624074577463982,-0.1481388286423645,2.4289307392021127,4.424424175377909,10.88024023935686,-0.12911391532528194,1.5469640349510898
cc8a7f0f52562f9c,01_01_05.npy,0,1000,30,9,real_reader_values_nonnegative,float64,0.0,True,0.0,bandpass_fs200,270000,270000,0,135250,0.5009259259259259,135249,0.5009222222222223,0.4919142712644773,9.064979037169748e-06,269730,135207,0.501267934601268,134519,0.4987172357542728,4,1.482964445927409e-05,32514,0.12054276498720944,118827,0.44054054054054054,269725,134929,0.5002465474093984,269726,134930,0.5002484002283799,-6.672382440085306,-3.5890509327518245,-2.2198498099133612,-0.0022041536068693815,2.111581579939218,3.7570638318039116,8.346525995402892,-0.006402549771132546,1.3328615773075874
cc8a7f0f52562f9c,01_01_05.npy,0,1000,30,9,real_reader_values_nonnegative,float64,0.0,True,0.0,hampel_w5_s3,270000,270000,0,0,0.0,0,0.0,0.0,9.064979037169748e-06,269730,133955,0.4966262558855151,134504,0.49866162458755053,1271,0.0047121195269343415,0,0.0,0,0.0,268459,0,0.0,268459,0,0.0,0.0,2.112020122643458,4.00790304687532,9.059505696080175,18.310615496753435,20.104649312888764,27.2469606412341,10.235786581914658,4.53095272819793
cc8a7f0f52562f9c,01_01_06.npy,0,1000,30,9,real_reader_values_nonnegative,float64,0.0,True,0.0,raw,270000,270000,0,0,0.0,0,0.0,0.0,9.19749465171988e-06,269730,134756,0.49959589218848477,134973,0.5004004004004003,1,3.7074111148185224e-06,0,0.0,0,0.0,269729,0,0.0,269729,0,0.0,0.0,1.99635623195677,3.8427015714484356,9.197379219358865,18.360897214784053,20.242131238450764,25.736571805733,10.224858706965255,4.535400433457569
cc8a7f0f52562f9c,01_01_06.npy,0,1000,30,9,real_reader_values_nonnegative,float64,0.0,True,0.0,wavelet,270000,270000,0,0,0.0,0,0.0,0.0,9.19749465171988e-06,269730,135168,0.50112334556779,134547,0.4988210432654877,15,5.5611166722277836e-05,0,0.0,0,0.0,269715,0,0.0,269715,0,0.0,0.28619678598382,2.036159630217357,3.864301503127595,9.185736039358085,18.180511616186102,19.909814671692494,24.719603641316446,10.224933457324765,4.500351859109773
cc8a7f0f52562f9c,01_01_06.npy,0,1000,30,9,real_reader_values_nonnegative,float64,0.0,True,0.0,butterworth_o5_c0.3,270000,270000,0,0,0.0,0,0.0,0.0,9.19749465171988e-06,269730,135615,0.5027805583361139,134109,0.4971971971971972,6,2.2244466688911134e-05,0,0.0,0,0.0,269724,0,0.0,269724,0,0.0,0.33794595450962983,2.0297729715466954,3.8618800400404925,9.183053125185472,18.183996506556266,19.93428620842825,24.683561196233576,10.224875061299562,4.502181727586429
cc8a7f0f52562f9c,01_01_06.npy,0,1000,30,9,real_reader_values_nonnegative,float64,0.0,True,0.0,savgol_w7_p3,270000,270000,0,0,0.0,0,0.0,0.0,9.19749465171988e-06,269730,135095,0.5008527045564083,134626,0.49911392874355837,9,3.33667000333667e-05,0,0.0,0,0.0,269721,0,0.0,269721,0,0.0,0.2822911059951141,2.0280256176254956,3.8665289483495204,9.18514797457075,18.195485889990078,19.962975267966133,25.1270172195469,10.224815810415732,4.504412056835033
cc8a7f0f52562f9c,01_01_06.npy,0,1000,30,9,real_reader_values_nonnegative,float64,0.0,True,0.0,bandpass_fs1000,270000,270000,0,133697,0.4951740740740741,133696,0.49517037037037037,0.5343477900639645,9.19749465171988e-06,269730,134499,0.49864308753197645,135202,0.5012493975456939,29,0.00010751492232973715,6863,0.02544396248099952,130081,0.4822637452267082,269700,133491,0.4949610678531702,269701,133492,0.49496294044145184,-10.143762038042869,-4.807993437890413,-3.0030177592055383,0.013427876519724992,2.7172957896035834,4.356949188849381,7.953563571975848,-0.012642356179703872,1.707170094526421
cc8a7f0f52562f9c,01_01_06.npy,0,1000,30,9,real_reader_values_nonnegative,float64,0.0,True,0.0,bandpass_fs200,270000,270000,0,137221,0.508225925925926,137220,0.5082222222222222,0.5134521686827637,9.19749465171988e-06,269730,134601,0.49902124346568794,135125,0.5009639268898528,4,1.482964445927409e-05,34131,0.12653764875987097,120014,0.44494123753383014,269722,137086,0.5082492343968975,269726,137090,0.5082565269940607,-7.848533763830682,-3.7970289249330653,-2.0741348752987205,-0.019157272872556447,2.020799744117746,3.520924614074627,9.302499982964441,-0.0231870755574928,1.3137522454702653
cc8a7f0f52562f9c,01_01_06.npy,0,1000,30,9,real_reader_values_nonnegative,float64,0.0,True,0.0,hampel_w5_s3,270000,270000,0,0,0.0,0,0.0,0.0,9.19749465171988e-06,269730,134204,0.497549401253105,134127,0.4972639305972639,1399,0.005186668149631112,0,0.0,0,0.0,268331,0,0.0,268331,0,0.0,0.0,1.9978031481900345,3.846576910267842,9.19267510356791,18.343201096750043,20.18076480554576,25.736571805733,10.22365776468804,4.530732848604837
cc8a7f0f52562f9c,01_01_07.npy,0,1000,30,9,real_reader_values_nonnegative,float64,0.0,True,0.0,raw,270000,270000,0,0,0.0,0,0.0,0.0,9.49465801385249e-06,269730,134496,0.49863196529863196,135228,0.5013457902346792,6,2.2244466688911134e-05,0,0.0,0,0.0,269724,0,0.0,269724,0,0.0,0.0,1.5793623347603623,3.8299569273034635,9.493908816725881,18.474819147660295,20.26745029307291,27.3399610897466,10.444395532125121,4.610923832883383
cc8a7f0f52562f9c,01_01_07.npy,0,1000,30,9,real_reader_values_nonnegative,float64,0.0,True,0.0,wavelet,270000,270000,0,0,0.0,0,0.0,0.0,9.49465801385249e-06,269730,133493,0.494913431950469,136223,0.5050346642939235,14,5.1903755607459314e-05,0,0.0,0,0.0,269716,0,0.0,269716,0,0.0,0.06547166847374734,1.5893497198256368,3.8613187319303863,9.483899118366422,18.30599828123027,19.92284680667591,24.831455779418256,10.444454118512539,4.576890821378069
cc8a7f0f52562f9c,01_01_07.npy,0,1000,30,9,real_reader_values_nonnegative,float64,0.0,True,0.0,butterworth_o5_c0.3,270000,270000,0,0,0.0,0,0.0,0.0,9.49465801385249e-06,269730,133815,0.49610721832944055,135903,0.5038482927371817,12,4.448893337782227e-05,0,0.0,0,0.0,269718,0,0.0,269718,0,0.0,0.07284690732880003,1.5875111921268608,3.8611826188004827,9.484865715201108,18.310860457526505,19.934733619930807,25.036267656672116,10.444437126038267,4.578670433349062
cc8a7f0f52562f9c,01_01_07.npy,0,1000,30,9,real_reader_values_nonnegative,float64,0.0,True,0.0,savgol_w7_p3,270000,270000,0,0,0.0,0,0.0,0.0,9.49465801385249e-06,269730,134529,0.49875430986542096,135193,0.5012160308456605,8,2.965928891854818e-05,0,0.0,0,0.0,269722,0,0.0,269722,0,0.0,0.1149810546936964,1.5900505314035878,3.861276823497213,9.485520308970674,18.327900989290868,19.957567221027155,25.39038671483992,10.444472682826486,4.580818751121306
cc8a7f0f52562f9c,01_01_07.npy,0,1000,30,9,real_reader_values_nonnegative,float64,0.0,True,0.0,bandpass_fs1000,270000,270000,0,131144,0.4857185185185185,131144,0.4857185185185185,0.5719712718972276,9.49465801385249e-06,269730,132471,0.49112445779112446,137235,0.5087865643421199,24,8.897786675564454e-05,5675,0.021039558076595112,128168,0.47517146776406033,269705,131005,0.4857344135258894,269706,131006,0.4857363202895004,-11.897111787429008,-6.522555729829447,-3.8066011546270415,0.04620888803706942,3.1826995685231307,4.902578595656185,8.152378195397182,0.00046360811071819493,2.024966528888835
cc8a7f0f52562f9c,01_01_07.npy,0,1000,30,9,real_reader_values_nonnegative,float64,0.0,True,0.0,bandpass_fs200,270000,270000,0,133507,0.4944703703703704,133505,0.49446296296296294,0.5265302349845186,9.49465801385249e-06,269730,134866,0.5000037074111148,134861,0.49998517035554074,3,1.1122233344455567e-05,31159,0.11551922292663033,117790,0.43669595521447374,269726,133176,0.49374550469735956,269727,133177,0.49374738161177784,-10.38972244739158,-4.456817212355607,-2.3416279794518013,0.01391824674203453,2.3067754156847204,3.7886103442759684,8.29516134496306,0.00805027569142164,1.440890489550238
cc8a7f0f52562f9c,01_01_07.npy,0,1000,30,9,real_reader_values_nonnegative,float64,0.0,True,0.0,hampel_w5_s3,270000,270000,0,0,0.0,0,0.0,0.0,9.49465801385249e-06,269730,133774,0.495955214473733,134505,0.4986653319986653,1451,0.005379453527601676,0,0.0,0,0.0,268279,0,0.0,268279,0,0.0,0.0,1.5839376815201176,3.83113224273264,9.489464282116934,18.456060524790786,20.21805712110281,27.3399610897466,10.442427631028165,4.606054897474962
cc8a7f0f52562f9c,01_01_08.npy,0,1000,30,9,real_reader_values_nonnegative,float64,0.0,True,0.0,raw,270000,270000,0,0,0.0,0,0.0,0.0,9.304247317515105e-06,269730,134647,0.49919178437696954,135081,0.5008008008008008,2,7.414822229637045e-06,0,0.0,0,0.0,269728,0,0.0,269728,0,0.0,0.0,1.9921870473493697,4.10755919195228,9.30411117832062,18.430260239225355,20.292531300677815,25.3085511051694,10.34470453234635,4.495251980786594
cc8a7f0f52562f9c,01_01_08.npy,0,1000,30,9,real_reader_values_nonnegative,float64,0.0,True,0.0,wavelet,270000,270000,0,0,0.0,0,0.0,0.0,9.304247317515105e-06,269730,134560,0.49886923960998036,135157,0.501082564045527,13,4.819634449264079e-05,0,0.0,0,0.0,269717,0,0.0,269717,0,0.0,0.08232691081217497,2.040158320663045,4.1565740289609305,9.293710291973774,18.291084281316493,20.029795251529084,23.746000215349238,10.344620111001445,4.458854225217825
