half_window,full_window_frames,nominal_window_duration_ms,sample_index,file_name,frames,values,replaced_values,frames_with_any_replacement,frames_with_at_least_1pct_channels_replaced,absolute_change_sum,raw_total_variation,filtered_total_variation,raw_dynamic_peak_sum,filtered_dynamic_peak_sum,waveform_correlation,normalized_mae,replacement_run_count,replacement_rate,total_variation_retention,dynamic_peak_retention
2,5,25.0,5,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_05.npy,1000,270000,15642,1000,998,15391.65770257625,177238.14600795193,151796.3980750102,1564.4998854664696,1533.6743661502846,0.9981249814845079,0.012678306922792835,15128,0.05793333333333334,0.8564544455808047,0.9802968861790654
2,5,25.0,6,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_06.npy,1000,270000,16416,1000,995,17160.24558408369,185142.61518412142,156686.84915104246,1444.0023514174734,1427.7241328134155,0.997777986030718,0.014145709222071914,15867,0.0608,0.8463035319838161,0.9887270137835449
2,5,25.0,7,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_07.npy,1000,270000,16791,1000,999,17309.183575061612,184121.80661950065,155495.85355536334,1475.2432330106344,1450.3154818014882,0.9978460553164294,0.014300045702615801,16204,0.06218888888888889,0.8445270900296201,0.9831026161304436
2,5,25.0,8,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_08.npy,1000,270000,15540,1000,998,15976.253095561427,186673.95447394514,160904.9243070066,1530.0137443173405,1511.3722785245595,0.9979454578481455,0.013753026405133914,15003,0.057555555555555554,0.861957013555765,0.9878161448797321
2,5,25.0,9,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_09.npy,1000,270000,15320,1000,996,15291.895355944782,183196.47781954164,157899.4149638635,1686.3084039325906,1652.9627159446322,0.9981622164902028,0.012294198959238613,14833,0.05674074074074074,0.8619129409212927,0.9802256290070109
2,5,25.0,10,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_10.npy,1000,270000,15922,1000,994,16295.942836013184,185293.86044866298,158404.57440100936,1521.7215977210972,1500.7483245740893,0.9979168891814483,0.013655215172592062,15401,0.05897037037037037,0.85488301672519,0.986217404564398
2,5,25.0,11,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_11.npy,1000,270000,16735,1000,1000,17130.9945242484,185275.02464748741,157061.48258221903,1625.5695026751205,1596.8615598744527,0.9980529059934458,0.013633934721613372,16122,0.061981481481481485,0.8477207485523279,0.9823397629240556
2,5,25.0,12,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_12.npy,1000,270000,15423,1000,995,15451.770676530301,178958.59774310322,153317.24398387154,1462.4291027953996,1438.3293820408744,0.998016326502531,0.013688766617522878,14876,0.05712222222222222,0.8567190731118709,0.9835207595989036
2,5,25.0,13,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_13.npy,1000,270000,14956,1000,994,15581.961406395287,187043.52179781935,161570.20418009115,1598.7200993537626,1573.619339695236,0.9980661703379226,0.013038203440222784,14503,0.05539259259259259,0.8638107464354577,0.9842994657609716
2,5,25.0,14,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_14.npy,1000,270000,15073,1000,994,15093.23203839128,188144.32712057483,163458.02284434484,1543.3187931557575,1524.899955849782,0.9980731883901826,0.01255898664835035,14545,0.055825925925925925,0.868790599992901,0.9880654357429854
2,5,25.0,15,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_15.npy,1000,270000,15444,1000,997,15507.357778578551,181647.3476933292,156151.42894733572,1563.991395191593,1543.1162349320734,0.9981202488618968,0.012709650763248672,14922,0.0572,0.8596405669019862,0.9866526373970477
2,5,25.0,16,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_16.npy,1000,270000,13796,1000,996,14549.337803321603,191438.05417539156,167903.0973157528,1664.7093030566684,1650.0884532325451,0.9982789299805227,0.011616722921516895,13361,0.0510962962962963,0.8770622854425979,0.9912171753967632
2,5,25.0,17,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_17.npy,1000,270000,14423,1000,996,14947.242005358326,186172.28504575358,161681.1393090777,1707.7279699529035,1691.0679522102348,0.9981079913283712,0.012295189324992305,13931,0.05341851851851852,0.8684490243504454,0.9902443374847762
2,5,25.0,18,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_18.npy,1000,270000,15938,1000,998,16375.651821360181,185103.17462064244,158467.7820258917,1495.4337497887764,1477.1332790933088,0.9979341365959596,0.013805325619279132,15380,0.059029629629629626,0.8561051551420534,0.9877624330077796
2,5,25.0,19,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_19.npy,1000,270000,14705,1000,994,15335.04524915065,187094.54114981001,161833.44207608345,1594.4619930692852,1573.6425093983796,0.9981223501137683,0.012788076824797098,14248,0.05446296296296296,0.8649821693434682,0.9869426278196642
2,5,25.0,20,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_20.npy,1000,270000,13331,1000,986,14500.261332111379,194666.90400633932,170913.63619164174,1619.7234014666583,1598.6968293964953,0.9980708669725565,0.012222090321464875,12894,0.04937407407407408,0.8779799373912883,0.9870184180514257
2,5,25.0,21,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_02_01.npy,1000,270000,17830,1000,999,16682.973642525896,172745.18139386753,145041.10604523955,1168.153343757705,1122.7428357116335,0.9983687740009388,0.012485153355484443,17175,0.06603703703703703,0.8396246128251686,0.9611262440083462
2,5,25.0,22,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_02_02.npy,1000,270000,17944,1000,1000,16568.391355372285,173595.04139783003,146173.24641264215,1187.4577767545757,1168.327554296834,0.9983963449126191,0.012429820304541872,17320,0.06645925925925926,0.8420358394780125,0.9838897661607588
2,5,25.0,23,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_02_03.npy,1000,270000,18617,1000,1000,17259.45329976281,173067.82155808914,144633.2083846966,1100.52811486348,1075.471783654472,0.9984013702676022,0.012518142117499565,17860,0.06895185185185185,0.8357024840469917,0.9772324478851535
2,5,25.0,24,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_02_04.npy,1000,270000,18309,1000,1000,16418.552767247882,168811.1605070987,141670.2142027368,1103.265760238938,1081.4900125069273,0.9984936153910331,0.012289100646044153,17590,0.06781111111111111,0.8392230334603937,0.9802624639349865
2,5,25.0,25,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_02_05.npy,1000,270000,19140,1000,998,17322.054057359746,168789.9882174528,140216.67085026007,1158.3055590818303,1139.1116831453216,0.9984080742490927,0.012865157056683287,18354,0.07088888888888889,0.8307167524036934,0.9834293500656913
2,5,25.0,26,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_02_06.npy,1000,270000,18928,1000,999,17560.022111070186,174391.2452172639,145281.92675819847,1000.3509416305885,976.9379194625999,0.998279455608797,0.013548904285315353,18157,0.07010370370370371,0.8330803910322457,0.9765951915536512
2,5,25.0,27,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_02_07.npy,1000,270000,18317,998,998,17173.329665541423,173927.1379518293,145598.38074685814,1167.8555753713856,1147.784206648003,0.9983688194730801,0.0132832484071346,17598,0.06784074074074074,0.837122846160919,0.9828134838359617
2,5,25.0,28,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_02_08.npy,1000,270000,18607,1000,1000,17155.55942453414,171808.1611936577,143869.57231790776,1125.2497177465789,1103.907330510464,0.9983864591810427,0.012626084764487936,17922,0.06891481481481482,0.837384972392212,0.9810331992094562
2,5,25.0,29,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_02_09.npy,1000,270000,18311,1000,999,16637.81725564394,170159.80270982403,142282.95828101883,1085.2205561206733,1058.225165769637,0.9984054266429719,0.01318923518096509,17692,0.06781851851851851,0.8361725625861004,0.9751245125253281
2,5,25.0,30,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_02_10.npy,1000,270000,18918,1000,999,17469.859978636938,169568.4043185268,140858.361659816,1038.6828958505512,1021.7557232022551,0.9982802744613606,0.01378199937759806,18206,0.07006666666666667,0.8306875459842139,0.9837032334739325
5,11,55.0,1,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_01.npy,1000,270000,5031,947,697,7018.407517351889,182653.30049665805,172766.97394627822,1647.9074550330538,1632.741130286879,0.9988838401949662,0.0064329788670208195,4674,0.01863333333333333,0.9458738138128485,0.9907966162178261
5,11,55.0,2,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_02.npy,1000,270000,5466,953,707,7645.488568834182,188559.41739177622,178140.6115220014,1588.4336599956305,1573.3019260801939,0.9988360251160585,0.006547116733695594,5032,0.020244444444444443,0.944745237263184,0.9904738017730761
5,11,55.0,3,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_03.npy,1000,270000,5469,943,707,7577.489522500691,182526.19356765493,171906.40594641858,1617.6252862518363,1597.593184508004,0.998815508823867,0.0065421318671873155,5033,0.020255555555555554,0.941817733588467,0.9876163522454274
5,11,55.0,4,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_04.npy,1000,270000,5153,945,669,7187.617493432884,180427.84867812475,170630.00172660727,1703.9880174076184,1683.270327716266,0.9988740260238328,0.006538439524807777,4774,0.019085185185185184,0.9456965927194732,0.9878416459037831
5,11,55.0,5,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_05.npy,1000,270000,5484,961,717,7163.2116422120525,177238.14600795193,167245.64030713373,1564.4998854664696,1548.9205764627252,0.998950212964595,0.006113416034673299,5088,0.02031111111111111,0.943621021061855,0.9900419877633297
5,11,55.0,6,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_06.npy,1000,270000,6140,947,718,8612.57907644269,185142.61518412142,172673.15892924456,1444.0023514174734,1431.0218169570012,0.9986498940746158,0.007291842048107248,5715,0.022740740740740742,0.932649453814422,0.9910107248456139
5,11,55.0,7,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_07.npy,1000,270000,6143,966,752,8220.22397195049,184121.80661950065,172162.41367984813,1475.2432330106344,1450.9364265438935,0.9988104001895105,0.00701964289420125,5675,0.022751851851851853,0.9350462981043448,0.9835235262071759
5,11,55.0,8,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_08.npy,1000,270000,5549,943,705,7700.209139610402,186673.95447394514,176480.59730392203,1530.0137443173405,1517.900368949261,0.9987887021346806,0.0072531223457511194,5079,0.020551851851851852,0.9453948613305567,0.9920828323189448
5,11,55.0,9,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_09.npy,1000,270000,5171,940,692,7137.220593506964,183196.47781954164,173364.786476654,1686.3084039325906,1667.9194655689284,0.9989187144914673,0.006043709160704682,4799,0.01915185185185185,0.9463325307347209,0.9890951510881534
5,11,55.0,10,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_10.npy,1000,270000,5960,944,698,8217.95730287951,185293.86044866298,173667.4351039827,1521.7215977210972,1511.4802254914334,0.9987206058076697,0.007089796030101426,5495,0.022074074074074072,0.9372541253308202,0.9932698778508493
5,11,55.0,11,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_11.npy,1000,270000,6279,958,751,8558.38479492615,185275.02464748741,173160.65012043162,1625.5695026751205,1603.2492750305573,0.9988419806217083,0.006868484269411403,5752,0.023255555555555557,0.9346140984187957,0.9862692874049176
5,11,55.0,12,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_12.npy,1000,270000,5444,953,704,7457.533148565008,178958.59774310322,168433.75622065092,1462.4291027953996,1434.8931230597225,0.998841183187162,0.0071959956917937214,5049,0.020162962962962962,0.941188399690297,0.9811710669029748
5,11,55.0,13,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_13.npy,1000,270000,5339,948,682,7613.5032409493,187043.52179781935,176715.8095013532,1598.7200993537626,1583.6047931421544,0.9988580511969769,0.0065318407749338685,4910,0.019774074074074072,0.9447844426944138,0.9905453705012415
