variant,amplitude_max_abs_error,adjacent_phase_jump_early_mean_rad,adjacent_phase_jump_late_mean_rad,late_relative_rotation_mean_rad,late_relative_rotation_gt_pi_over_2,late_relative_rotation_gt_3pi_over_4,phase_channel_std,zscore_amplitude_channel_std,zscore_phase_to_amplitude_std_ratio,minmax_amplitude_channel_std,minmax_phase_to_amplitude_std_ratio,minmax_exact_zero_fraction,linear_cancellation_ratio_mean,linear_cancellation_ratio_p10,linear_cancellation_ratio_lt_0_5,linear_late_minus_early_ratio,cubic_cancellation_ratio_mean,cubic_cancellation_ratio_p10,cubic_cancellation_ratio_lt_0_5,cubic_late_minus_early_ratio,sample_index,length
common_only,0.0,0.8536406755447388,0.838474452495575,0.0,0.0,0.0,1.7974153757095337,1.0,1.7974153757095337,0.20877177641493042,8.609474932747618,0.000977230528681716,0.9478238648428127,0.9199353393409843,0.0,0.0019006159811744139,0.9960318946304365,0.9756619742542278,0.0,0.00012876689344165637,14,1137
detrend_first50_only,7.62939453125e-06,0.9415090084075928,1.2085453271865845,0.9502236247062683,0.18512222761858507,0.06346122713291241,1.8104496002197266,1.0,1.8104496002197266,0.2087717855900462,8.671907437601783,0.000977230528681716,0.8746877384678848,0.705590683227319,0.05664028144239226,-0.06756003054390836,0.9401910407018809,0.7632498600506492,0.04059415616143848,-0.05355568047121606,14,1137
detrend_fullspan50_only,7.62939453125e-06,1.2432193756103516,1.3577178716659546,1.3688876628875732,0.4318439371863364,0.20859640602234095,1.8069533109664917,0.9999999999999998,1.8069533109664921,0.20877178352818035,8.655160579794474,0.0009381413075344474,0.8077939291619454,0.43486878083413644,0.12475324929150787,-0.06451318834053965,0.8913463358486337,0.5376257756288108,0.08642626795661096,-0.07049518456544179,14,1137
robust_shared_first50,7.62939453125e-06,0.8536406755447388,0.838474452495575,3.362350398106173e-08,0.0,0.0,1.812596082687378,1.0,1.812596082687378,0.208771789297151,8.682188761181028,0.000977230528681716,0.9478238650285198,0.9199353502258403,0.0,0.0019006154839672496,0.9960318948326137,0.9756619528710915,0.0,0.00012876623968449685,14,1137
robust_window_limited,7.62939453125e-06,0.8810903429985046,0.8633239269256592,0.1334613859653473,0.0,0.0,1.8460776805877686,1.0,1.8460776805877686,0.2087717757617189,8.842563482789858,0.0009576859181080816,0.9375900389181728,0.9012074974893354,0.000977230528681716,0.004299074269246028,0.9947645022730885,0.9784296654760835,0.0009576859181080816,0.0034843483180324597,14,1137
robust_fullspan50,7.62939453125e-06,1.2673046588897705,1.3835301399230957,1.2785426378250122,0.38449085316496684,0.184757973126113,1.8196113109588623,1.0000000000000002,1.8196113109588619,0.20877179575335855,8.715790868171377,0.0009576859181080816,0.8074592862624348,0.4654016821679164,0.11560637154304701,-0.01848495425838559,0.8940305291744121,0.583814270845244,0.06819114629141014,-0.013627443151431828,14,1137
robust_first50,7.62939453125e-06,1.0746492147445679,1.7269893884658813,1.2443324327468872,0.3072284280395014,0.1558604500566618,1.8167674541473389,1.0,1.8167674541473389,0.20877178507076138,8.702169469555292,0.0009576859181080816,0.8097035055364183,0.49064899030104947,0.10356689142968827,-0.1658430699268536,0.9151797775462953,0.6038174940574785,0.06221049545587804,-0.13363141154643488,14,1137
no_calibration,7.62939453125e-06,0.7960625290870667,0.803152859210968,0.0001263119775103405,0.0,0.0,1.813189148902893,0.9999999999999997,1.8131891489028937,0.17960352705461052,10.095509696485927,0.0009170105456212746,0.9527241742874261,0.925457344390929,0.0,-0.000892312529006567,0.9960031661046935,0.9757925580925867,0.0,5.051768776886956e-05,15,1454
linear_reference,7.62939453125e-06,0.10743427276611328,0.10980978608131409,0.7722140550613403,0.0,0.0,0.3049239218235016,1.0,0.3049239218235016,0.1796035235002841,1.6977613572431904,0.0007641754546843956,0.9995049726513657,0.9985378305377971,0.0,-3.809251541520009e-05,1.0010915801021618,0.999510780335361,0.0,9.189352333072165e-06,15,1454
common_only,0.0,0.7960621118545532,0.8031614422798157,0.0,0.0,0.0,1.802240252494812,1.0,1.802240252494812,0.17960352561759937,10.034548299079772,0.0008864435274338989,0.9527233700467331,0.9254546303430257,0.0,-0.0008945390228363159,0.9960035750972505,0.9758066438337051,0.0,5.0635718701230736e-05,15,1454
detrend_first50_only,7.62939453125e-06,1.0006612539291382,1.3708925247192383,1.4719632863998413,0.46078338241347644,0.21753586016908902,1.8169150352478027,1.0000000000000002,1.8169150352478023,0.17960352126534498,10.116255084795945,0.0007336084364970197,0.8810662693567887,0.6047391593171659,0.0666208161393856,-0.062223638839931206,0.9772664966743043,0.7352657370246922,0.04581996026287636,-0.017373871283772102,15,1454
detrend_fullspan50_only,1.1444091796875e-05,1.3383818864822388,1.4844294786453247,1.4296966791152954,0.4282321649092809,0.2272252303600266,1.8126312494277954,0.9999999999999999,1.8126312494277956,0.17960352437090485,10.092403563776811,0.0007794589637780834,0.8327762632535577,0.5327211441062725,0.08861378572520251,-0.03167388479250799,0.9218038604174227,0.6313945716186277,0.04938101788170564,-0.02014419790864508,15,1454
robust_shared_first50,7.62939453125e-06,0.7960621118545532,0.8031614422798157,3.305329698832793e-08,0.0,0.0,1.812671422958374,1.0,1.812671422958374,0.1796035219329088,10.092627379743146,0.0007794589637780834,0.9527233699457232,0.925454678028747,0.0,-0.0008945384397507361,0.996003575004264,0.9758066341779108,0.0,5.0636356343058964e-05,15,1454
robust_window_limited,7.62939453125e-06,0.9757821559906006,0.9767726063728333,0.5862581133842468,0.16091954022988506,0.09195402298850575,1.8060283660888672,0.9999999999999999,1.8060283660888674,0.17960352873145674,10.055639657220997,0.0008100259819654593,0.9422054430717789,0.9243888823287827,0.022344490294971726,0.0009232446053101251,1.0096598746269154,0.9653644907055507,0.022145804676753783,0.0016710392140866226,15,1454
robust_fullspan50,7.62939453125e-06,1.3277716636657715,1.566349983215332,1.5292928218841553,0.48753997656818976,0.24308919920205185,1.8218697309494019,1.0,1.8218697309494019,0.17960352069598598,10.143841968628623,0.000840593000152835,0.8094772300712335,0.4543098636177257,0.11890570074889195,-0.06271979931637672,0.9010236411306032,0.5594216376632739,0.07614244230475317,-0.04039870876067064,15,1454
robust_first50,7.62939453125e-06,0.9869531393051147,1.4854389429092407,1.4686238765716553,0.47275260441404643,0.2023685127133403,1.813633680343628,0.9999999999999998,1.8136336803436284,0.17960352677487343,10.09798478298788,0.000840593000152835,0.8786075828441036,0.6016819336465422,0.06596362524835703,-0.11767380626754809,0.9639462231654712,0.687221868960683,0.046217331499312245,-0.0798075211417062,15,1454
no_calibration,3.814697265625e-06,0.7963085770606995,0.7983658909797668,4.1678911657072604e-05,0.0,0.0,1.812305212020874,0.9999999999999997,1.8123052120208747,0.20141724630995578,8.997765808157085,0.0006449721489299326,0.9558469158416646,0.9333822463761877,0.0,-0.00041031269407709736,0.9971468351880342,0.9805636306071333,0.0,-2.4821417433651405e-06,16,1895
linear_reference,7.62939453125e-06,0.11571051925420761,0.11318971961736679,0.7620068788528442,0.0,0.0,0.3482237756252289,0.9999999999999998,0.34822377562522894,0.2014172442724026,1.7288677386246076,0.0005511580181764878,0.9994430532702135,0.9984140265147954,0.0,3.7109772610288694e-05,1.0011908886324747,0.9996011617605322,0.0,1.5626137126467654e-06,16,1895
common_only,0.0,0.7963073253631592,0.7983813881874084,0.0,0.0,0.0,1.8124979734420776,1.0,1.8124979734420776,0.20141724408850456,8.99872293280733,0.0005628847845206684,0.9558459789518559,0.9333807777559279,0.0,-0.0004113017092837179,0.9971458168808262,0.9805646596995774,0.0,-2.2818234817201244e-06,16,1895
detrend_first50_only,7.62939453125e-06,1.323254942893982,1.498345136642456,1.5057895183563232,0.47670773492746227,0.2179776919151418,1.8105838298797607,1.0,1.8105838298797607,0.20141724135886385,8.989219679827979,0.0005628847845206684,0.8315069054988652,0.5041042312039362,0.09829375549692172,-0.023255676190221175,0.9294230920781185,0.5955027972508641,0.06518909410729991,-0.012811744841965123,16,1895
detrend_fullspan50_only,7.62939453125e-06,1.5290356874465942,1.5838216543197632,1.598092794418335,0.5140822823260675,0.25561954752010885,1.8131508827209473,1.0,1.8131508827209473,0.20141724323534796,9.001964546810688,0.0005863383172090296,0.805097115153221,0.4653919575674056,0.11779536792729405,-0.0026882924576674405,0.9123944786612901,0.5752642620769107,0.072143066549399,0.0006100143260570068,16,1895
robust_shared_first50,7.62939453125e-06,0.7963073253631592,0.7983814477920532,3.375293644580779e-08,0.0,0.0,1.8105096817016602,1.0000000000000002,1.8105096817016597,0.20141724440526526,8.988851411643736,0.0005980650835532102,0.9558459790998668,0.9333808287543214,0.0,-0.0004113018118798717,0.9971458170345916,0.9805646276028991,0.0,-2.28198025575832e-06,16,1895
robust_window_limited,7.62939453125e-06,1.4328362941741943,1.4451903104782104,1.319512128829956,0.40229885057471265,0.2988505747126437,1.8328109979629517,0.9999999999999999,1.8328109979629519,0.20141723451542348,9.09957383921188,0.000574611550864849,0.820139540070028,0.47114017907025263,0.11397244209909117,-0.004204141233581815,0.9219375233392398,0.5415069548841234,0.07180299032541776,-0.003253533084263349,16,1895
robust_fullspan50,7.62939453125e-06,1.5759618282318115,1.6029183864593506,1.5909678936004639,0.5230249568661758,0.26079560642511723,1.807579755783081,1.0,1.807579755783081,0.20141724240178088,8.974304951397244,0.0005863383172090296,0.7981961779572996,0.44872401611359486,0.13065963060686017,-0.010080060563163684,0.8999881439205518,0.5391877882057418,0.08424508941659338,-0.013752340390932538,16,1895
robust_first50,7.62939453125e-06,1.309962511062622,1.5531713962554932,1.5599263906478882,0.4919686034361255,0.2603095915044592,1.8008787631988525,1.0,1.8008787631988525,0.20141724431942873,8.941035656027688,0.0005628847845206684,0.8186631913252329,0.47089588477498673,0.11362063910876576,-0.05114585823735951,0.9133019406597563,0.5630871619274896,0.0763177953679273,-0.0412312443026468,16,1895
no_calibration,3.814697265625e-06,0.7855899333953857,0.7831999063491821,6.026893970556557e-05,0.0,0.0,1.8130788803100586,0.9999999999999997,1.8130788803100593,0.19329027456782474,9.380083319576727,0.0005283143470364867,0.9562756760575204,0.9337180307869372,0.0,0.00039460671218360943,0.9971620823464087,0.982001681193353,0.0,7.761821782859002e-06,17,2019
linear_reference,7.62939453125e-06,0.10798082500696182,0.10895378142595291,0.7487799525260925,0.0,0.0,0.31755074858665466,1.0,0.31755074858665466,0.19329027130408752,1.6428697960027097,0.0005063012492432997,0.999540670425401,0.9986717352142825,0.0,-4.651705053482225e-06,1.0011701627552907,0.9997006825616259,0.0,1.8876027766623338e-05,17,2019
common_only,0.0,0.7855899333953857,0.7832058072090149,0.0,0.0,0.0,1.8087365627288818,1.0,1.8087365627288818,0.19329027601231016,9.35761798288129,0.0005173077981398932,0.9562751939505315,0.9337159026542181,0.0,0.0003936307381625648,0.9971612753397607,0.9819962752609572,0.0,5.800446851611518e-06,17,2019
detrend_first50_only,7.62939453125e-06,0.8677939176559448,1.4027303457260132,1.4406226873397827,0.4121282612661923,0.1923462871738734,1.8126174211502075,1.0000000000000007,1.8126174211502064,0.19329026499104235,9.377696394767785,0.0005283143470364867,0.8730011234304936,0.6177856074088657,0.0477243960156293,-0.11484660547841086,0.9397312015515418,0.7175537789105983,0.035947388696274285,-0.07479162302144882,17,2019
detrend_fullspan50_only,7.62939453125e-06,1.2779626846313477,1.5180753469467163,1.5377980470657349,0.4906495165115855,0.24055829228243022,1.8114020824432373,1.0000000000000002,1.8114020824432369,0.19329026874824112,9.371408577234545,0.0005063012492432997,0.82416831801213,0.5015000118694825,0.09945517582961862,-0.0831561227200025,0.9351926696738021,0.6222938608789518,0.055759176710142536,-0.07500581943089502,17,2019
robust_shared_first50,7.62939453125e-06,0.7855899333953857,0.7832058072090149,3.383278723845251e-08,0.0,0.0,1.810312032699585,0.9999999999999992,1.8103120326995863,0.1932902695844738,9.365769092211975,0.0005063012492432997,0.9562751937207619,0.9337159014510351,0.0,0.0003936307945836548,0.9971612751145572,0.9819963020876745,0.0,5.800272913414339e-06,17,2019
robust_window_limited,7.62939453125e-06,0.9116867780685425,0.9118155837059021,0.170683354139328,0.011494252873563218,0.0,1.816751480102539,0.9999999999999992,1.8167514801025404,0.19329026857611917,9.399084048492014,0.0005173077981398932,0.9309121510869656,0.8349948216141537,0.0004402619558637389,0.0003333465356806231,0.9808104756788458,0.8799878157324985,0.00022013097793186946,0.00021248013739660898,17,2019
robust_fullspan50,7.62939453125e-06,1.2157914638519287,1.5660436153411865,1.563547968864441,0.4931581828133552,0.26384327677431124,1.8292356729507446,1.0000000000000004,1.8292356729507437,0.19329027771444707,9.463671399205726,0.0004952947003467063,0.837225230929916,0.523831638768753,0.09215783391117716,-0.0967177507116872,0.948082272185483,0.6453137808565663,0.0586869187166364,-0.08452368050232417,17,2019
robust_first50,7.62939453125e-06,1.0305061340332031,1.3911726474761963,1.340001106262207,0.43071519795657726,0.18023627075351215,1.8036205768585205,1.0,1.8036205768585205,0.19329027179245245,9.331150296043754,0.0005173077981398932,0.8792982898062299,0.6680655624638201,0.04192394474712454,-0.08037822718712273,0.9600266409740907,0.7758798994562405,0.025898409553684443,-0.058859959659438243,17,2019
no_calibration,3.814697265625e-06,0.8030626773834229,0.8024887442588806,0.00013369217049330473,0.0,0.0,1.812667965888977,1.0000000000000002,1.8126679658889766,0.20754300928375088,8.733938917743618,0.0007721502421149065,0.9538225230693337,0.9276145163311939,0.0,-0.00031210886933363824,0.9962796689984041,0.979225687315462,0.0,-4.0317263422351424e-05,18,1698
linear_reference,7.62939453125e-06,0.11786787211894989,0.11871886998414993,0.7689524292945862,0.0,0.0,0.3363078832626343,1.0000000000000002,0.3363078832626342,0.20754301027249922,1.6204250040561219,0.0006805391964402565,0.9993975675260516,0.9980908289564037,0.0,-4.214652632328342e-05,1.0012264468943617,0.999551040447765,0.0,1.5668903980969873e-06,18,1698
common_only,0.0,0.8030627965927124,0.8024634718894958,0.0,0.0,0.0,1.809267282485962,1.0000000000000002,1.8092672824859615,0.20754301711532347,8.717553149382152,0.0006281900274833137,0.9538249378481678,0.9276094213229428,0.0,-0.00030636886118518003,0.9962831641943173,0.9792394036059152,0.0,-3.164562709134788e-05,18,1698
detrend_first50_only,7.62939453125e-06,1.2448055744171143,1.580660104751587,1.5921728610992432,0.5345369767946215,0.23945456517024508,1.8108028173446655,1.0,1.8108028173446655,0.2075430054966236,8.724952271996102,0.0006674519042010208,0.8187031334343382,0.47846545708807803,0.10837586703311085,-0.03792496688906499,0.9109008392467143,0.5773476074364247,0.07714958775029446,-0.011862294476152502,18,1698
detrend_fullspan50_only,7.62939453125e-06,1.505818247795105,1.6245369911193848,1.5472999811172485,0.4937649099978313,0.24653003686835828,1.813220500946045,0.9999999999999998,1.8132205009460454,0.20754301387019194,8.736600992409825,0.0006412773197225494,0.7975999651296178,0.44027085788633413,0.1335819918858788,-0.03258550302324836,0.902079020721223,0.5349955837760799,0.08784190550975003,-0.03153513118388174,18,1698
robust_shared_first50,7.62939453125e-06,0.8030627965927124,0.8024634718894958,3.246601565365381e-08,0.0,0.0,1.8143423795700073,1.0000000000000002,1.8143423795700069,0.20754300287679092,8.74200697889633,0.0006543646119617851,0.9538249380571063,0.92760947627944,0.0,-0.00030636885327761654,0.9962831644069142,0.9792393851738628,0.0,-3.164536682576102e-05,18,1698
robust_window_limited,7.62939453125e-06,1.2036246061325073,1.2097948789596558,0.83171147108078,0.22988505747126436,0.06896551724137931,1.8286620378494263,1.0000000000000002,1.8286620378494258,0.20754300411569757,8.811003028702498,0.0006543646119617851,0.8982035820213983,0.7087754076474739,0.046211228896741265,0.0022407116723447418,0.9992249274309748,0.7413430299365459,0.025507132574270383,0.004536054204691942,18,1698
robust_fullspan50,7.62939453125e-06,1.526960849761963,1.5534861087799072,1.6095136404037476,0.5091628713944915,0.26856972457167644,1.8278193473815918,1.0000000000000002,1.8278193473815914,0.20754301268895262,8.806942347516985,0.0006674519042010208,0.79494815356093,0.45176203562738626,0.12584740217249052,-0.014055702012022886,0.8978484682126292,0.5472705254627576,0.08226671901583563,-0.013326084229633994,18,1698
robust_first50,7.62939453125e-06,1.2359057664871216,1.4708651304244995,1.4969686269760132,0.4654359141184125,0.24146063760572545,1.8052524328231812,0.9999999999999998,1.8052524328231816,0.20754300561068803,8.698208968841369,0.0007067137809187279,0.8392106406001073,0.5026584160735327,0.09916241329668891,-0.027073761837323795,0.9431748782650023,0.6130252038815165,0.06822405444313571,-0.0006751406238795221,18,1698
no_calibration,3.814697265625e-06,0.7848095893859863,0.7875783443450928,9.807985770748928e-05,0.0,0.0,1.812544584274292,1.0,1.812544584274292,0.19607985986786985,9.24391003489951,0.0006951026856240126,0.9561492291949034,0.9318837604098993,5.2659294365455505e-05,-0.0004313450718836931,0.9970507544942332,0.9802703168054755,4.2127435492364404e-05,-2.612179476346732e-05,19,2110
linear_reference,7.62939453125e-06,0.11944188922643661,0.11943155527114868,0.7509070038795471,0.0,0.0,0.39531105756759644,1.0,0.39531105756759644,0.1960798611358754,2.016071692817356,0.000631911532385466,0.9991353515454786,0.9979294212521763,5.2659294365455505e-05,5.8445184069055856e-06,1.0013477103165398,0.9995302544004788,5.2659294365455505e-05,-1.2974956384192993e-05,19,2110
common_only,0.0,0.7848090529441833,0.787594199180603,0.0,0.0,0.0,1.81318199634552,0.9999999999999999,1.8131819963455202,0.19607986161216667,9.247160730518452,0.0006213796735123749,0.9561487091117091,0.9318825784129762,5.2659294365455505e-05,-0.00043196870366746243,0.997051215903099,0.9802704468286122,4.2127435492364404e-05,-2.4582883397461508e-05,19,2110
detrend_first50_only,7.62939453125e-06,1.071455955505371,1.6073708534240723,1.6317248344421387,0.5500447119893563,0.29006085192697767,1.8234665393829346,1.0,1.8234665393829346,0.19607986208421346,9.2996114950335,0.000631911532385466,0.8378671657437087,0.5135234901181263,0.09533438651922065,-0.14433717734554086,0.9334386935721899,0.6209201201970486,0.057840968931016326,-0.12920747877670402,19,2110
detrend_fullspan50_only,7.62939453125e-06,1.4272091388702393,1.503058671951294,1.459532618522644,0.4454186568954612,0.213657876943881,1.8134474754333496,1.0000000000000002,1.8134474754333492,0.19607986249615808,9.248514622295197,0.0006108478146392838,0.8270444058863057,0.516412702022662,0.0939757767245919,-0.013897486444364282,0.9348865000610649,0.6118997089898933,0.062159031068983676,-0.006465881186694,19,2110
robust_shared_first50,7.62939453125e-06,0.7848089933395386,0.787594199180603,3.3552556288896085e-08,0.0,0.0,1.813494324684143,0.9999999999999996,1.813494324684144,0.19607985623806168,9.248753846914132,0.0006635071090047393,0.9561487093149595,0.9318826202704874,5.2659294365455505e-05,-0.0004319691668435155,0.9970512161526774,0.9802704649711929,4.2127435492364404e-05,-2.458327740029187e-05,19,2110
robust_window_limited,7.62939453125e-06,0.91373211145401,0.9188909530639648,0.3727610409259796,0.08045977011494253,0.011494252873563218,1.804617166519165,0.9999999999999998,1.8046171665191655,0.1960798594024705,9.203480520735358,0.0006108478146392838,0.9437207201795306,0.8624517670412222,7.37230121116377e-05,-0.000872423495443253,1.019340162671532,0.9719097986306082,5.2659294365455505e-05,0.0010609193510613402,19,2110
robust_fullspan50,7.62939453125e-06,1.4302375316619873,1.5967198610305786,1.641003966331482,0.5323780235119632,0.2901262841065236,1.8280426263809204,0.9999999999999997,1.828042626380921,0.19607986343781186,9.322949304076282,0.0006845708267509215,0.8091888881123865,0.48177234994213275,0.10837282780410742,-0.05170810196727538,0.9139040716017498,0.5895358855304257,0.07139547130068458,-0.0410556659385396,19,2110
robust_first50,7.62939453125e-06,1.2081857919692993,1.5653735399246216,1.5733634233474731,0.5206874740997622,0.24711553141835155,1.8120406866073608,1.0000000000000002,1.8120406866073604,0.19607985658872548,9.241340330068114,0.0006213796735123749,0.8226846983172729,0.46662468106674343,0.11435492364402317,-0.06903210757021017,0.9247356493059138,0.5822674521830139,0.06813059505002633,-0.057276342177183026,19,2110
no_calibration,3.814697265625e-06,0.8062893152236938,0.802558958530426,0.00017809736891649663,0.0,0.0,1.8131871223449707,1.0,1.8131871223449707,0.18582045744213277,9.757736835351531,0.0011647254575707154,0.9521601766859029,0.9239482311773993,0.0,0.0004787072829638417,0.9960776638223249,0.9761065549496728,0.0,8.106865272150543e-05,20,1202
linear_reference,7.62939453125e-06,0.11003410816192627,0.1099737361073494,0.7698103785514832,0.0,0.0,0.3194984793663025,0.9999999999999999,0.31949847936630255,0.18582044422946672,1.719393582827511,0.0009983361064891847,0.9994744086324898,0.9984306387627699,0.0,-4.871930343597342e-07,1.001142493031984,0.9995308611171759,0.0,-2.1849085948710822e-05,20,1202
common_only,0.0,0.8062891960144043,0.8025718331336975,0.0,0.0,0.0,1.8112523555755615,0.9999999999999999,1.8112523555755617,0.18582046122464504,9.747324614515263,0.000979848400813459,0.9521592257752438,0.9239477955003772,0.0,0.00047681380596364953,0.9960772887203307,0.9761023392505421,0.0,8.091585913105881e-05,20,1202
detrend_first50_only,7.62939453125e-06,1.0726388692855835,1.339604139328003,1.2517280578613281,0.3583141762452107,0.14065134099616858,1.8159008026123047,0.9999999999999996,1.8159008026123056,0.18582046322702364,9.772340306749491,0.0009613606951377334,0.8681689887607694,0.5773980206184957,0.07180624884451839,-0.07313590796849223,0.9390932808374145,0.6619981029414975,0.04522092808282492,-0.06378185404000258,20,1202
detrend_fullspan50_only,7.62939453125e-06,1.4522719383239746,1.54813551902771,1.502289891242981,0.4864750957854406,0.2471647509578544,1.8166497945785522,0.9999999999999999,1.8166497945785525,0.18582045442288994,9.776371499147361,0.0009243852837862821,0.8347982085268787,0.532655216218031,0.08863006100942873,-0.016665823812728076,0.948092577384756,0.6411201036901676,0.05318912922906267,-0.005813699769611658,20,1202
robust_shared_first50,7.62939453125e-06,0.8062893152236938,0.8025718331336975,3.368575818285535e-08,0.0,0.0,1.8140392303466797,1.0,1.8140392303466797,0.18582044703137854,9.76232303456009,0.0009428729894620078,0.9521592258461813,0.9239478015852851,0.0,0.0004768130293197892,0.9960772887398851,0.9761022788330025,0.0,8.091508556928861e-05,20,1202
robust_window_limited,7.62939453125e-06,1.0703964233398438,1.0886698961257935,0.6264618039131165,0.1724137931034483,0.10344827586206896,1.809535026550293,0.9999999999999999,1.8095350265502932,0.1858204546791949,9.738083084955958,0.0010722869291920872,0.9194916362602445,0.8617934129350325,0.04026622296173045,-0.001333548270803564,0.9936119644950135,0.8948968427520237,0.020798668885191347,0.0005414154517033865,20,1202
robust_fullspan50,7.62939453125e-06,1.4550209045410156,1.482987642288208,1.449906587600708,0.4613793103448276,0.2289655172413793,1.810612440109253,0.9999999999999999,1.8106124401092532,0.18582046378212297,9.743880750573418,0.0010722869291920872,0.8411946783460228,0.5556849100385556,0.08212238861157331,-0.01283026015814459,0.9536045245380355,0.6690840420438081,0.04388981327417268,-0.012350714505916183,20,1202
robust_first50,7.62939453125e-06,1.0347713232040405,1.5620847940444946,1.505934238433838,0.45440613026819926,0.21762452107279692,1.8083341121673584,0.9999999999999999,1.8083341121673586,0.18582046546078534,9.731619752879052,0.001035311517840636,0.8558765934483502,0.5546471669001359,0.07992235163616196,-0.0940525209173585,0.9479501100890485,0.657392915808418,0.05159918654095027,-0.05541733771827584,20,1202
no_calibration,3.814697265625e-06,0.8016468286514282,0.8076257109642029,0.00015551375690847635,0.0,0.0,1.8128085136413574,1.0000000000000002,1.812808513641357,0.17507020806196003,10.354751580576044,0.0005482824213942039,0.9540356405811796,0.9281639692766667,0.0,-0.0007118268911080472,0.9962743913959552,0.9792351587945196,0.0,-0.00017603591024228926,21,1986
linear_reference,7.62939453125e-06,0.1269424706697464,0.12421271950006485,0.7696170806884766,0.0,0.0,0.3548945486545563,0.9999999999999998,0.35489454865455633,0.17507020596299164,2.02715560139101,0.0005259035470515833,0.9993307242202107,0.9979181391543741,0.0,4.035715365857673e-05,1.0012791700661703,0.9995073654373268,0.0,3.9195770009659014e-06,21,1986
common_only,0.0,0.8016455769538879,0.8076454401016235,0.0,0.0,0.0,1.8332512378692627,0.9999999999999998,1.8332512378692631,0.17507020819724436,10.47152029318326,0.0005147141098802731,0.9540334000364724,0.9281618930748077,0.0,-0.0007163770126242808,0.9962745673927497,0.9792455112730225,0.0,-0.000177000955872475,21,1986
detrend_first50_only,7.62939453125e-06,1.0769597291946411,1.543104887008667,1.494802474975586,0.4739293659621802,0.22974601408972933,1.8128987550735474,1.0000000000000002,1.812898755073547,0.17507020902694184,10.355266982028663,0.0005147141098802731,0.8372045248889685,0.5266463031468992,0.0909701242027526,-0.05230100634934032,0.9336495688830504,0.6185113507739118,0.060042519861250976,-0.006731956407107775,21,1986
detrend_fullspan50_only,7.62939453125e-06,1.4991854429244995,1.5926485061645508,1.5570429563522339,0.4896180941787171,0.24863274008157213,1.8155732154846191,1.0,1.8155732154846191,0.17507019975630167,10.370544033261535,0.0005370929842228936,0.7962463691350666,0.44920430240837345,0.12996531274476894,-0.02055349946459495,0.9001609686267967,0.5317306355335185,0.08885532057737495,-0.019931643894950057,21,1986
robust_shared_first50,7.62939453125e-06,0.8016455769538879,0.8076454401016235,3.2975794539424896e-08,0.0,0.0,1.8149257898330688,0.9999999999999997,1.8149257898330695,0.17507020621567154,10.3668455590738,0.0005370929842228936,0.9540333996195383,0.9281619399438895,0.0,-0.0007163778709454727,0.9962745669170314,0.9792455522792147,0.0,-0.0001770018631656045,21,1986
robust_window_limited,7.62939453125e-06,1.1404856443405151,1.153029441833496,0.6739931702613831,0.20689655172413793,0.14942528735632185,1.8112210035324097,0.9999999999999999,1.81122100353241,0.17507021861361022,10.345683108615269,0.0005482824213942039,0.8814397093089231,0.6883188444942803,0.04388497258587893,-0.00279541781341186,0.94681200110287,0.7368290555298049,0.055611502741412105,-0.0034503602675932665,21,1986
robust_fullspan50,7.62939453125e-06,1.499060869216919,1.6387829780578613,1.5831279754638672,0.5148544679273267,0.24168057100482018,1.8126506805419922,1.0,1.8126506805419922,0.17507020862992906,10.35385000524933,0.0005259035470515833,0.799489848907197,0.45592142199717417,0.12505314982656374,-0.006386274426109728,0.9078667725630581,0.5547916930203339,0.08094438849725859,-0.0023419511878680632,21,1986
robust_first50,7.62939453125e-06,1.1298211812973022,1.5222212076187134,1.6550507545471191,0.5304968483500185,0.2600111234705228,1.8072795867919922,1.0,1.8072795867919922,0.17507021565107153,10.323169935393466,0.0005259035470515833,0.824510915043071,0.4974986871423538,0.10109656484278841,-0.08018365819866191,0.9145417674144788,0.6130711273621867,0.06637574130021259,-0.06346713661692305,21,1986
no_calibration,3.814697265625e-06,0.7911158204078674,0.7880715131759644,0.00014178264245856553,0.0,0.0,1.8126989603042603,1.0,1.8126989603042603,0.2065915349832802,8.774313819058293,0.0005304160450853639,0.9539558614870018,0.9290709685004079,0.0,0.00010642308156938451,0.9956056382483026,0.9748991323316865,0.0,-9.225293901859999e-05,22,2011
linear_reference,7.62939453125e-06,0.11062775552272797,0.1091335117816925,0.7562882304191589,0.0,0.0,0.3150244951248169,1.0,0.3150244951248169,0.20659154147658843,1.5248663758119856,0.0005083153765401404,0.9994781341190074,0.9984372075073884,0.0,7.084911279875428e-07,1.0010773854569495,0.9996253264586447,0.0,-1.8852086671961032e-05,22,2011
common_only,0.0,0.7911174297332764,0.7881187200546265,0.0,0.0,0.0,1.8267706632614136,1.0,1.8267706632614136,0.2065915325886784,8.842427568890226,0.0005414663793579756,0.953953528016471,0.9290639139920416,0.0,0.00010266114641999113,0.9956062627899427,0.9749006047012925,0.0,-9.085513540751933e-05,22,2011
detrend_first50_only,7.62939453125e-06,1.13921320438385,1.4160350561141968,1.3733630180358887,0.3984521683381417,0.2024774465356963,1.8072930574417114,1.0,1.8072930574417114,0.2065915333614577,8.74814678043764,0.0005304160450853639,0.8625660826239279,0.582090759945639,0.07588264545002486,-0.04225621602035046,0.957510769958537,0.687038476195595,0.0546549533123377,-0.01055636088384948,22,2011
